geo_id,mtfcc,row_hash
0622594,G4110,b7cb021c38d19912ca16cb2ae1cb4f13
0622678,G4110,2b35a959b625e1e40c2eff25c89e69b1
0622710,G5420,59d08e05f925cec0ead658452e67f3b7
0622740,G5420,faad094286fbb409455d5db65215267c
0622790,G4110,359b1598f2c01244bf95e958b2858e31
0622804,G4110,9a904946aefd01e5d6823e56df5e0064
0622860,G5420,f508729300385d51c356fc4b9ef94780
0622972,G4110,07ab41ad7bd0083f63ee4a4617d66093
0623,G5200,9c7c4e204bf90565d67cfd79a607a5ea
0623042,G4110,545746deb89f7eab47260a834c0b86aa
0623080,G5420,ce39ed83615bb3997be361019a5ff22d
0623126,G4110,931025599afae3e1b74b401e45bd39ed
0623160,G5420,4aafe58f8017eb0cf7582ef01b9af516
0623168,G4110,a30f413401b51ba3e9e012be7f02f230
0623182,G4110,3918df7c65e35abf07e4e2bf8669c4a7
0623340,G5420,5254eb84764990de10a3d4d23a05dca4
0623530,G5420,7f21e92b6ab18e811ba287fca8eac69e
0623610,G5420,cdf072eced6babe50b1b6b4b2c2c53df
0623616,G4110,ffeeae4b582297d59a8fcff6db6c7dce
0623820,G5420,3b86d5bc78ce9ad3fd4de0ba3cf5f0fd
0623910,G4110,4a5e9ec747fc1ccfa8495c61a993ebfc
0623940,G5420,3cca02ce9ec709a964269f9e56160072
0624,G5200,a68fab36db7eadc5b3139b0d9f30d951
0624030,G5420,2ab8450ffdf03c6d5c394a997844f233
0624090,G5420,8ccd40a2e2f2b42e7a1243153dd6e9ab
0624092,G4110,727a74e13aa13c73bd4c094c4251c16c
0624134,G4110,6aa6419bcd771173a643db8d456fda2c
0624150,G5420,28b936cd769e5848144ef19a4f080328
0624230,G5420,c167338d9612a09f7753267f21294fbb
0624480,G5420,5106eea2b4e7cead2aa4a5ade65e1c7a
0624500,G5420,6c3cd9d26ac3704d809a5935974625a2
0624638,G4110,18191cc59652be6668119caa964de6ae
0624680,G4110,67f475ff6704783bebd79440168813ef
0624750,G5420,b6ba4652bcb7f0bc81df2685cbf78850
0625,G5200,4d644263a153b888dfb94a6cc7f59e85
0625058,G4110,6f099840770a3fc4229663fce803e649
0625128,G4110,cb188479e2f53b735cef6ca270b3c229
0625190,G5420,eec5506a9021cde61e1a2f1140c809e5
0625230,G5420,cc2fbd5a2051d36ac004b993b543d4f2
0625296,G4110,c14373b8f4d22fabc207c15e9f876389
0625320,G5420,da8c2998d312b9307728f2d4aad9439f
0625338,G4110,40e2b0a4cbe47973574800e3e558d70e
0625380,G4110,09fcb700c0618995dba3140b70d2f88a
0625436,G4110,79816486467fe8512b435777fa56ba89
0625470,G5420,f22fc41c4983074e73961a00591d491b
0625530,G5420,6739eec5c73bf647285e051e77d99fd9
0625690,G5420,f8de4d78df1cc013fcdf12fb60a2dbed
0625800,G5420,8eee55682ca28a55ed351cc9870fdba5
0625830,G5420,76562149f871810eb8d9be11988d5083
0625860,G5420,d1f6a9ca7723ab8141bfe117d52584e0
0626,G5200,3c29ced25f5128d6adcebff198c2ee2f
0626000,G4110,5e75cee28240d351103f302240624c57
0626100,G5420,ffbd1736c76ca7b538e871a1e24a6221
0626370,G5420,177d37623a6d58fc2015a124aaa6dd5d
0626490,G5420,6b72ec2a53ac70d21ef91d7d251c1a1e
0626640,G5420,92301e63b6cb956909a2c2a60e8a9a59
0626760,G5420,e6c06bd82d45e5c0eeb14700d2a59aab
0626910,G5420,a351c20048f0f64040ac11e4f3ee0386
0627,G5200,eef33ce31eeb71bcc08bdb2fcd0a6789
0627000,G4110,b73f0b2b04184d6e073cf8eb617b9960
0627060,G5420,1286d4961ead89ea9be8a00753f63291
0627200,G5420,64f9ba81519723fd4930196f06269216
0627240,G5420,e5b1f9f0ad6b61b938aa5836868ce6c0
0627590,G5420,2e8b56a99e60bda8f498ef45ff44ef9b
0627690,G5420,f5f2ecd4018ac5e72086c88b61c0343a
0627720,G5420,b88a8b4ff4f871b195beef67ef79f8cd
0627850,G5420,e8dce54b3d77d11a83b9cb87494992ef
0628,G5200,789d83a6e2eaacea9bb6f102b15478aa
0628000,G4110,96f8d49c40af5214187a2a962a639754
0628050,G5420,352c683d3e11e27b31f221e8a95a1542
0628112,G4110,28c9df49674de9d3f3ba9f9425244596
0628168,G4110,8eeac91810f87ea968b2751d1efe2478
0628250,G5420,e12c00c5f5a117b8894fced8bf4f3d0a
0628270,G5420,968d786aa110bcf3bd1b1b2d72c2f1d9
0628650,G5420,c0eefc24d15108a02769a08abab3b4ff
0629,G5200,2712a990c972b80fc012c395524e61db
0629000,G4110,83a90493b763cdacfae9f51c471c0790
0629190,G5420,3b88cb564adea64393e9285201586ce9
0629370,G5420,43d747057b070efa5ae4f3566e29dad4
0629490,G5420,f018c141b8f0e93b1fc09f27bda92362
0629504,G4110,8d532e0f8a6600cbefab139e97904a29
0629550,G5420,e1be44ceeb923f4caca573167e318f15
0629610,G5420,99068702cab73aa1bea562906208872e
0629640,G5420,f25237f2196df40c1373426d48ab7cd4
0629700,G5420,84ab42584297bd37f8fb625b0fc46c82
0629820,G5420,38d81518b905672a04656cb0edfdb8ba
0629850,G5420,b61bd91e728e1712267d8f4bda0dff5e
0629910,G5420,964f510254bc135b24eba10bd6124b02
0629940,G5420,ca3a601cec26195ab8dc0e8ad6bbcf11
0630,G5200,5ac5201112c6ac5330888926421c84a9
0630000,G4110,a8afb08f5a2e5d756f5a0626db295db5
0630014,G4110,65e5936cbcb898aa8fe1bf52aa6e5a1f
0630030,G5420,d2003a53cb343d7413c209c24daaace0
0630330,G5420,ebed0b10421a6f8ef9c072bcb0cd4224
0630360,G5420,ae60ba306f89c8713f1703b4dece49a4
0630378,G4110,183ae851c21dcdd1954257603feb6d9f
0630392,G4110,19009f6aa1e746c197ec28319132eb6d
0630600,G5420,2e8aba01e44dfc3a13d31f6cd07d0df7
0630658,G4110,4c3a505e561ed39c3d684227c0b2af32
0630660,G5420,93696df785f8cc807bd52be41a4c0265
0630798,G4110,675f417c8b7d736f1e867baf49b07c88
0630994,G4110,ebab16cae733db14332cd9bc0b874b16
0631,G5200,53786b40f4ec2dae1d40ee4d67cdc44c
0631170,G5420,32930e7fe7e5e3949f548aeb125918aa
0631260,G4110,66e92b17140dfc9cf23b99c8aaa775fe
0631320,G5420,74190931dec7d943f4f1bc8d8b44e8d5
0631393,G4110,1b8be799064119e0d2f5bfd492c09ca4
0631400,G5420,4c2d1ca7492aa20efd16dd7b6fccc57b
0631414,G4110,9462198d5fd44abb1444f2f5afcfd5de
0631530,G5420,aadb15b7b6504f1feb08f60461243b12
0631568,G4110,bfdfd34d4a934981c5fea80fdd056cb5
0631620,G5420,5a9a9ac08577e17432be5ee8eefcd138
0631708,G4110,365cabce8e9e692fb5d8b92afb22c375
0631710,G5420,ca240fa61083371e6bf393b9367f0646
0631960,G4110,b11d92f487bd19ccea0b503f86231032
0632,G5200,97d72a5abb9b07404ec099dd7e06eba9
0632070,G5420,85c5b7b001dc1753fe1e5b8c410ded6d
0632270,G5420,5a24506730cde972caa4fe9b5faa2302
0632370,G5420,445bf49d59421e3d943face897bbbc27
0632506,G4110,880508c8a4b3f521daadc129b14ce93d
0632548,G4110,7162120670d69406041411ca9177333a
0632550,G5420,a7b73d9073b8a157c04831f4e8504807
0632610,G5420,8d3715a36f0b510fb6547cc1e35736fd
0632880,G5420,53b312e2507939b1dc37d221b8ef3216
0633,G5200,fc2544c265e3881c29020e4a5f838573
0633000,G4110,d188a69514d506c78b8798bc5fdf2427
0633056,G4110,7d8f63cdc5787c57e99b842e2a99cd4d
0633110,G5420,09c10e6fd68cfda230d86dbaa28f0015
0633150,G5420,9bd73ce7d2cf3d7eb3d3c3bff6248362
0633182,G4110,4fede9fdb561c30670d3412bad5121ac
0633308,G4110,9bb9319adf87d6b7851823fb12fd521c
0633364,G4110,a8b50b385c7f3327c3eb943def6417bc
0633434,G4110,1f0791e0ea449626acd2170a260ad474
0633518,G4110,a5f28ad9c7b47bb3ad407a7a4b8ceeda
0633588,G4110,cbd4aa3df2780a6e4621be83bd72724c
0633720,G5420,7c135023ac9578ecaaaf0ff17c2cb40d
0633750,G5420,5e67e5386333bb6ac7b5325155ed61f9
0633798,G4110,28f890ad568eec868fda8ac5e1fc6e5d
0633840,G5420,e439f7d81a5553f9985d3f3b1c77718b
0633860,G5420,f6adf9b68f12aecce569c23a29e55388
0634,G5200,1cdc72754a9ed17f1f59d4cc0980195d
0634120,G4110,2bfcc6135d91b4cc80ebf4a7f3d34fbb
0634170,G5420,78c89e326f4338adad8c14955bbcf5ae
0634246,G4110,f2ac606739e5c8ce7d476b42e6d5e1fd
0634320,G5420,0ac45af5282ebefc2f5ebd17e2d9d967
0634410,G5420,8f10561d448c3175f9ba6df5a1a4c80f
0634425,G5420,9f34bf7a98aa8c870f1ac5a1a7c0bb53
0634440,G5420,4fba74413a7c09174ca5fae484e4bfef
0634590,G5420,fc4705df7438822127fb0214c257812c
0634620,G5420,6f56be30f7fdac51d6306fec3609bcd7
0634680,G5420,da45689b2ff10b54ada9f30b30646217
0634710,G5420,a7024dd3b6968e60e3942ee74a34e789
0634740,G5420,58feab5c7eb5e2347db2a2646a98f04f
0634800,G5420,cd37c47aef2d038d728d4f32e8ff6cc4
0634860,G5420,0702ffa618d7e5d5feb97499435317f4
0634880,G5420,4c49f96f90f17ba399b9333580687437
0634904,G4110,0eba3f8f87cfb8f5b90b618e56a612bd
0635,G5200,463072d3b4424cd922d7e29749a9fc58
0635070,G5420,35e96d1c976b146dcd6cd9dd86b6ee48
0635130,G5420,9432186eb0ffcf101fc36967ad89368c
0635250,G5420,2e78305a2aaff32ea07059e5ede83066
0635310,G5420,9e17fb8290581909e8add364575eedbd
0635430,G5420,b26af9b3a0438d6e0df3aabae1d8c5db
0635700,G5420,97782177873f98669af5e9e8c1d29dc2
0636,G5200,be560bca0aba6eb75c6b904832fe76c7
0636000,G4110,380ed68215cdfb7dba6f7be536b96f59
0636056,G4110,9dd46789a42e0bef87d9c824b1d26eaa
0636084,G4110,e6a4965bb6e8dd582b27b4d92dad0149
0636270,G5420,152d18fc45c634e590b8bee0e6ae0d26
0636280,G4110,e816d90af1bd1e9b1eab45308a382a4c
0636294,G4110,a9a251c5cc4956908b56881d0dbf826d
0636434,G4110,0096ff3a0d411395a17c347242bdefc8
0636448,G4110,b2024fddc420162057f32c61c959a3b6
0636450,G5420,85497187c4113e2fa17de66494244b82
0636490,G4110,15420359ed00cff448bfcfd0c9bc92ce
0636546,G4110,02ca446746db09b89cf579af860cab62
0636670,G5420,c08024a9780e5c0b5ccda19d7663c66e
0636672,G4110,7aacc9cea2ec002f79256183e9406faa
0636770,G4110,6ec989f5d2d8907f3e7d63b752327205
0636780,G5420,9daf6cb6349b5a73616d363b7574b208
0636800,G5420,5ad3f8a84fc78216cb2e018b2de9acae
0636805,G5420,1a452c4c31245f20eda123037824d80f
0636820,G5420,de75e78c0f71b896d714542caec441c0
0636826,G4110,2bc0fe0eeb1e205d7ec3f004fcbc1943
0636840,G5420,ef7adbf760b778508f17fccaf6c140f9
0636882,G4110,9feaca84203b03c7cbb26eeb2e13ffa9
0636970,G5420,0f4db3fe751935ed7ef09fc061c00de8
0636980,G4110,48237810e32dddb5b3cfefbd5bb1369f
0637,G5200,62c5060df5ea4de7155ac8349c4d4de5
0637050,G5420,3a1c902c249ee43dea8b45750ed58c04
0637200,G5420,d6d6db7ac3416f4370759882d7908316
0637500,G5420,e4b363a3fdbc03b4f11dc144a2eea7d7
0637530,G5420,730e1cddbb81b81a439e4b624cdc2575
0637590,G5420,7368f137f5625ac0fe9e7cc298b55e75
0637620,G5420,c3e2f987d099d49110ed74931eef8220
0637630,G5420,0d1fee68eda75af9f59e3d3e500b0717
0637692,G4110,7ddcaddaf0594cc0e55c44e8dfd0de5a
0637830,G5420,111ac66871f0a3c6214654760d52a432
0638,G5200,9bd4deac7c6d23fa3cbb182e711077f3
0638010,G5420,b69a3a6e2ff26e5664065366a7fdfa56
0638070,G5420,5a6c0f3affe72987dbed46e97ddd8517
0638226,G4110,936ee2ef8e1d873682999ad9be7fb6c8
0638520,G4110,cdaab06dbc095ebd72c543a4927df3d8
0638520,G5420,7e91fd0471a40796ae75872e7fb36954
0638562,G4110,ae43b8c6384076f2eb9ac919d79fe932
0638770,G5420,55289dae4be41f8d642923ec2e9ba592
0638880,G5420,52f144e008f6ceade8748f4367a1e5c1
0638980,G5420,57c3d307e5622284039a86bedae3899a
0639,G5200,2c3038cbbadc3636ef334dc9ca82909b
0639000,G5420,c0bf8d6af03f778bf0eff78f2085ca3b
0639003,G4110,ec97bca2e2369b5ca57a66abed7e7510
0639122,G4110,b32c54e408c9160c02e452178aebc0a0
0639178,G4110,79651c24b9db86a855f083dbdb65d941
0639220,G4110,6b4d004344906bb0ab886afb5c440c6b
0639248,G4110,e537e82e410872d1e23558560edc122d
0639259,G4110,1bb0e0037437ac9232e3776a0184bdc9
0639290,G4110,922b729f314eb352be26ff3367509871
0639304,G4110,7743c4d7e51ffc52f9d5c10bfc95a4c2
0639420,G5420,c51d3c1891943658eff37f6d62f9f89c
0639486,G4110,ca0301a12fefdfb28137c1d326d045fd
0639496,G4110,a250dfbbca38be8a05c6f8c2b578530e
0639630,G5420,73eaab90e0945702af01056cfdd4a408
0639710,G4110,319de7328734a66d96ec78ad0691bbc2
0639840,G5420,0ce1482bfaa9676c90e4050e05d4348c
0639892,G4110,9728ed435bb483487335ae474bf809ae
0639940,G5420,416dcc0fe4df4d775bfbdff8ebbae5e9
0640,G5200,ae4700983bbcda4503061981bfd89d12
0640004,G4110,47f23283043032733e9821c6b4f373b7
0640032,G4110,66a2efbf1e3bbefc6e8c03b168993373
0640130,G4110,429e6cbd37de133d0b4035576497f34c
0640150,G5420,132aa1039f612fcc6fc27ec6e5ea20dd
0640256,G4110,fb488a574b7d3998145e4f0b67f0700c
0640300,G5420,9c765727fd3fe22207bccffa53f9a0f1
0640340,G4110,228a2f05ef3ed1b82c0ce2799deba0c0
0640354,G4110,ff29e780e53a03b24fedfaa900fe9ac0
0640438,G4110,c7170a036ab60d1d219373b4f893e884
0640590,G5420,b8b2fa404a981361c9ca103a53813b44
0640704,G4110,65487897e5d54b8c80bd8d0a5541d338
0640740,G5420,71fe548eb6e85dd79204ee258c86da19
0640830,G4110,07b1276a5aa1d301e41543bc484ff316
0640886,G4110,3f092000d2d06944f51fef06dcf33d1f
0640980,G5420,57624263bbc8b001437db0e7bea397b6
0641,G5200,fd08ec31bfed9ad04e0dfa8664f86408
0641124,G4110,1259d59b3d2217980217c5782b89e51a
0641152,G4110,8489000f56f55f31a4df972442480358
0641160,G5420,a74436b918fccac3080ba1a15ed9bb00
0641190,G5420,b15c4763555a186acb5c979698abd2e0
0641280,G5420,c246069ecbac7d3f2e7055b048dcc853
0641474,G4110,fdc49dd6cf6156158008f927903d2ec7
0641580,G5420,fb188b47327432b0a0b35e056086741d
0641712,G4110,60f79fab1f65c18b3f3e89d1bf14872b
0641936,G4110,7c198178238df21cb44f90fd7f21a607
0641992,G4110,93794efe4353323bdd33140e5f665e89
0642,G5200,0a2fc761d148509abd95d97a9eddc059
0642000,G5420,c0845c7ca12db4da65dbab74fd378af1
0642006,G4110,ab3f9d70fa667c5f8e949c994b6ef1aa
0642140,G5420,212913c442c3bd55ddf8738e94a30481
0642202,G4110,d6c90d947f2aa5f540b6104c7013583d
0642300,G5420,246595d8e90eae69330e5d202f02fd7f
0642370,G4110,64160f7613ed3e66cf98ae853aa628a9
0642468,G4110,2649dee31f9435c077905174824a5964
0642524,G4110,20b7cb24384cd8757352f4bac2784c48
0642540,G5420,ee0fd5c548d16ad099b93aaa5831725b
0642560,G5420,0b2f295534e1d5f08ad18330e01187a8
0642580,G5420,de868274c3ffdc3e9986847fe7e2650d
0642710,G5420,38a9a896731aec2e7a689baf6cf7f9f8
0642930,G5420,22fc1a3f50de4814cb2a7b45fbd5095a
0643,G5200,843645165cc83dd4f33ae2e90422ffc9
0643000,G4110,b1f69885c12a5a3f38fbc672b3e7a8b4
0643080,G5420,14cc920ce91bc50e764f965d8c959c30
0643140,G4110,38266bde2896c62129b3c4d15274b748
0643224,G4110,cf856bb6c2b31436da5ba78cd3208a99
0643280,G4110,553d0b33b908e097c714474184182db2
0643294,G4110,4e6e49900e4d2b9c08526226b4f972a5
0643470,G5420,fe40e5ba0e2abb7906a3377e5ee2112b
0643560,G5420,930704cb9d3fed2232c6f748135591ee
0644,G5200,6e67377090aa7a8b955df7f73d3f0940
0644000,G4110,048491e401412ef6ab7db0c6a5e89b02
0644028,G4110,5c5b5888d21cc9ef78c4d363e345db85
0644112,G4110,741a5e23092b164eccbb7390b3f62eab
0644364,G4110,74a279b45c74fd395ce31565cf80e111
0644574,G4110,10c607706bed2d26ed30f83618ea65a3
0644826,G4110,2dd76a6ab0fdb3926fa0746b334795c7
0645,G5200,73339417b975405f283f1c6be370c64e
0645022,G4110,0f96d54b0d03bfeda011b0bc6484060c
0645246,G4110,2eb604acdaf222bd8eef664948d896fe
0645358,G4110,e194fc2b941cf28fb63e4628d90e25b3
0645400,G4110,abc137a6f2f41ef122c7856e6ae67e6f
0645484,G4110,5eafce7fa8b14d0608eb8e2e4191dcd2
0645736,G4110,dbe82b78fb0b419d2964c2b10c8f9285
0645778,G4110,21cc1e9bc2eb08c6d4c51b5082a040b9
0646,G5200,eb8d652549a3fb32fbbc3b55f8928d21
0646114,G4110,7dd60bc98a5784eddb7e9dde7d4ff032
0646170,G4110,c8caab9f93e8b9c577736e948fcbe516
0646492,G4110,c4294000f22131853150ce58f6f4229e
0646828,G4110,efcd14e0d1c4adca321126eb52b3b81f
0646842,G4110,cf27151782e014c37cf9bdf71e40b277
0646870,G4110,59b8769ca0456431fe9d1b432b040271
0646898,G4110,e9460f568d70573cf67b7d74ab326f94
0647,G5200,709db5f7aa103a883b3aa26f694b0fca
0647486,G4110,593ee1c786e057b234e083b7810a7143
0647710,G4110,b72d7be6745b415b3905a709844018c0
0647766,G4110,7ce66a7c45311d077c86a1644e9ea05e
0648,G5200,fa4597164b52e3ba4750ea46f1237fbf
0648256,G4110,9948e95e2cb4314b5ae856127870aa20
0648354,G4110,2041f006aab4d93d0bff65873f98f6d1
0648648,G4110,9c5cdf40eddbd19c972bace11ba972be
0648690,G4110,ec020b6bc2de9a504af6dcc21ec98626
0648788,G4110,10dc1f6c7aad52d6d2e2aa0f47aa7b50
0648816,G4110,c17ad6046bea5ba44a6f635681fe178a
0648872,G4110,9e9be982fac6a28a27849b230220a82d
0648914,G4110,c9772ffe4aa22cab6ed7c0d1dbcd1b8b
0648956,G4110,4ab473b17f4e6df6ed73ecfe911cc973
0649,G5200,42ea5c86b4316bca20cf0a41bd55748c
0649138,G4110,8a3ddaef55563c448a71f79a89f9ef22
0649187,G4110,a38291b429e7903d9582db462df9b490
0649270,G4110,98d0f489088b69567073eae20c319254
0649278,G4110,bd35233bdf65668ea1f59b278c0a841d
0649362,G4110,9e870102d1a5d2aee86934985fd1a34f
0649670,G4110,68c2b9f0fab5791a1bbc35639824222e
0649852,G4110,f2dd0b0e41e15351c5d1cd11293d6fef
0650,G5200,15445b14627199958738f622916ee6ba
0650076,G4110,6918021b5f7363e5fcdf1898c7c65bd5
0650258,G4110,248adebeec0e671232f5130d4a8bb50e
0650398,G4110,da61c9de49cd8663e0a13e75b554f28d
0650734,G4110,8d8d5c55ebf20215a4ea667102149081
0650874,G4110,7aca8dec431e2b5def0ee713f3ecf2d2
0650916,G4110,a0256743956de5e766ec2ebd72bcec38
0651,G5200,c3c22ec304eb0ba1adea134576d9393e
0651140,G4110,23e41d5eb1d3d76e447d1b86822a22f7
0651182,G4110,3f482aee98ea5eadd71bd9de4b18c762
0651560,G4110,590984cea0be43f7a760d1ee3cb8b353
0652,G5200,cd18b37f0def62551959595742a5000b
0652526,G4110,a0fcf7e7f0e41e8b8b8c3e2ee46beb8b
0652582,G4110,3ddea00e9cba8d14dd00d956b39123a9
0652694,G4110,340704d290899ff8c6b659a5fafb8040
0653000,G4110,09e4999352a56ae2886ada1e62615f5e
0653070,G4110,dde61789ff97e71d5153d160c8fbb8ce
0653322,G4110,199ad2c8d6988258cd4531d727947e01
0653476,G4110,30313b79aad421b6dce989205176da8d
0653896,G4110,d2cfdba1f9deebe14d298b0582c80581
0653980,G4110,5b5161b28bfdf97fada0d5b9ff040da8
0654008,G4110,04677dce5b37b09fbdae2b2a99a260c2
0654232,G4110,53090638927533dbfbdd7c7aee4c8863
0654274,G4110,83c707de7159b1b97ee43bd013f8d4d3
0654386,G4110,ad1caee009acb28da7b5e88afe94cc88
0654652,G4110,02e86f5b5b9c2c103ec6cbbd7507e64b
0654806,G4110,21369be90a0cb3193c1741491f878f02
0654848,G4110,60a88c4b3ae35f85ad9e644a55a93555
0655156,G4110,b540d07b1e64816a3f8b6ffc4346807d
0655184,G4110,abb295a5abd0d94dc3d6f6e07f1420cb
0655254,G4110,64b4f660e062e5caa92db0b3b999d6bf
0655282,G4110,bed8d60dd07b1eadcc1b21e682bc6861
0655380,G4110,f82ae92e8e9aafbc87a625c8e1195061
0655520,G4110,c3f7133f0ee4e14f14e8ca2dea6eae01
0655618,G4110,9e6cb5db1a02f45a0ceaef6ac351881f
0655856,G4110,e60e9b17f5029dfa887480402cf0ab1f
0656000,G4110,8b3350881e8406a87554c5ee83322b37
0656112,G4110,592aa96321f17fa01ec7de5beaaefa5d
0656700,G4110,9374c8ee060a46a79a47f77c52454d6a
0656784,G4110,2d92c043828336c444cdc1d4960d5641
0656924,G4110,525a8164221df4289998a2a5dc86a7d5
0656938,G4110,fbd1808f9e348152f48e243e53b13085
0657288,G4110,08ceecab8082be8345e65dfee85b302f
0657414,G4110,c4b5b128117e4751ddfda28a64b50a41
0657456,G4110,1d6bcaa9aa075bda6bf84245668604f4
0657526,G4110,dfe1638a0927b5847306b3cd62526ebb
0657540,G4110,eee1bca743564c7f754b6328d66179a8
0657764,G4110,f79ffcd70cd5734ec0fb5b5f48c2d86a
0657792,G4110,da7111d9d2a747ecbd0000ad94d78b92
0657834,G4110,d34ae007ba3c4a4f5a22e5e5759e678f
0657876,G4110,74fb0bc515af455833822cbfa02262cb
0658072,G4110,8a5fe8445dfebfca219d19228d6ca932
0658240,G4110,c496e323f8d13415f914ab46a6cd0c4b
0658296,G4110,93e3312707020db8db7aaafc98ba4866
0658352,G4110,3267094e57361592c8671a9b54567b6f
0658380,G4110,28131a17bd4d2508b18b3acd6475ce87
0658520,G4110,9aae7d2c1ff417cdd9222d9d6293d9af
0659444,G4110,0b00dfce4cf132ce212a0b8dfdce1089
0659451,G4110,5827bfd661adee8602bee68f4ef541dc
0659500,G4110,4fa2d459749d9c43a70dd854ea5a6205
0659514,G4110,d9d45c9bac4417e40a3a8b84cca9f1f9
0659587,G4110,65c6f6615ce5d1c8d94b24bc8d59755f
0659892,G4110,600f87d6ab3ec7b5224d6041753e9ba8
0659920,G4110,4caecef85b001bcb1ac8298579a1faff
0659962,G4110,81254d42b00439f4c78f74a94022cbc8
0660018,G4110,d2b61c48b25e1f9fac1473ade51081ab
0660102,G4110,32c6448adde911c0490c716c27f89494
0660242,G4110,e02ccfbad49c353027cf0180230ce1af
0660466,G4110,376fd8c21fed0635886f228c021f246d
0660620,G4110,1d3bcbae85285332aa9d7af69afcd105
0660704,G4110,2a2309c1f96512d9f432c319e3dca3ef
0660900,G4110,c0ef934ef5bf81ed31a662f7ced91c56
0660984,G4110,50f292f1d7fd4613be98db1affa04fb0
0661026,G4110,6caa2c4532e7ca573d36a93e56a457f7
0661068,G4110,a7d4a5ef3fbbd76f78faf8c27795d77f
0662000,G4110,70ec7e8fd8f83363be378bf30ceb0ae9
0662364,G4110,de5be3bed509b6df194176f6012c236b
0662546,G4110,0cb1a45f036e59664edcce67a566e098
0662602,G4110,f9c13f8e5167d69de1c6ae5428162d84
0662644,G4110,dc66324900328ab2c1f4d24cc65151a8
0662896,G4110,55a5bac6b503609410b94d6c7ad9f473
0662938,G4110,cd996b329cff0ef0fdaa0a07d22f42fa
0662980,G4110,459bbfc067ae09b4e8a8ee05c390b878
0664000,G4110,209d91ad21fb79ccfcde64c6cfe12ebd
0664140,G4110,8800cbd5c10cc3b7a2f24ee4c271e8cf
0664224,G4110,de571f2a6fff122013564a18ad1323ff
0664434,G4110,f1a18b439d3d30194b06e4c0c53af4a4
0665000,G4110,073177986c0367af18f118d9b8879e28
0665028,G4110,6eee8812e80fee25fea9aa17f2dda3a7
0665042,G4110,2a70192f9965d569c57f0a8afb95bb22
0665070,G4110,7a95da5596e7c0f4b377a67a6b3e3abf
0665084,G4110,d8ee2536b576d4a27350cfe2e364ffd8
0665112,G4110,59529361e3b4e689966828ccc5b8141c
0666000,G4110,1aee676516a41368efc73efab3b9d68a
0666070,G4110,9e8f09a262beb79987de0945150add81
0666140,G4110,aa7cb9dea22fee03dd861a19a2de13b0
0667000,G4110,8f10561d448c3175f9ba6df5a1a4c80f
0667042,G4110,b4e55c5bb5beaa4d1169907b55922702
0667056,G4110,81b504741b12967db40b6bb311fd794e
0667112,G4110,340b1a9770f56a8ecaf39ce134fac06b
0667126,G4110,ea7c4d0a3a8c075faec4f01e26fb92f3
0668000,G4110,2afac1ac288757a6aabc440113a752c1
0668014,G4110,50338e035f175c575ddf7cad36406bd5
0668028,G4110,9abf7ed80df66e112d05799cb56eea96
0668084,G4110,dd0052925f1abe1fd592893337b4ee07
0668154,G4110,396dfefaa5a695dd6576871b7b120fd2
0668196,G4110,073c61f9da734947a5332986d8d05129
0668224,G4110,e0aeb1f267a2114e12aaefce841d135a
0668252,G4110,484ecb2f9f09bda4cd956c796cea5385
0668294,G4110,b90f91322da3fd4ce953db6c1035faac
0668364,G4110,06df623803405f1948d8cd4d9365af99
0668378,G4110,56258b875a9c0830a2ad31f067ec7df8
0669000,G4110,601293f30033a3665cfad6dcd9142543
0669070,G4110,7d3a9697468ec84d5c0b420deb8212cc
0669084,G4110,31a377f205e4e33908c16c6f9ca146db
0669088,G4110,b6542e8ac63eb24001af168ff7659dc3
0669112,G4110,a658a561351adfc4b5caae7726077d28
0669154,G4110,24b659e2fd1e0e003b4c0bce765bb1cd
0669196,G4110,1016be39709294acb97500722f0e0efb
0670000,G4110,12b9eaec6c167242147e3914555a23e3
0670042,G4110,5f7db1265926bdec5a1ef3ed233e8067
0670098,G4110,26572a784e6eee7db45ba301648df7bd
0670224,G4110,8e00d40fb7639b4f3dddc35e742a9539
0670280,G4110,2c6267d445601fb808a05f02f307412c
0670364,G4110,dbe7c4c4a661e406a12d6f5666a8e7ba
0670588,G4110,ac03e6c9d374083a1938715c423a54b1
0670686,G4110,ea24ff3b7e11ec34812c3ef224179d2e
0670742,G4110,3a1a1fd3a25e86c54a591cc866a6ed9a
0670770,G4110,45dd3816ee2403ea9b1fa2f433350fa3
0670882,G4110,42b803401f30cc597a4ee9093ac1e3cf
0671106,G4110,892bcca2c7f363df0b636d03545ebeff
0671225,G4110,721ec4758080d1fcfa1edce427573b1d
0671806,G4110,2565a284dc9d0b343652268ea62ba0c4
0671876,G4110,ae09b191de7c834cf0b7eecf5d4d7af4
0672016,G4110,3a1cfa8aea2f0742ee5fa3e9d469b0cb
0672506,G4110,bb868cab6d40dbd613867f0b5c58a54a
0672520,G4110,810206a9e55f7f6916e33cc86d7422ef
0672576,G4110,6befad531f56d50b0d75e1e6f3642184
0672646,G4110,3d3f205fc3415ce28d8f04955a50d206
0672674,G4110,8123508602b2c01eea15c6d86a91500e
0672996,G4110,1b4eb07970c34d15568ebfbf3114a9e7
0673080,G4110,1994810c059827a3bc94de8a03c05de9
0673108,G4110,8bde38ac3b5e7cb0ee6399f13c2b8a19
