full_name,politician_id,topic_key,value,reasoning
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,voting-rights,2,"Voted NO on HB209 (proof-of-citizenship to vote) on March 4, 2026, one of 8 senators opposing the bill that created a bifurcated ballot system requiring documentary proof of citizenship. Her campaign platform supports expanded voting innovations to ""reduce fear around participating"" rather than adding new requirements. — best matches stance 2 (expand early voting periods and make mail-in voting available to all voters without requiring an excuse)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,fossil-fuels,2,"Her platform explicitly calls for clean energy from ""renewable sources"" to ""play a larger role"" in meeting Utah's energy demand, supporting solar, geothermal, and hydrogen expansion — positioning clean energy as the primary path forward rather than maintaining or expanding fossil fuel permits. She also prioritizes ""saving the Great Salt Lake"" and frames air quality as a public health issue. — best matches stance 2 (stop issuing new permits for fossil fuel drilling)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,climate-change,3,"Supports clean energy expansion (solar, geothermal, hydrogen), saving the Great Salt Lake, and treating air quality as a public health priority. Advocates for a ""statewide clean energy plan that expands solar storage"" while acknowledging nuclear's role. Her language describes a gradual transition rather than an emergency phase-out by 2030. — best matches stance 3 (invest in clean energy while gradually reducing reliance on fossil fuels)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,campaign-finance,2,"On her campaign platform she states: ""You should not be able to buy a seat in public office, you should earn it by serving the community."" She supports ""government transparency"" and broad electoral reform. This strong anti-money-in-politics framing aligns with strictly limiting corporate and private money from influencing elections. — best matches stance 2 (strictly limit corporate donations and dark money groups)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,redistricting,2,"Her platform backs ""anti-gerrymandering policies"" and commits to exploring ""solutions that give every voter in Utah a fair chance to choose leaders who reflect their views"" through more ""balanced and community centered"" district lines. This supports independent redistricting with equal-representation principles rather than pure legislative control. — best matches stance 2 (independent redistricting commissions with equal representation from both major parties)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,school-vouchers,2,"Sponsored SB189 (School District Funding Amendments) seeking $15 million for high-growth school districts; her platform explicitly decries Utah ranking ""second lowest in per pupil spending"" and vows to ""reallocate existing resources to increase per pupil funding."" Her legislative focus is squarely on strengthening public school infrastructure, not expanding vouchers. — best matches stance 2 (prioritizing public school funding while restricting vouchers to low-income families who lack adequate local options)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,homelessness,2,"Platform proposes a ""dedicated legislative budget line-item for prevention, focusing on early intervention and short-term assistance to keep families housed"" and expanding ""Permanent Supportive Housing (PSH), which includes intensive, on-site wraparound services"" and state funding for mental health and addiction treatment. This is a decriminalization-and-services approach, not an enforcement approach. — best matches stance 2 (decriminalizing public sleeping while investing in shelter capacity, outreach workers, and voluntary service connections)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,immigration,2,"Platform states ""Utah has a long history of welcoming newcomers"" and advocates for ""humane"" immigration policies avoiding ""separating families."" She sponsored SB320 to block proof-of-citizenship requirements at school-based food pantries, protecting undocumented children's access to food assistance. — best matches stance 2 (keep legal immigration open and let most residents use public services regardless of legal status)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,deportation,2,Advocates for humane immigration policies centered on keeping families together; sponsored legislation to protect undocumented children's access to school food pantries; voted NO on HB209 restricting voting access tied to citizenship. Her protective stance toward immigrant families and her food pantry bill signal that she prioritizes family unity over aggressive removal. — best matches stance 2 (only deport people convicted of serious violent crimes).
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,healthcare,2,"Platform calls for ""reliable and affordable healthcare"" for ""every family,"" including expanded preventive care, women's healthcare, and mental health services; voted NO on SB174 which would have allowed providers to refuse care based on religious beliefs. Her framing of universal access and opposition to care-denial aligns with ensuring everyone has affordable coverage. — best matches stance 2 (make sure everyone has affordable coverage through a mix of public programs and regulated private insurance)."
Emily Buss,70b5e5a8-2ae4-454e-b75e-adb200b7b91d,taxes,2,"Voted NO on SB60 (Income Tax Rate Amendments) on February 10, 2026 — one of only 7 senators opposing Utah's latest income tax cut. Her platform calls for reviewing ""policies and loopholes that protect profits and corporations over people."" Opposing the tax cut while targeting corporate loopholes aligns with moderately raising taxes on higher earners to fund services. — best matches stance 2 (moderately raise taxes on wealthy people and large companies to fund existing services)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,abortion,1,"Campaign platform explicitly states women should make their own healthcare decisions, supports repealing the Hyde Amendment, and that abortion rights should be 'permanently enshrined into law.' He opposes Republican attacks on Planned Parenthood and life-saving healthcare for women. — best matches stance 1 (ensure abortion is legal, accessible, and publicly funded at all stages)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,same-sex-marriage,1,"Campaign platform advocates for the Equality Act to 'explicitly ban discrimination based on sexual orientation and gender identity,' meaning full federal protections for same-sex marriages. No carve-outs or state-level discretion articulated. — best matches stance 1 (require all states to recognize same-sex marriages and provide full federal benefits and protections)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,religious-freedom,2,Introduced SB136 framing protection of churches from ICE as a religious freedom issue ('preventing nasty law enforcement actions from happening in churches'); supports the Equality Act which explicitly bars religious exemptions from employment/housing discrimination. — best matches stance 2 (protect religious freedom while ensuring it doesn't override anti-discrimination protections in employment and housing).
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,trans-athletes,1,"Voted No on SB16 (2023, gender-affirming care ban), read trans intern's statement on floor; voted No on HB257 (2024 bathroom bill) calling it 'more like a creepy men in bathrooms issue'; campaign supports transgender healthcare access and Equality Act protections. Has introduced legislation to end the gender-affirming care ban. Consistent support for transgender rights with no restrictions on sports participation articulated. — best matches stance 1 (allow all transgender athletes to compete on teams matching their gender identity without any restrictions)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,medicare/aid,1,"Sponsored SB300 in the 2026 General Session — the 'Utah Cares Health Financing Program,' a state single-payer bill enrolling all eligible individuals starting 2028. Campaign platform calls for 'Medicare For All.' — best matches stance 1 (expand Medicare to cover everyone regardless of age)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,fossil-fuels,2,"Introduced SB249 (Public Utility Expenditures Amendments) and abandoned Carbon Fee and Carbon Emission Reduction bills; called Utah's climate liability shield law the 'absolutely wrong direction'; opposed federal money keeping coal plants open as 'not economically sensible, and certainly not environmentally sensible.' Backs Green New Deal and transition away from fossil fuels. — best matches stance 2 (stop issuing new permits for fossil fuel drilling)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,voting-rights,2,"Voted No on HB300 (2025) which phased out automatic mail-in balloting and added voter ID requirements, stating it was 'feeding' into 'conspiracy thinking.' Campaign platform supports expanding early voting and mail-in voting options. — best matches stance 2 (expand early voting and make mail-in voting available to all voters without requiring an excuse)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,social-security,2,"Campaign platform calls for 'raising the cap on the Social Security Tax, protecting benefits from being garnished due to student loan debt, and expanding benefits so they keep pace with the cost of living.' — best matches stance 2 (increase Social Security benefits modestly while raising taxes on higher earners to strengthen the program)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,climate-change,2,Backed the Green New Deal; sponsored geothermal energy bills (SB257 2024) and Great Salt Lake restoration (SB196 2024); said Utah should follow states like New York and Vermont on climate; called for 'transition away from fossil fuels'; opposes major new emissions facilities. — best matches stance 2 (rapidly transition to renewable energy and phase out fossil fuels by 2030).
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,civil-rights,2,"Criticized HB261 (anti-DEI bill, 2024); supports the Equality Act to explicitly ban discrimination based on sexual orientation and gender identity; advocates for strengthening civil rights enforcement and addressing systemic discrimination. — best matches stance 2 (strengthen civil rights enforcement and address systemic discrimination)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,campaign-finance,2,Campaign platform states he 'refuse[s] to take corporate PAC money' and will 'fight to end the secret flow of corporate money in our elections.' Also supports banning members of Congress from trading stocks. — best matches stance 2 (strictly limit corporate donations and dark money groups).
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,redistricting,1,"Supports the independent redistricting commission; voted against SB1011 (Oct 2025 special session), which replaced the independent commission's map with a legislature-drawn version. States he 'stands fully behind the work of the Utah Independent Redistricting Commission.' — best matches stance 1 (independent citizens' commissions with no elected officials involved at any level)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,school-vouchers,1,"Voted against HB215 (Utah Fits All Scholarship, 2023) as one of 8 No votes (all 6 Democrats opposed it); campaign platform explicitly opposes public funds going to private schools. — best matches stance 1 (fully funding public schools and eliminating voucher programs that divert taxpayer money to private institutions)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,data-centers,1,"Stated 'We need a moratorium' on data center construction, citing energy and emissions concerns; introduced SB0153 (Public Utility Expenditures Amendments) to protect ratepayers; said a proposed Box Elder County data center 'would like double or more the state's total emissions.' — best matches stance 1 (imposing a moratorium on new data center construction until energy infrastructure can support demand without raising costs for residential ratepayers)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,homelessness,2,"Campaign platform supports the Housing First model and calls homelessness 'a policy failure'; introduced a bill requiring statewide housing needs analysis to plan for low-income individuals; stated 'Utah needs a clear, honest plan for how many homes we need.' — best matches stance 2 (decriminalizing public sleeping while investing in shelter capacity, outreach workers, and voluntary service connections)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,childcare,1,"Campaign platform advocates for 'universal childcare'; sponsored family leave legislation (SB0277 in 2024, SB0072 in 2025) to create paid family leave requirements. — best matches stance 1 (establishing publicly funded universal childcare so that all families have access regardless of income)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,ai-regulation,4,"Campaign platform calls for 'stronger regulation of Big Tech and frontier AI labs to ensure transparency, accountability, and public safety.' Supports a moratorium on data center/AI expansion; wants to 'end AI-driven price-fixing algorithms.' — best matches stance 4 (require safety testing and ban high-risk AI uses in areas like hiring, healthcare, and policing)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,immigration,1,"Introduced SB136 ('ICE Out' bill, 2026) to bar ICE from churches, hospitals, libraries and courthouses; publicly called for abolishing ICE ('the end goal must be to abolish ICE'); campaign supports a 'humane, realistic pathway to citizenship for undocumented immigrants' and dismantling ICE. — best matches stance 1 (make it easier for immigrants to come here legally, and let all immigrants — including undocumented residents — fully use public services)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,deportation,2,SB136 would bar state resources from assisting ICE enforcement; has publicly said goal is to abolish ICE; uses language of protecting immigrant communities from 'federal law enforcement running roughshod.' Campaign platform implies only serious violent offenders should face removal. — best matches stance 2 (only deport people convicted of serious violent crimes).
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,healthcare,1,"Sponsored SB300 (2026) — 'Single Payer Health Insurance Amendments' — a state-operated universal health financing program. Campaign advocates for 'Medicare For All.' — best matches stance 1 (make healthcare free and available to everyone, paid for and run by the public sector)."
Nate Blouin,a02441f2-b338-45b1-bdf8-208b6bcc21b0,taxes,1,Introduced SB244 (2025) to impose a 1% surtax on income over $1 million (raising top rate from 4.55% to 5.55%) to fund a refundable earned income tax credit; stated desire to 'raise revenues from folks who are doing quite well'; campaign calls for doubling tax rates on high earners and making the wealthy 'pay their fair share.' — best matches stance 1 (significantly raise taxes on wealthy people and large companies to fund more public services).
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,abortion,2,"Riebe has voted against every Utah abortion restriction bill, proposed amendments to limit the impact of abortion bans, and sponsored a bill to remove the crime-report requirement for rape/incest exceptions. She introduced SB229 expanding sex education and supported contraception access for minors. As a Democrat who received 100% ratings from Planned Parenthood Action Council of Utah, her record shows consistent support for abortion access through at least the second trimester. — best matches stance 2 (keep abortion legal and accessible through the second trimester with rare exceptions afterward)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,school-vouchers,1,"Riebe voted NO on HB215 (Utah Fits All school choice scholarships) in both committee and on the Senate floor in January 2023, as one of six Democrats opposing the bill. As a public school teacher in Granite School District, she argued that taxpayer resources should strengthen public schools for all children rather than fund private alternatives: 'So, if you're telling me that we're sending these kids because they can have a different, better experience, why don't the kids in our schools get them?' — best matches stance 1 (fully funding public schools and eliminating voucher programs that divert taxpayer money to private institutions)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,taxes,2,"Riebe opposed Utah's repeated income tax cuts, arguing on the Senate floor that the state should 'really start investing in the people in our communities and the people that are going to school' rather than cutting rates, and called the timing of cuts during COVID-19 inappropriate given 'a lot of unmet needs right now.' She has consistently advocated for redirecting revenue to education and public services. She does not call for dramatically higher rates but consistently opposes cuts benefiting higher earners. — best matches stance 2 (moderately raise taxes on wealthy people and large companies to fund existing services)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,healthcare,2,Riebe is described as 'a bold leader for expanding Medicaid' and explicitly supports expanding Medicare and Medicaid. Her 2026 congressional campaign prioritizes affordable healthcare and she opposed Republican efforts to cut ACA health subsidies. She also supported family planning services expansion through Medicaid and defended contraceptive access. — best matches stance 2 (make sure everyone has affordable coverage through a mix of public programs and regulated private insurance).
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,voting-rights,2,"Riebe is a Democrat who served as Minority Whip during the 2025 session when Republicans passed HB300 (ending automatic universal vote-by-mail), which passed 19-10 mostly along party lines. The Utah House Democratic Caucus formally opposed HB300 and Democrats uniformly opposed these restrictions. Her general position favoring expanded voting access aligns with all Democrats' opposition to restricting mail-in voting. — best matches stance 2 (expand early voting periods and make mail-in voting available to all voters without requiring an excuse)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,redistricting,1,"As a Democrat in a Republican-supermajority Utah Senate, Riebe was directly harmed by partisan gerrymandering (redistricted from D8 to D15 in 2022 after GOP redrew maps). The 2021 redistricting maps were challenged in court by the League of Women Voters as unconstitutional partisan gerrymanders. Democrats uniformly opposed the GOP-drawn maps and Riebe as Minority Whip would have opposed the legislature retaining map-drawing power over the independent advisory commission. — best matches stance 1 (independent citizens' commissions with no elected officials involved at any level)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,immigration,2,"Riebe has expressed concern that immigration enforcement creates fear in communities where Spanish is spoken: 'I'm also concerned about immigration and how our average citizens are afraid to walk the streets if they are, you know, someone who speaks Spanish.' She opposed calling out the National Guard against average citizens. As a Democrat she is aligned with keeping legal immigration open and accessible while protecting public service access regardless of status. — best matches stance 2 (keep legal immigration open and let most residents use public services regardless of legal status)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,deportation,2,"Riebe opposed aggressive immigration enforcement, stating 'calling out the National Guard to fight against the average citizen is just not what I believe America should be.' The Utah Senate in 2025 passed deportation-facilitating legislation (HB226) 21-8 with all Democrats opposing it, meaning Riebe almost certainly voted against it. She has expressed concern for immigrants in communities and opposes mass deportation approaches. — best matches stance 2 (only deport people convicted of serious violent crimes)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,campaign-finance,2,"Riebe pledged not to accept corporate PAC money for her 2026 congressional campaign, supports overturning Citizens United, and said 'I won't take a dime of corporate political action committee money... I'd rather go out knowing I was working for the people instead of corporations.' This reflects a strong position against corporate money in politics. — best matches stance 2 (strictly limit corporate donations and dark money groups)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,civil-rights,2,Riebe received 100% ratings from Equality Utah and is considered an LGBTQ+ ally who has opposed anti-LGBTQ+ bills in the Utah legislature. She has opposed bills targeting transgender students and supported civil rights protections. Her 100% score from Equality Utah and consistent opposition to discriminatory legislation demonstrates support for strengthening civil rights enforcement and addressing systemic discrimination. — best matches stance 2 (strengthen civil rights enforcement and address systemic discrimination).
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,trans-athletes,1,Riebe received 100% scores from Equality Utah and is identified as opposing anti-LGBTQ+ bills including those restricting transgender student participation. Utah passed SB16 in 2023 banning trans care for minors; as a Democrat she consistently voted against anti-trans legislation. Her perfect rating from Equality Utah indicates she supports transgender athletes competing on teams matching their gender identity. — best matches stance 1 (allow all transgender athletes to compete on teams matching their gender identity without any restrictions or requirements).
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,climate-change,3,"Riebe's campaign platform mentions responsible management of public lands and natural resources and she supports clean energy development (moved an amendment related to electric vehicle Road Usage Charge fees in 2026 committee work). She sits on the Transportation, Public Utilities, Energy, and Technology Committee. However, she has not made climate emergency declarations or a 2030 phase-out pledge her priority, focusing more on education and healthcare. — best matches stance 3 (invest in clean energy while gradually reducing reliance on fossil fuels)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,fossil-fuels,3,"Riebe's campaign site emphasizes responsible land and resource management and she has engaged with clean energy legislation through committee work. However, in Utah's Republican-dominated legislature she has no documented record of introducing fossil fuel restriction bills or making anti-fossil-fuel statements. Her clean energy committee work and alignment with Democratic clean energy priorities suggests supporting current regulations rather than expansion. — best matches stance 3 (maintain current levels of fossil fuel production with existing environmental regulations)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,tariffs,3,"Riebe criticized 'Trump's reckless tariffs' as driving up costs for Utah families, stating 'costs have gone up with Trump's reckless tariffs.' This reflects opposition to broad high tariffs. However, she hasn't articulated a position on completely free trade. As a 'Blue Dog'-leaning Democrat who mentioned debt concerns and expressed some fiscal caution, her position appears to favor selective use of tariffs rather than elimination or maximization. — best matches stance 3 (use tariffs selectively to protect key American industries and jobs)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,medicare/aid,2,Riebe explicitly supports expanding Medicare and Medicaid. Her Ballotpedia profile and 2023 congressional campaign describe her as 'a bold leader for expanding Medicaid' and she supports expanding Medicare and Medicaid. She defended ACA subsidies in her 2026 congressional campaign and opposed Republican healthcare cuts. — best matches stance 2 (lower Medicare age to 55 and expand Medicaid significantly).
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,same-sex-marriage,1,"Riebe received 100% scores from Equality Utah and has opposed anti-LGBTQ+ bills throughout her Senate tenure. She supports full legal recognition of same-sex marriages with federal benefits and protections. As a Democrat with a perfect Equality Utah rating, she favors nationwide same-sex marriage recognition with full federal protections. — best matches stance 1 (require all states to recognize same-sex marriages and provide full federal benefits and protections)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,religious-freedom,2,"Riebe has opposed bills that would allow faith-based exemptions from anti-discrimination laws. The iVoterGuide profile notes she favors requiring businesses to 'provide services even if it would violate their moral and/or religious beliefs.' She received 100% from Equality Utah and 5% from the ACU, indicating she prioritizes anti-discrimination over broad religious exemptions while protecting genuine religious practice. — best matches stance 2 (protect religious freedom while ensuring it doesn't override anti-discrimination protections in employment and housing)."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,homelessness,,No specific verifiable public position found on homelessness criminalization policy; insufficient evidence to score.
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,childcare,,No specific verifiable public position found on childcare affordability policy; insufficient evidence to score.
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,ukraine-support,,No documented state-level record found; federal foreign policy topic outside Utah state Senate scope.
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,social-security,,No documented state-level record found; federal program outside Utah state Senate scope.
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,data-centers,,No specific verifiable public position found on data center development policy with grounded snippets.
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,ai-regulation,,"AI bills in Utah (SB149 2024; HB452 2025) passed with near-unanimous bipartisan support, making her vote uninformative for stance scoring. No specific stated position found."
Kathleen A. Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,misinformation,,No documented state-level record or public statement found on misinformation policy with grounded snippets.
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,abortion,4,"Co-sponsored HJR 17 (2000) urging Congress to propose a constitutional amendment overturning Roe v. Wade to protect 'the life of the unborn.' Voted Yes on HB 467 (March 2, 2023), which prevented abortion clinics from being licensed after May 2023 and barred them from operating by January 2024, functionally eliminating clinic-based abortion access in Utah. Utah's trigger law retains exceptions for rape, incest, and serious maternal health threats — best matches stance 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,school-vouchers,5,"Voted for HB 148 (2007), which created the nation's first statewide private school voucher program. Voted for HB 215 (January 2023), which established the Utah Fits All Scholarship providing $8,000 scholarships to qualifying families for any private school or education option — a universal school choice program with state funding capped at $42 million in its inaugural year, signed by Governor Cox. 28-year pattern of supporting school choice over public school funding — best matches stance 5 (universal vouchers so education funding follows the student to any school)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,taxes,5,"28-year legislative record of consistently cutting taxes: co-sponsored and voted for income tax rate reductions including SB69 (2024, reducing rate from 4.65% to 4.55%); sponsored SB71 (2025) to expand Social Security tax exemptions arguing against 'tax on a tax'; advocated for eliminating tiered income taxes. Better Utah noted his efforts to 'drastically reduce income tax rates' contributed to Utah having the lowest per-pupil education funding in the nation. Senate Revenue and Taxation Committee member with consistent record of reducing tax burden — best matches stance 5 (drastically cut taxes and shrink government so people and businesses keep more of their money)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,medicare/aid,4,"Voted for SB96 (February 2019) to replace voter-approved Proposition 3 Medicaid expansion, reducing eligibility from 138% to 100% of federal poverty level — a direct reduction in Medicaid coverage despite his district voting 55.5% for the expansion. Sponsored SB133 (2023) extending postpartum Medicaid coverage from 60 days to a full year (unanimous vote), showing willingness for targeted Medicaid improvements. The 2019 vote to narrow Medicaid eligibility is the stronger signal — best matches stance 4 (partially privatize Medicare and reduce Medicaid coverage)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,fossil-fuels,4,"Sponsored multiple bills increasing fees and taxes on electric vehicles (SB136 in 2018 adding $120 annual EV registration fee; HB301 in 2023 imposing 12.5% tax on EV charging electricity), which air quality advocates said would 'slow electric vehicle adoption and promote poorer air quality.' Opposed clean energy incentives through the tax code while ensuring EV users pay higher per-mile taxes than gasoline drivers. This pattern of discouraging clean energy alternatives and maintaining tax advantages for conventional vehicles — best matches stance 4 (expand fossil fuel drilling permits / let conventional energy remain dominant through policy design)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,voting-rights,3,"Sponsored SB 170 (2022), a bipartisan bill supported by both party chairs that adjusted the candidate filing deadline to eliminate confusion before caucus night — aimed at increasing voter information and civic participation. Voted NAY on HB 300 (March 6, 2025), the Republican-backed bill that would have required voter ID on mail ballots and phased out Utah's automatic mail voting system by 2029 (passed 19-10 with Harper among 10 nays). His opposition to HB 300 distinguishes him from most GOP colleagues on election restrictions — best matches stance 3 (standardize voter ID requirements while ensuring free IDs are available to all eligible citizens)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,redistricting,5,"Part of the Utah Senate supermajority that enacted SB200 (2020) making the voter-approved Proposition 4 redistricting commission advisory only (allowing the legislature to override its maps), and voted with the near-unanimous Republican caucus on 2021 redistricting maps that differed from those recommended by the independent commission. His 93-98% party loyalty rate and the fact that redistricting votes were nearly unanimous suggest he supported legislative control over district maps — best matches stance 5 (the party that controls the state legislature without outside interference)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,climate-change,4,"Sponsored SB136 (2018) adding $120 annual EV registration fee and HB301 (2023) taxing electricity at EV charging stations at 12.5%, actions that air quality advocates said would 'slow electric vehicle adoption and promote poorer air quality.' Co-sponsored legislation urging transfer of federal public lands to state control (HJR 39, 2011). No bills promoting renewable energy investment or carbon reduction. Pattern of opposing clean energy incentives through fee structures — best matches stance 4 (let market forces drive any transition to cleaner energy sources)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,homelessness,4,"Voted Yes on HB 499 (Homeless Services Amendments, March 2, 2023, vote 24-1-4), which mandated that cities with camping bans enforce them to receive state mitigation funding, required counties with populations over 175,000 to create winter homeless assistance plans, and established a 'code blue' system for extreme cold requiring shelter expansion. The bill tied enforcement of camping bans to provision of shelter options — best matches stance 4 (prohibiting encampments on public property with graduated warnings and penalties, while requiring jurisdictions to maintain basic shelter options)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,healthcare,4,"Voted for SB96 (2019) to replace voter-approved Prop 3 Medicaid expansion, restricting eligibility from 138% to 100% of federal poverty level — his district voted 55.5% for the full expansion but he voted to narrow it. Sponsored SB133 (2023) to extend postpartum Medicaid coverage (narrow, targeted expansion) passing 27-0. Pattern of limiting rather than expanding public health coverage while making targeted adjustments — best matches stance 4 (only help the poorest people afford healthcare and leave everyone else to employers and private insurance)."
Wayne A. Harper,2d53f024-b180-47c1-9035-90835bc1ab2b,childcare,4,"Co-sponsored HB 410 (2025) which counted preschool teaching in childcare as equivalent to school teaching for educator licensing (reducing regulatory burden) and allowed local governments to optionally use up to 1% of housing and transit reinvestment zone funds for childcare — a limited, deregulatory approach passed unanimously. Harper's broader fiscal record favors tax cuts and reduced government mandates over direct subsidies; the bill avoided new public spending mandates — best matches stance 4 (reducing regulations on childcare providers to increase supply and lower costs, with limited subsidies reserved for the lowest-income families)."
Lincoln Fillmore,c361d768-2253-4731-954d-5df8b132b42e,abortion,4,"Voted Yes on HB467 (2023), which closed all abortion clinics in Utah and restricted exceptions under the state's trigger ban to serious physical threats to the mother's life while removing the rape/incest exception after 18 weeks. This places him firmly in the restrict-to-limited-exceptions camp. — best matches stance 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life)."
Lincoln Fillmore,c361d768-2253-4731-954d-5df8b132b42e,same-sex-marriage,,
Lincoln Fillmore,c361d768-2253-4731-954d-5df8b132b42e,religious-freedom,4,"Voted Yes on SB174 (2026), allowing health care providers to deny treatment based on sincere religious or conscience beliefs, a strong pro-exemption position. His legislative pattern consistently favors protecting faith-based action over anti-discrimination mandates. — best matches stance 4 (protect religious freedom and allow faith-based exemptions from laws that conflict with sincere religious beliefs)."
Lincoln Fillmore,c361d768-2253-4731-954d-5df8b132b42e,trans-athletes,4,"Voted Yes on the veto override of HB11 (March 2022) to ban transgender girls from participating in school sports matching their gender identity, and voted Yes on SB16 (2023) banning gender-affirming surgeries and hormones for minors. Both votes reflect requiring competition aligned with biological sex. — best matches stance 4 (require transgender athletes to compete only on teams matching their biological sex assigned at birth)."
Lincoln Fillmore,c361d768-2253-4731-954d-5df8b132b42e,voting-rights,4,"Voted Yes on HB300 (2025), which requires photo ID for mail-in ballots, phases out automatic mail-in voting by 2029, and tightens voter roll management. He also voted Yes on HB313 (2022) Election Security and attempted to ban ranked-choice voting. — best matches stance 4 (require photo ID for voting and regularly update voter rolls to remove inactive registrations)."
Lincoln Fillmore,c361d768-2253-4731-954d-5df8b132b42e,school-vouchers,5,"Fillmore sponsored SB77 (2023) Education Scholarship Amendments to strengthen private-school scholarship programs, voted Yes on HB215 (2023) creating the Utah Fits All Scholarship ($8,000 universal vouchers for any family), and argued on the Senate floor that each child deserves an individualized education answer — explicitly backing market-based school choice with minimal restrictions. — best matches stance 5 (universal vouchers so that education funding follows the student to any school chosen by the family)."
