action,bucket,full_name,external_id,state,office_title,seated,is_active,topic_title,value,write_in_text,suspect_answers,total_answers,whole_compass_affected,politician_id,topic_id,sources,reasoning,last_stances_researched_at
VERIFY,bio-only:unverified,Lore Bergman,-470605,(none),(not seated),f,t,Social Security,1.0,,8,8,t,a883bc74-3890-4e28-9545-7ce59630d873,87d20824-a6e9-407b-983c-65440084a0ab,https://ballotpedia.org/Lore_Bergman,"Bergman's survey pledges to make sure ""Social Security, Disability, SNAP, HUD and affordable housing...will be protected and expanded"" and to fund it by ending tax breaks for the ultra-rich rather than cutting benefits.",
VERIFY,bio-only:unverified,Lore Bergman,-470605,(none),(not seated),f,t,State Redistricting and Gerrymandering,1.0,,8,8,t,a883bc74-3890-4e28-9545-7ce59630d873,48cc9585-ec22-4f53-8d42-6839828dd36f,https://ballotpedia.org/Lore_Bergman,"Bergman's survey calls for ""a nonpartisan federal computerized program designed for calculating districts and county boundaries to stop gerrymandering,"" arguing ""politicians in power should not have the right to draw their own lines.""",
VERIFY,bio-only:unverified,Lore Bergman,-470605,(none),(not seated),f,t,United States Tariff Policy,1.0,,8,8,t,a883bc74-3890-4e28-9545-7ce59630d873,683c8084-2281-4920-a07c-18439b2dd413,https://ballotpedia.org/Lore_Bergman,"Bergman's survey pledges she ""will vote to stop the insanity of these stupid and unneeded tariffs that are ruining small businesses, farms, industries and taking away people's jobs.""",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,Childcare Affordability & Access,5.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,c1ac1330-47f7-44ec-baf3-c913d926b97c,,"",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,Civil Rights and Social Justice,5.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,0bc588c6-39e1-4084-b5de-cac909b8b762,,"",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,Deportation Priorities,5.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,44905f3b-e105-4f6c-afc7-5d223813dbac,,"",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,Local Immigration Enforcement,5.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,b9ccee94-ad96-4f10-b655-889d8e5abe92,,"",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,School Vouchers & Public Education Funding,5.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,00b95a6a-75db-4521-b523-3326bba938de,,"",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,Taxation and Public Spending,4.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,f7e5678d-dadd-4556-a2fc-446e24642ceb,,"",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,Transgender Athletes,5.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,d1618b9c-0b9e-45af-b986-bb33d270b8e4,,"",
RETIRE_NOW,no-context,Mike L. Kohler,-340539,ut,State Representative District 59,t,t,Voting Rights and Electoral Integrity,4.0,,8,8,t,01a5c863-c3f4-4a6b-aaa5-99eb8235a183,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,Civil Rights and Social Justice,5.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,0bc588c6-39e1-4084-b5de-cac909b8b762,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,Deportation Priorities,5.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,44905f3b-e105-4f6c-afc7-5d223813dbac,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,Fossil Fuel Policy,5.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,a22215c3-6693-4bc2-b248-01aebba14570,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,Local Immigration Enforcement,5.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,b9ccee94-ad96-4f10-b655-889d8e5abe92,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,Reproductive Rights and Abortion Access,4.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,af2fdfd6-02c4-49df-b09c-cf8536f4773f,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,School Vouchers & Public Education Funding,5.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,00b95a6a-75db-4521-b523-3326bba938de,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,Taxation and Public Spending,4.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,f7e5678d-dadd-4556-a2fc-446e24642ceb,,"",
RETIRE_NOW,no-context,R. Neil Walter,-391752,ut,State Representative District 74,t,t,Voting Rights and Electoral Integrity,4.0,,8,8,t,01596122-3988-48db-a789-ed66c47ea76c,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Affordable Housing,4.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,669cac97-66a6-4087-b036-936fbe62efb3,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Economic Development Incentives,2.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,eb3d1247-0de1-4b7f-baec-7259861efd53,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Environmental Protection vs. Development,2.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,1935979c-b290-42e4-baa5-8cb0138b4ffa,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Growth and Development Pace,2.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Homelessness Response,2.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,6fbf39ae-6b19-4182-b4c2-6a8d25c86c0f,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Public Safety Approach,2.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,e9ebefcd-c496-45e8-b816-a79f8442ba85,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Residential Zoning,4.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,d4f18138-a2e0-4110-b925-7387d9d0d16d,,"",
RETIRE_NOW,no-context,Rachel Whipple,-4962470015,ut,Council District 5,t,t,Transportation Priorities,1.0,,8,8,t,33640222-90bb-4f4c-b3db-0526a0ba8017,ba59337e-30e2-4aba-a39a-426b3366eb27,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Civil Rights and Social Justice,5.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,0bc588c6-39e1-4084-b5de-cac909b8b762,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Climate Change and Environmental Protection,4.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Deportation Priorities,5.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,44905f3b-e105-4f6c-afc7-5d223813dbac,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Fossil Fuel Policy,5.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,a22215c3-6693-4bc2-b248-01aebba14570,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Immigration and Treatment of Immigrants,4.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,4e2c69ce-591e-4197-9cd5-7aceff79d390,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Local Immigration Enforcement,5.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,b9ccee94-ad96-4f10-b655-889d8e5abe92,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Taxation and Public Spending,4.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,f7e5678d-dadd-4556-a2fc-446e24642ceb,,"",
RETIRE_NOW,no-context,Troy Shelley,-308410,ut,State Representative District 66,t,t,Voting Rights and Electoral Integrity,4.0,,8,8,t,09814c92-af5a-417c-b0fb-00d2a6f74451,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,,"",
RETIRE_NOW,no-context,Ariel Defay,-391478,ut,State Representative District 15,t,t,Artificial Intelligence Oversight,2.0,,7,7,t,93216d36-4824-4817-823e-a3e0dcbd1f7f,666bf03d-81fc-4138-ab15-69ae734c9023,,"",
RETIRE_NOW,no-context,Ariel Defay,-391478,ut,State Representative District 15,t,t,Civil Rights and Social Justice,5.0,,7,7,t,93216d36-4824-4817-823e-a3e0dcbd1f7f,0bc588c6-39e1-4084-b5de-cac909b8b762,,"",
RETIRE_NOW,no-context,Ariel Defay,-391478,ut,State Representative District 15,t,t,Deportation Priorities,5.0,,7,7,t,93216d36-4824-4817-823e-a3e0dcbd1f7f,44905f3b-e105-4f6c-afc7-5d223813dbac,,"",
RETIRE_NOW,no-context,Ariel Defay,-391478,ut,State Representative District 15,t,t,Local Immigration Enforcement,5.0,,7,7,t,93216d36-4824-4817-823e-a3e0dcbd1f7f,b9ccee94-ad96-4f10-b655-889d8e5abe92,,"",
RETIRE_NOW,no-context,Ariel Defay,-391478,ut,State Representative District 15,t,t,Reproductive Rights and Abortion Access,4.0,,7,7,t,93216d36-4824-4817-823e-a3e0dcbd1f7f,af2fdfd6-02c4-49df-b09c-cf8536f4773f,,"",
RETIRE_NOW,no-context,Ariel Defay,-391478,ut,State Representative District 15,t,t,Taxation and Public Spending,4.0,,7,7,t,93216d36-4824-4817-823e-a3e0dcbd1f7f,f7e5678d-dadd-4556-a2fc-446e24642ceb,,"",
RETIRE_NOW,no-context,Ariel Defay,-391478,ut,State Representative District 15,t,t,Voting Rights and Electoral Integrity,4.0,,7,7,t,93216d36-4824-4817-823e-a3e0dcbd1f7f,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,,"",
VERIFY,bio-only:unverified,Cait Conley,-3611701,(none),(not seated),f,t,Affordable Housing,3.0,,7,7,t,7aecb8c6-affa-41e2-a742-5fd2dc17c247,669cac97-66a6-4087-b036-936fbe62efb3,https://ballotpedia.org/Cait_Conley,"Her campaign website (quoted on Ballotpedia) pledges to make it easier to build affordable housing by ""cutting outdated red tape and zoning rules,"" expand community block grants and builder tax credits, and crack down on corporate landlords -- targeted subsidies and easier permitting.",
VERIFY,bio-only:unverified,Cait Conley,-3611701,(none),(not seated),f,t,Climate Change and Environmental Protection,3.0,,7,7,t,7aecb8c6-affa-41e2-a742-5fd2dc17c247,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Cait_Conley,"Her campaign website (quoted on Ballotpedia) calls climate change ""a national security crisis"" and pledges to cut red tape to move ""alternative energy projects"" and invest federal funds in wind, solar, hydro, and geo-thermal -- investing in clean energy while pragmatically transitioning.",
VERIFY,bio-only:unverified,Cait Conley,-3611701,(none),(not seated),f,t,Healthcare Access,2.0,,7,7,t,7aecb8c6-affa-41e2-a742-5fd2dc17c247,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Cait_Conley,"Her campaign website (quoted on Ballotpedia) says ""Every American should have the right to access affordable healthcare"" and pledges ""Defending the Affordable Care Act & Medicaid"" -- ensuring everyone has affordable coverage through public programs and regulated insurance.",
VERIFY,bio-only:unverified,Cait Conley,-3611701,(none),(not seated),f,t,Medicare / Medicaid,3.0,,7,7,t,7aecb8c6-affa-41e2-a742-5fd2dc17c247,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,https://ballotpedia.org/Cait_Conley,"Her campaign website (quoted on Ballotpedia) pledges to defend Medicaid, expand Medicare ""to include vision, dental, and hearing,"" cap insulin at $35, and let Medicare negotiate drug prices -- improving current programs while controlling costs.",
VERIFY,bio-only:unverified,Cait Conley,-3611701,(none),(not seated),f,t,Reproductive Rights and Abortion Access,2.0,,7,7,t,7aecb8c6-affa-41e2-a742-5fd2dc17c247,af2fdfd6-02c4-49df-b09c-cf8536f4773f,https://ballotpedia.org/Cait_Conley,"Her campaign website (quoted on Ballotpedia) pledges to ""codify Roe v. Wade into law"" to restore abortion, contraception, and IVF access and fund Planned Parenthood -- keeping abortion legal and accessible.",
VERIFY,bio-only:unverified,Cait Conley,-3611701,(none),(not seated),f,t,School Vouchers & Public Education Funding,1.0,,7,7,t,7aecb8c6-affa-41e2-a742-5fd2dc17c247,00b95a6a-75db-4521-b523-3326bba938de,https://ballotpedia.org/Cait_Conley,"Her campaign website (quoted on Ballotpedia) pledges to ""oppose voucher programs that are stripping money out of our public education system"" and put public education first -- fully funding public schools and eliminating vouchers.",
VERIFY,bio-only:unverified,Cait Conley,-3611701,(none),(not seated),f,t,United States Tariff Policy,2.0,,7,7,t,7aecb8c6-affa-41e2-a742-5fd2dc17c247,683c8084-2281-4920-a07c-18439b2dd413,https://ballotpedia.org/Cait_Conley,"Her campaign website (quoted on Ballotpedia) calls Trump's tariffs ""reckless"" for ""jacking up the price of materials"" and pledges to ""undo the reckless tariffs that have driven up construction costs"" -- reducing tariffs.",
VERIFY,bio-only:unverified,Charlotte Bergmann,-470901,(none),(not seated),f,t,Deportation Priorities,5.0,,7,7,t,7de9ed60-46c1-41a3-a0d4-24deb368e17f,44905f3b-e105-4f6c-afc7-5d223813dbac,https://ballotpedia.org/Charlotte_Bergmann,"Bergmann's 2026 campaign platform calls for ""mass deportations of those here illegally,"" ending birthright citizenship for children of undocumented immigrants, and aggressively removing visa overstayers.",
VERIFY,bio-only:unverified,Charlotte Bergmann,-470901,(none),(not seated),f,t,Fossil Fuel Policy,5.0,,7,7,t,7de9ed60-46c1-41a3-a0d4-24deb368e17f,a22215c3-6693-4bc2-b248-01aebba14570,https://ballotpedia.org/Charlotte_Bergmann,"Bergmann's platform calls to ""unleash American energy production so that 'drill baby drill' becomes reality again.""",
VERIFY,bio-only:unverified,Charlotte Bergmann,-470901,(none),(not seated),f,t,Immigration and Treatment of Immigrants,4.0,,7,7,t,7de9ed60-46c1-41a3-a0d4-24deb368e17f,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Charlotte_Bergmann,"Bergmann's platform supports ""legal immigration only, through the front door only,"" while calling to shut down ""corporate abuse of the H-1B visa program,"" favoring tighter legal channels rather than an outright halt to legal immigration.",
VERIFY,bio-only:unverified,Charlotte Bergmann,-470901,(none),(not seated),f,t,School Vouchers & Public Education Funding,5.0,,7,7,t,7de9ed60-46c1-41a3-a0d4-24deb368e17f,00b95a6a-75db-4521-b523-3326bba938de,https://ballotpedia.org/Charlotte_Bergmann,"Bergmann's platform states ""Parents have the absolute right to choose their child's education whether public, private, charter, or homeschool"" and calls for completely abolishing the Department of Education.",
VERIFY,bio-only:unverified,Charlotte Bergmann,-470901,(none),(not seated),f,t,Taxation and Public Spending,5.0,,7,7,t,7de9ed60-46c1-41a3-a0d4-24deb368e17f,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Charlotte_Bergmann,"Bergmann's platform states she will ""cut trillions in wasteful spending, eliminate job-killing regulations, and dramatically lower taxes on American workers.""",
VERIFY,bio-only:unverified,Charlotte Bergmann,-470901,(none),(not seated),f,t,United States Tariff Policy,5.0,,7,7,t,7de9ed60-46c1-41a3-a0d4-24deb368e17f,683c8084-2281-4920-a07c-18439b2dd413,https://ballotpedia.org/Charlotte_Bergmann,"Bergmann's platform calls for bringing ""manufacturing jobs back from China with crushing tariffs.""",
VERIFY,bio-only:unverified,Charlotte Bergmann,-470901,(none),(not seated),f,t,Voting Rights and Electoral Integrity,4.0,,7,7,t,7de9ed60-46c1-41a3-a0d4-24deb368e17f,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,https://ballotpedia.org/Charlotte_Bergmann,"Bergmann's platform backs the ""Save America Act,"" which ""requires proof of citizenship to vote, mandates voter ID, and cleans up our voter rolls,"" and says she would pressure the Senate to pass it.",
RETIRE_NOW,no-context,Chris Wharton,-363334,ut,Council Ward 3,t,f,Affordable Housing,2.0,,7,7,t,4736a4ec-b8b0-4faa-9528-c547493b5d5f,669cac97-66a6-4087-b036-936fbe62efb3,,"",2026-05-31 13:32:11.932737+00
RETIRE_NOW,no-context,Chris Wharton,-363334,ut,Council Ward 3,t,f,City Sanitation and Cleanliness,3.0,,7,7,t,4736a4ec-b8b0-4faa-9528-c547493b5d5f,7687de4f-4d0b-462a-b803-bdfb23b16b42,,"",2026-05-31 13:32:11.932737+00
RETIRE_NOW,no-context,Chris Wharton,-363334,ut,Council Ward 3,t,f,Environmental Protection vs. Development,2.0,,7,7,t,4736a4ec-b8b0-4faa-9528-c547493b5d5f,1935979c-b290-42e4-baa5-8cb0138b4ffa,,"",2026-05-31 13:32:11.932737+00
RETIRE_NOW,no-context,Chris Wharton,-363334,ut,Council Ward 3,t,f,Homelessness Response,2.0,,7,7,t,4736a4ec-b8b0-4faa-9528-c547493b5d5f,6fbf39ae-6b19-4182-b4c2-6a8d25c86c0f,,"",2026-05-31 13:32:11.932737+00
RETIRE_NOW,no-context,Chris Wharton,-363334,ut,Council Ward 3,t,f,Public Safety Approach,2.0,,7,7,t,4736a4ec-b8b0-4faa-9528-c547493b5d5f,e9ebefcd-c496-45e8-b816-a79f8442ba85,,"",2026-05-31 13:32:11.932737+00
RETIRE_NOW,no-context,Chris Wharton,-363334,ut,Council Ward 3,t,f,Residential Zoning,3.0,,7,7,t,4736a4ec-b8b0-4faa-9528-c547493b5d5f,d4f18138-a2e0-4110-b925-7387d9d0d16d,,"",2026-05-31 13:32:11.932737+00
RETIRE_NOW,no-context,Chris Wharton,-363334,ut,Council Ward 3,t,f,Transportation Priorities,2.0,,7,7,t,4736a4ec-b8b0-4faa-9528-c547493b5d5f,ba59337e-30e2-4aba-a39a-426b3366eb27,,"",2026-05-31 13:32:11.932737+00
VERIFY,bio-only:unverified,Christine Drazan,-4110026,or,Senator,t,t,Climate Change and Environmental Protection,5.0,,7,7,t,402a00be-71c3-4584-b29f-bf493365bffb,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Christine_Drazan,"Participated in May 2023 Senate Republican walkout opposing climate legislation; as 2022 gubernatorial candidate, opposed cap-and-trade and clean energy mandates as job-killing regulations. https://ballotpedia.org/Christine_Drazan",
VERIFY,bio-only:unverified,Christine Drazan,-4110026,or,Senator,t,t,Healthcare Access,4.0,,7,7,t,402a00be-71c3-4584-b29f-bf493365bffb,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Christine_Drazan,Opposed government-run healthcare mandates as gubernatorial candidate; advocated for market-based healthcare reform; voted against Medicaid expansion requirements. https://ballotpedia.org/Christine_Drazan,
VERIFY,bio-only:unverified,Christine Drazan,-4110026,or,Senator,t,t,Immigration and Treatment of Immigrants,5.0,,7,7,t,402a00be-71c3-4584-b29f-bf493365bffb,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Christine_Drazan,Opposed sanctuary policies as 2022 gubernatorial candidate; supported stricter immigration enforcement; advocated for border security measures. https://ballotpedia.org/Christine_Drazan,
VERIFY,bio-only:unverified,Christine Drazan,-4110026,or,Senator,t,t,Public Safety Approach,5.0,,7,7,t,402a00be-71c3-4584-b29f-bf493365bffb,e9ebefcd-c496-45e8-b816-a79f8442ba85,https://ballotpedia.org/Christine_Drazan,Advocated strongly for law enforcement funding and tougher criminal penalties as gubernatorial candidate; opposed Measure 110 drug decriminalization; made public safety central campaign theme. https://ballotpedia.org/Christine_Drazan,
VERIFY,bio-only:unverified,Christine Drazan,-4110026,or,Senator,t,t,Reproductive Rights and Abortion Access,5.0,,7,7,t,402a00be-71c3-4584-b29f-bf493365bffb,af2fdfd6-02c4-49df-b09c-cf8536f4773f,https://ballotpedia.org/Christine_Drazan,Voted NO on HB 2002 (2023) expanding reproductive healthcare; 2022 gubernatorial candidate who opposed abortion expansion; anti-abortion position well-documented throughout career. https://ballotpedia.org/Christine_Drazan,
VERIFY,bio-only:unverified,Christine Drazan,-4110026,or,Senator,t,t,Taxation and Public Spending,5.0,,7,7,t,402a00be-71c3-4584-b29f-bf493365bffb,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Christine_Drazan,"Voted NO on HB 3427 (2019) Corporate Activity Tax; as House Minority Leader and gubernatorial candidate, consistently opposed tax increases; made tax reduction a key campaign platform. https://ballotpedia.org/Christine_Drazan",
RETIRE_NOW,bio-only:party-prior-language,Christine Drazan,-4110026,or,Senator,t,t,Transgender Athletes,5.0,,7,7,t,402a00be-71c3-4584-b29f-bf493365bffb,d1618b9c-0b9e-45af-b986-bb33d270b8e4,https://ballotpedia.org/Christine_Drazan,Opposed transgender athletes in female sports; consistent Republican position supported in 2022 campaign statements. https://ballotpedia.org/Christine_Drazan,
VERIFY,bio-only:unverified,Danny Minton,-4810601,(none),(not seated),f,t,Deportation Priorities,3.0,,7,7,t,1af0730f-0e36-49f8-a454-768f9eb48f03,44905f3b-e105-4f6c-afc7-5d223813dbac,https://ballotpedia.org/Danny_Minton,"His platform demands ""an end to family separation and mass detention camps"" and ""civil immigration enforcement"" focused on lawful process rather than mass removal -- prioritizing orderly enforcement over deporting all undocumented residents.",
VERIFY,bio-only:unverified,Danny Minton,-4810601,(none),(not seated),f,t,Healthcare Access,2.0,,7,7,t,1af0730f-0e36-49f8-a454-768f9eb48f03,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Danny_Minton,"His campaign platform states ""Healthcare is a right, not a luxury"" and that ""Universal, affordable healthcare actually works"" citing Medicare and the VA -- guaranteeing affordable coverage for everyone through expanded public programs.",
VERIFY,bio-only:unverified,Danny Minton,-4810601,(none),(not seated),f,t,Immigration and Treatment of Immigrants,3.0,,7,7,t,1af0730f-0e36-49f8-a454-768f9eb48f03,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Danny_Minton,"His platform backs ""A STRONG BORDER AND COMPASSIONATE IMMIGRATION"" -- ""firm, fair, and lawful, not abusive,"" enforcing the law while remaining humane -- a balanced middle position.",
VERIFY,bio-only:unverified,Danny Minton,-4810601,(none),(not seated),f,t,School Vouchers & Public Education Funding,1.0,,7,7,t,1af0730f-0e36-49f8-a454-768f9eb48f03,00b95a6a-75db-4521-b523-3326bba938de,https://ballotpedia.org/Danny_Minton,"His platform explicitly calls for ""school vouchers made illegal nationwide"" and a stronger Department of Education, opposing ""West Texas Billionaires"" who want to dismantle public schools -- fully funding public schools and eliminating vouchers.",
VERIFY,bio-only:unverified,Danny Minton,-4810601,(none),(not seated),f,t,State Redistricting and Gerrymandering,1.0,,7,7,t,1af0730f-0e36-49f8-a454-768f9eb48f03,48cc9585-ec22-4f53-8d42-6839828dd36f,https://ballotpedia.org/Danny_Minton,"His platform demands ""fair maps,"" condemning politicians who ""rig maps"" and ""pick their voters"" -- removing partisan control of district lines in favor of fair, independent maps.",
VERIFY,bio-only:unverified,Danny Minton,-4810601,(none),(not seated),f,t,Taxation and Public Spending,2.0,,7,7,t,1af0730f-0e36-49f8-a454-768f9eb48f03,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Danny_Minton,"His platform calls for ""Fair taxes"" and targets ""Billionaire tax cheats"" and policies ""protecting the ultra-wealthy"" -- moderately raising taxes on the wealthy and corporations to support working families.",
VERIFY,bio-only:unverified,Danny Minton,-4810601,(none),(not seated),f,t,Voting Rights and Electoral Integrity,2.0,,7,7,t,1af0730f-0e36-49f8-a454-768f9eb48f03,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,https://ballotpedia.org/Danny_Minton,"His platform calls for ""easy access to the ballot,"" ""secure elections,"" and an end to vote suppression so ""every eligible Texan can vote freely"" -- expanding voter access.",
RETIRE_NOW,no-context,David Shallenberger,-384734,ut,State Representative District 58,t,t,Deportation Priorities,5.0,,7,7,t,f214eee8-0e54-450a-8a2b-1ca8ce8e9182,44905f3b-e105-4f6c-afc7-5d223813dbac,,"",
RETIRE_NOW,no-context,David Shallenberger,-384734,ut,State Representative District 58,t,t,Economic Development Incentives,2.0,,7,7,t,f214eee8-0e54-450a-8a2b-1ca8ce8e9182,eb3d1247-0de1-4b7f-baec-7259861efd53,,"",
RETIRE_NOW,no-context,David Shallenberger,-384734,ut,State Representative District 58,t,t,Environmental Protection vs. Development,4.0,,7,7,t,f214eee8-0e54-450a-8a2b-1ca8ce8e9182,1935979c-b290-42e4-baa5-8cb0138b4ffa,,"",
RETIRE_NOW,no-context,David Shallenberger,-384734,ut,State Representative District 58,t,t,Healthcare Access,5.0,,7,7,t,f214eee8-0e54-450a-8a2b-1ca8ce8e9182,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,,"",
RETIRE_NOW,no-context,David Shallenberger,-384734,ut,State Representative District 58,t,t,Local Immigration Enforcement,5.0,,7,7,t,f214eee8-0e54-450a-8a2b-1ca8ce8e9182,b9ccee94-ad96-4f10-b655-889d8e5abe92,,"",
RETIRE_NOW,no-context,David Shallenberger,-384734,ut,State Representative District 58,t,t,Taxation and Public Spending,4.0,,7,7,t,f214eee8-0e54-450a-8a2b-1ca8ce8e9182,f7e5678d-dadd-4556-a2fc-446e24642ceb,,"",
RETIRE_NOW,no-context,David Shallenberger,-384734,ut,State Representative District 58,t,t,Voting Rights and Electoral Integrity,4.0,,7,7,t,f214eee8-0e54-450a-8a2b-1ca8ce8e9182,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,,"",
RETIRE_NOW,no-context,Emily Lockhart,-4944320004,ut,City Council Member,t,t,Affordable Housing,5.0,,7,7,t,b97ba2d2-284c-4cab-ae76-7c9ea53a2501,669cac97-66a6-4087-b036-936fbe62efb3,,"",
RETIRE_NOW,no-context,Emily Lockhart,-4944320004,ut,City Council Member,t,t,Economic Development Incentives,4.0,,7,7,t,b97ba2d2-284c-4cab-ae76-7c9ea53a2501,eb3d1247-0de1-4b7f-baec-7259861efd53,,"",
RETIRE_NOW,no-context,Emily Lockhart,-4944320004,ut,City Council Member,t,t,Growth and Development Pace,2.0,,7,7,t,b97ba2d2-284c-4cab-ae76-7c9ea53a2501,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",
RETIRE_NOW,no-context,Emily Lockhart,-4944320004,ut,City Council Member,t,t,Public Safety Approach,4.0,,7,7,t,b97ba2d2-284c-4cab-ae76-7c9ea53a2501,e9ebefcd-c496-45e8-b816-a79f8442ba85,,"",
RETIRE_NOW,no-context,Emily Lockhart,-4944320004,ut,City Council Member,t,t,Residential Zoning,1.0,,7,7,t,b97ba2d2-284c-4cab-ae76-7c9ea53a2501,d4f18138-a2e0-4110-b925-7387d9d0d16d,,"",
