filer_id,candidate_name,committee_name,jurisdiction,last_filing_year,race_code,district_code,suggested_action,notes
1471743,FORCE FOR CHANGE SPONSORED BY CENTER FOR EMPOWERED POLITICS,FORCE FOR CHANGE SPONSORED BY CENTER FOR EMPOWERED POLITICS,OAKLAND,2025,0,0,create new politician (name needs research),
1485726,ANDRE SANDFORD,ANDRE SANDFORD,OAKLAND,2025,0,0,create new politician,
1479951,ELI BECKMAN,ELI BECKMAN,OAKLAND,2025,0,0,create new politician,
1481594,ALEXANDRA PARVIZSHAHI,ALEXANDRA PARVIZSHAHI,OAKLAND,2025,0,0,create new politician,
1468255,SUPPLY BANK,SUPPLY BANK,OAKLAND,2025,,,create new politician (name needs research),
1482231,EDDIE ANDERSON,EDDIE ANDERSON,OAKLAND,2025,0,0,create new politician,
1481347,MAGGIE M FUREY,MAGGIE M FUREY,OAKLAND,2025,0,0,create new politician,
1480943,PECHENUK FOR OAKLAND MAYOR 2026,PECHENUK FOR OAKLAND MAYOR 2026,OAKLAND,2025,0,0,create new politician (name needs research),
1478435,DAN SANFORD,DAN SANFORD,OAKLAND,2025,0,0,create new politician,
1483401,DOUG LINNEY,DOUG LINNEY,OAKLAND,2025,0,0,create new politician,
1485931,ANDREA TURNER,ANDREA TURNER,OAKLAND,2026,0,0,create new politician,
1481104,DARRYL DUNN,DARRYL DUNN,OAKLAND,2025,0,0,create new politician,
1481134,MARY DUNCAN,MARY DUNCAN,OAKLAND,2025,0,0,create new politician,
1488379,SHERRILL 2026; COMMITTEE TO SUPPORT SUPERVISOR STEPHEN,SHERRILL 2026; COMMITTEE TO SUPPORT SUPERVISOR STEPHEN,OAKLAND,2026,0,0,create new politician (name needs research),
1487248,HSIEH 2026; RETAIN JUDGE JESSE,HSIEH 2026; RETAIN JUDGE JESSE,OAKLAND,2026,0,0,create new politician (name needs research),
1487811,GERALD PECHENUK,GERALD PECHENUK,OAKLAND,2026,0,0,create new politician,
1425406,INLAND EMPIRE LEAGUE OF ENVIRONMENTAL JUSTICE VOTERS,INLAND EMPIRE LEAGUE OF ENVIRONMENTAL JUSTICE VOTERS,OAKLAND,2024,0,0,create new politician (name needs research),
1438269,SANCHEZ FOR ALAMEDA COUNTY SHERIFF 2022; YESENIA,SANCHEZ FOR ALAMEDA COUNTY SHERIFF 2022; YESENIA,OAKLAND,2025,0,0,create new politician (name needs research),
1444350,INVEST IN OUR OAKLAND,INVEST IN OUR OAKLAND,OAKLAND,2024,0,0,create new politician (name needs research),
1143032,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),OAKLAND,2025,,,create new politician (name needs research),
1467523,DAN SANFORD,DAN SANFORD,OAKLAND,2024,0,0,create new politician,
1467592,WANG FOR OAKLAND CITY COUNCIL 2024,WANG FOR OAKLAND CITY COUNCIL 2024,OAKLAND,2024,0,0,create new politician (name needs research),
1467768,"OAKLANDERS TOGETHER - FOR A SAFER OAKLAND, YES ON NN","OAKLANDERS TOGETHER - FOR A SAFER OAKLAND, YES ON NN",OAKLAND,2025,0,0,create new politician (name needs research),
1467290,TRANSFORMCA (DBA TRANSFORM),TRANSFORMCA (DBA TRANSFORM),OAKLAND,2025,,,create new politician (name needs research),
1469066,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1466674,STOP THE CORPORATE WAGE THEFT,STOP THE CORPORATE WAGE THEFT,OAKLAND,2024,0,0,create new politician (name needs research),
1467062,GUSTAVO MEDINA,GUSTAVO MEDINA,OAKLAND,2024,0,0,create new politician,
1468682,RAMACHANDRAN FOR OAKLAND CITY COUNCIL 2026; REELECT,RAMACHANDRAN FOR OAKLAND CITY COUNCIL 2026; REELECT,OAKLAND,2024,0,0,create new politician (name needs research),
1464402,BEGERT AND PATRICK THOMPSON AND OPPOSING ALBERT ZECHER AND JEAN MYUNGJIN ROLAND; SAFE AND ACCOUNTABLE SAN FRANCISCO SUPPORTING THE RETENTION OF JUDGES MICHAEL ISAKU,BEGERT AND PATRICK THOMPSON AND OPPOSING ALBERT ZECHER AND JEAN MYUNGJIN ROLAND; SAFE AND ACCOUNTABLE SAN FRANCISCO SUPPORTING THE RETENTION OF JUDGES MICHAEL ISAKU,OAKLAND,2024,0,0,create new politician (name needs research),
1467180,FOUNDATIONAL OAKLAND UNITES (NONPROFIT 501(C) (4)),FOUNDATIONAL OAKLAND UNITES (NONPROFIT 501(C) (4)),OAKLAND,2024,0,0,create new politician (name needs research),
1467390,LOCAL BUSINESSES SUPPORT LOCAL JOBS PAC (FED PAC ID #C00820316),LOCAL BUSINESSES SUPPORT LOCAL JOBS PAC (FED PAC ID #C00820316),OAKLAND,2024,0,0,create new politician (name needs research),
1471233,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1460191,LIGHTHOUSE COMMUNITY PUBLIC SCHOOLS,LIGHTHOUSE COMMUNITY PUBLIC SCHOOLS,OAKLAND,2024,0,0,create new politician (name needs research),
1475203,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1475280,YEON PARK,YEON PARK,OAKLAND,2024,0,0,create new politician,
1475312,KIMI KEAN,KIMI KEAN,OAKLAND,2024,0,0,create new politician,
1473856,GREG MC CONNELL,GREG MC CONNELL,OAKLAND,2024,0,0,create new politician,
1481979,AVI GANDHI,AVI GANDHI,OAKLAND,2025,0,0,create new politician,
1482012,KATE DANIELS,KATE DANIELS,OAKLAND,2025,0,0,create new politician,
1482015,KAITLIN RUIZ,KAITLIN RUIZ,OAKLAND,2025,0,0,create new politician,
1482052,SCOTT WIENER,SCOTT WIENER,OAKLAND,2025,0,0,create new politician,
1482080,SUSAN ELLENBERG,SUSAN ELLENBERG,OAKLAND,2025,0,0,create new politician,
1482126,RUTH FERGUSON,RUTH FERGUSON,OAKLAND,2025,0,0,create new politician,
1482604,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1021,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1021,OAKLAND,2025,0,0,create new politician (name needs research),
1482816,HEALTH IN PARTNERSHIP,HEALTH IN PARTNERSHIP,OAKLAND,2025,0,0,create new politician (name needs research),
1464052,WERBACH FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; LYN,WERBACH FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; LYN,OAKLAND,2024,0,0,create new politician (name needs research),
1483028,JAMARR BROWN,JAMARR BROWN,OAKLAND,2025,0,0,create new politician,
1483046,YOLANDA CALDERON,YOLANDA CALDERON,OAKLAND,2025,0,0,create new politician,
1469320,GUPTA FOR SCHOOL BOARD 2024; PARAG,GUPTA FOR SCHOOL BOARD 2024; PARAG,OAKLAND,2024,0,0,create new politician (name needs research),
1484131,RABURN FOR BART BOARD DIRECTOR DISTRICT 4 2026; ROBERT,RABURN FOR BART BOARD DIRECTOR DISTRICT 4 2026; ROBERT,OAKLAND,2025,0,0,create new politician (name needs research),
1483384,RENIA WEBB,RENIA WEBB,OAKLAND,2025,0,0,create new politician,
1484130,ROBERT RABURN,ROBERT RABURN,OAKLAND,2025,0,0,create new politician,
1479238,JEAN WALSH,JEAN WALSH,OAKLAND,2025,0,0,create new politician,
1469671,ARMSTRONG FOR CITY COUNCIL 2024; LERONNE,ARMSTRONG FOR CITY COUNCIL 2024; LERONNE,OAKLAND,2024,0,0,create new politician (name needs research),
1469716,"SEMEDAR FOR OAKLAND CITY COUNCIL - DISTRICT - 3, 2024; MERON","SEMEDAR FOR OAKLAND CITY COUNCIL - DISTRICT - 3, 2024; MERON",OAKLAND,2024,0,0,create new politician (name needs research),
1481548,OTTO PIPPENGER,OTTO PIPPENGER,OAKLAND,2025,0,0,create new politician,
1478436,MATOURY OAKLAND CITY COUNCIL DISTRICT 2 - 2025; KANITHA,MATOURY OAKLAND CITY COUNCIL DISTRICT 2 - 2025; KANITHA,OAKLAND,2025,0,0,create new politician (name needs research),
1482612,FOSTER FOR STATE SENATE 2026; RICK,FOSTER FOR STATE SENATE 2026; RICK,OAKLAND,2025,0,0,create new politician (name needs research),
1478688,SETH OLYER,SETH OLYER,OAKLAND,2025,0,0,create new politician,
1478712,"BENJAMIN ""SAM"" DAVIS","BENJAMIN ""SAM"" DAVIS",OAKLAND,2025,0,0,create new politician,
1479985,STACEY OWENS,STACEY OWENS,OAKLAND,2025,0,0,create new politician,
1484998,BENJAMIN SAM DAVIS,BENJAMIN SAM DAVIS,OAKLAND,2025,0,0,create new politician,
1485122,JOSE LUIS ABASTIDA,JOSE LUIS ABASTIDA,OAKLAND,2025,0,0,create new politician,
1482283,CHUNG FOR DISTRICT ATTORNEY 2026; DANIEL,CHUNG FOR DISTRICT ATTORNEY 2026; DANIEL,OAKLAND,2025,0,0,create new politician (name needs research),
1482743,LISA GAUTHIER,LISA GAUTHIER,OAKLAND,2025,0,0,create new politician,
1486147,HARRIS MOJADEDI,HARRIS MOJADEDI,OAKLAND,2026,0,0,create new politician,
1487911,LEE FOR BOARD OF EDUCATION 2026; LAURANCE,LEE FOR BOARD OF EDUCATION 2026; LAURANCE,OAKLAND,2026,0,0,create new politician (name needs research),
1488204,CONNOR SWINGLE,CONNOR SWINGLE,OAKLAND,2026,0,0,create new politician,
1373273,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299 ( NONPROFIT 501 (C) (5) )","AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299 ( NONPROFIT 501 (C) (5) )",OAKLAND,2026,0,0,create new politician (name needs research),
1489403,ANDRUS ANDERSON LLP,ANDRUS ANDERSON LLP,OAKLAND,2026,0,0,create new politician (name needs research),
1487910,LAURANCE LEE,LAURANCE LEE,OAKLAND,2026,0,0,create new politician,
1466087,TONYA LOVE,TONYA LOVE,OAKLAND,2024,0,0,create new politician,
1466089,LOVE FOR OAKLAND CITY COUNCIL DISTRICT 7 2024; TONYA,LOVE FOR OAKLAND CITY COUNCIL DISTRICT 7 2024; TONYA,OAKLAND,2024,0,0,create new politician (name needs research),
1467984,GOOLSBY CITY COUNCIL DISTRICT 7 2024,GOOLSBY CITY COUNCIL DISTRICT 7 2024,OAKLAND,2024,0,0,create new politician (name needs research),
1466962,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1467020,LIZ PERLMAN,LIZ PERLMAN,OAKLAND,2024,0,0,create new politician,
1469705,GINALE HARRIS,GINALE HARRIS,OAKLAND,2024,0,0,create new politician,
1468132,"LYNWOOD FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","LYNWOOD FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST",OAKLAND,2024,0,0,create new politician (name needs research),
1468140,"TURLOCK FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","TURLOCK FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST",OAKLAND,2024,0,0,create new politician (name needs research),
1473673,JORDAN FOR OAKLAND MAYOR 2026,JORDAN FOR OAKLAND MAYOR 2026,OAKLAND,2024,0,0,create new politician (name needs research),
1469808,MYNA LIFE TECHNOLOGIES,MYNA LIFE TECHNOLOGIES,OAKLAND,2024,0,0,create new politician (name needs research),
1469810,ASIAN HEALTH SERVICES,ASIAN HEALTH SERVICES,OAKLAND,2024,0,0,create new politician (name needs research),
1467174,GERALD PECHENUK,GERALD PECHENUK,OAKLAND,2024,0,0,create new politician,
1467176,PECHENUK FOR BOARD OF SUPERVISORS #5 2024,PECHENUK FOR BOARD OF SUPERVISORS #5 2024,OAKLAND,2024,0,0,create new politician (name needs research),
1472473,CLOROX EMPLOYEES' POLITICAL ACTION COMMITTEE (FEC ID #C00062224),CLOROX EMPLOYEES' POLITICAL ACTION COMMITTEE (FEC ID #C00062224),OAKLAND,2024,0,0,create new politician (name needs research),
1475737,SANDFORD FOR ASSEMBLY 2024; ANDRE,SANDFORD FOR ASSEMBLY 2024; ANDRE,OAKLAND,2024,0,0,create new politician (name needs research),
1475072,NICKAN FAYYAZI,NICKAN FAYYAZI,OAKLAND,2024,0,0,create new politician,
1476443,CHRISTOPHER FINN,CHRISTOPHER FINN,OAKLAND,2024,0,0,create new politician,
1474187,TRANSPARENT RESTAURANT PRICING ACT,TRANSPARENT RESTAURANT PRICING ACT,OAKLAND,2024,0,0,create new politician (name needs research),
1482077,JENNIFER ROJAS,JENNIFER ROJAS,OAKLAND,2025,0,0,create new politician,
1482086,JAMES HEARD,JAMES HEARD,OAKLAND,2025,0,0,create new politician,
1466606,OLIVIER& SCHREIBER LLP,OLIVIER& SCHREIBER LLP,OAKLAND,2024,0,0,create new politician (name needs research),
1481917,LYDIA KOU,LYDIA KOU,OAKLAND,2025,0,0,create new politician,
1481963,TREVOR CHANDLER,TREVOR CHANDLER,OAKLAND,2025,0,0,create new politician,
1464644,LABOR & WORKING FAMILIES SLATE,LABOR & WORKING FAMILIES SLATE,OAKLAND,2025,0,0,create new politician (name needs research),
1485653,BRANDEE MARCKMANN,BRANDEE MARCKMANN,OAKLAND,2025,0,0,create new politician,
1483067,"BROWN, OAKLAND CITY COUNCIL 2028; RE-ELECT ROWENA","BROWN, OAKLAND CITY COUNCIL 2028; RE-ELECT ROWENA",OAKLAND,2025,0,0,create new politician (name needs research),
1468978,LEE FOR BOARD OF EDUCATION 2024; LAURANCE,LEE FOR BOARD OF EDUCATION 2024; LAURANCE,OAKLAND,2024,0,0,create new politician (name needs research),
1486432,CREATING RESTORATIVE OPPORTUNITIES AND PROGRAMS (CROP),CREATING RESTORATIVE OPPORTUNITIES AND PROGRAMS (CROP),OAKLAND,2026,0,0,create new politician (name needs research),
1478393,"GONZALES, GILDA","GONZALES, GILDA",OAKLAND,2025,0,0,create new politician (name needs research),
1488219,WEESE FOR PERALTA COMMUNITY COLLEGE TRUSTEE AREA 5 2026; SANDRA,WEESE FOR PERALTA COMMUNITY COLLEGE TRUSTEE AREA 5 2026; SANDRA,OAKLAND,2026,0,0,create new politician (name needs research),
1486932,"HALEY LAW OFFICES P.C., THE","HALEY LAW OFFICES P.C., THE",OAKLAND,2026,0,0,create new politician (name needs research),
1401427,AVA COMMUNITY ENERGY AUTHORITY,AVA COMMUNITY ENERGY AUTHORITY,OAKLAND,2025,,,create new politician (name needs research),
1444142,KAPLAN FOR SUPERVISOR 2022; REBECCA,KAPLAN FOR SUPERVISOR 2022; REBECCA,OAKLAND,2025,0,0,create new politician (name needs research),
1460595,ELWARD FOR STATE SENATE 2024; JACKIE,ELWARD FOR STATE SENATE 2024; JACKIE,OAKLAND,2024,0,0,create new politician (name needs research),
1460829,RITZIE-HERNANDEZ FOR OAKLAND SCHOOL BOARD 2023; SASHA,RITZIE-HERNANDEZ FOR OAKLAND SCHOOL BOARD 2023; SASHA,OAKLAND,2024,0,0,create new politician (name needs research),
1465404,BAUTERS AND OPPOSING NIKKI BAS FOR SUPERVISOR 2024; SUPPORTING,BAUTERS AND OPPOSING NIKKI BAS FOR SUPERVISOR 2024; SUPPORTING,OAKLAND,2024,0,0,create new politician (name needs research),
1465455,"ABUYEN ALAMEDA COUNTY DEMOCRATIC CENTRAL COMITTEE, AD18 2024; ADRIEN","ABUYEN ALAMEDA COUNTY DEMOCRATIC CENTRAL COMITTEE, AD18 2024; ADRIEN",OAKLAND,2024,0,0,create new politician (name needs research),
1465137,"LYBARGER FOR STATE SENATE 2024, SPONSORED BY AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299; UC BERKELEY COOKS, CUSTODIANS AND NURSING ASSISTANTS FOR KATHRYN","LYBARGER FOR STATE SENATE 2024, SPONSORED BY AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299; UC BERKELEY COOKS, CUSTODIANS AND NURSING ASSISTANTS FOR KATHRYN",OAKLAND,2024,0,0,create new politician (name needs research),
1472381,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1466751,IMMIGRANT LEGAL DEFENSE,IMMIGRANT LEGAL DEFENSE,OAKLAND,2024,,,create new politician (name needs research),
1466893,LEONARD RAPHAEL,LEONARD RAPHAEL,OAKLAND,2024,0,0,create new politician,
1469859,CHRISTIGALE FERNANDEZ,CHRISTIGALE FERNANDEZ,OAKLAND,2024,0,0,create new politician,
1470263,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1468127,"GARDEN GROVE FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","GARDEN GROVE FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST",OAKLAND,2024,0,0,create new politician (name needs research),
1468138,"REDDING FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","REDDING FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST",OAKLAND,2024,0,0,create new politician (name needs research),
1466638,DUONG FAMILY INVESTMENT LLC,DUONG FAMILY INVESTMENT LLC,OAKLAND,2024,0,0,create new politician (name needs research),
1463427,SANGIRARDI FOR SAN FRANCISCO DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024 OFFICEHOLDER COMMITTEE; JOE,SANGIRARDI FOR SAN FRANCISCO DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024 OFFICEHOLDER COMMITTEE; JOE,OAKLAND,2024,0,0,create new politician (name needs research),
1469142,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1469152,GERALD PECHENUK,GERALD PECHENUK,OAKLAND,2024,0,0,create new politician,
1469319,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1470036,POLLUTERS PAY SPONSORED BY ASIAN PACIFIC ENVIRONMENTAL NETWORK ACTION AND SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1021,POLLUTERS PAY SPONSORED BY ASIAN PACIFIC ENVIRONMENTAL NETWORK ACTION AND SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1021,OAKLAND,2024,0,0,create new politician (name needs research),
1467386,URBAN ENVIRONMENTALISTS,URBAN ENVIRONMENTALISTS,OAKLAND,2024,0,0,create new politician (name needs research),
1468471,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1467310,LANG FOR BART BOARD 2024; DANA,LANG FOR BART BOARD 2024; DANA,OAKLAND,2024,0,0,create new politician (name needs research),
1471303,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1470066,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1474946,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1475608,PAUL BRILEY,PAUL BRILEY,OAKLAND,2024,0,0,create new politician,
1475775,TRISHALA VINNAKOTA,TRISHALA VINNAKOTA,OAKLAND,2024,0,0,create new politician,
1475908,GAIL HARBIN,GAIL HARBIN,OAKLAND,2024,0,0,create new politician,
1475974,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1144305,"INSURANCE BROKERS & AGENTS OF THE WEST, INC. (IBA WEST, INC.)","INSURANCE BROKERS & AGENTS OF THE WEST, INC. (IBA WEST, INC.)",OAKLAND,2025,,,create new politician (name needs research),
1474056,PECOLIA MANIGO,PECOLIA MANIGO,OAKLAND,2024,0,0,create new politician,
1476526,TEJINDER SINGH,TEJINDER SINGH,OAKLAND,2024,0,0,create new politician,
1476725,ALEXANDRA SILIEZAR,ALEXANDRA SILIEZAR,OAKLAND,2024,0,0,create new politician,
1476800,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1481978,PATRIC JONSSON,PATRIC JONSSON,OAKLAND,2025,0,0,create new politician,
1481997,MAGGIE TSAI,MAGGIE TSAI,OAKLAND,2025,0,0,create new politician,
1482067,JACOB HILL JR.,JACOB HILL JR.,OAKLAND,2025,0,0,create new politician,
1482116,NADIA LOCKYER,NADIA LOCKYER,OAKLAND,2025,0,0,create new politician,
1486232,WILLIAM L MC GEE,WILLIAM L MC GEE,OAKLAND,2026,0,0,create new politician,
1485609,CHOW FOR SUPERVISOR 2026; ALBERT,CHOW FOR SUPERVISOR 2026; ALBERT,OAKLAND,2025,0,0,create new politician (name needs research),
1469706,TAYLOR FOR CITY COUNCIL D3 2024; FAYE,TAYLOR FOR CITY COUNCIL D3 2024; FAYE,OAKLAND,2024,0,0,create new politician (name needs research),
1482150,YESENIA SANCHEZ,YESENIA SANCHEZ,OAKLAND,2025,0,0,create new politician,
1482156,MANUEL LUNA,MANUEL LUNA,OAKLAND,2025,0,0,create new politician,
1463971,"LEWIS BROWN, JR.","LEWIS BROWN, JR.",OAKLAND,2025,,,create new politician,
1481343,MARY KATHERINE COOK,MARY KATHERINE COOK,OAKLAND,2025,0,0,create new politician,
1484217,FRANCIS MATTHEW HUMMEL,FRANCIS MATTHEW HUMMEL,OAKLAND,2025,0,0,create new politician,
1478649,SUZANNE (SUZ) ROBINSON,SUZANNE (SUZ) ROBINSON,OAKLAND,2025,0,0,create new politician,
1480136,STACEY OWENS,STACEY OWENS,OAKLAND,2025,0,0,create new politician,
1482525,EAST BAY ACTION,EAST BAY ACTION,OAKLAND,2025,0,0,create new politician (name needs research),
1468846,BROWN AT LARGE OAKLAND CITY COUNCIL 2024; ROWENA,BROWN AT LARGE OAKLAND CITY COUNCIL 2024; ROWENA,OAKLAND,2024,0,0,create new politician (name needs research),
1479287,MED-PROJECT USA,MED-PROJECT USA,OAKLAND,2025,0,0,create new politician (name needs research),
1482891,PAULINA GONZALEZ,PAULINA GONZALEZ,OAKLAND,2025,0,0,create new politician,
1478116,"SPEARS, ANN","SPEARS, ANN",OAKLAND,2025,0,0,create new politician (name needs research),
1486304,WENDY SARSFIELD,WENDY SARSFIELD,OAKLAND,2026,0,0,create new politician,
1481132,MARY DUNCAN,MARY DUNCAN,OAKLAND,2025,0,0,create new politician,
1486148,MOJADEDI FOR STATE SENATE 2026; HARRIS,MOJADEDI FOR STATE SENATE 2026; HARRIS,OAKLAND,2026,0,0,create new politician (name needs research),
1298039,LIGHTHOUSE CHARTER SCHOOL,LIGHTHOUSE CHARTER SCHOOL,OAKLAND,2024,0,0,create new politician (name needs research),
1374775,"MARTIN LUTHER KING, JR. FREEDOM CENTER","MARTIN LUTHER KING, JR. FREEDOM CENTER",OAKLAND,2024,,,create new politician (name needs research),
1436501,"HAYDEN AI TECHNOLOGIES, INC.","HAYDEN AI TECHNOLOGIES, INC.",OAKLAND,2025,,,create new politician (name needs research),
1445243,COMMITTEE TO SUPPORT THE LOS ANGELES EQUITY FUND INITIATIVE,COMMITTEE TO SUPPORT THE LOS ANGELES EQUITY FUND INITIATIVE,OAKLAND,2024,0,0,create new politician (name needs research),
1466948,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1465692,JUAREZ FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; MARIO,JUAREZ FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; MARIO,OAKLAND,2024,0,0,create new politician (name needs research),
1472871,"MAKE OAKLAND WILDFIRE SAFE, YES ON MM","MAKE OAKLAND WILDFIRE SAFE, YES ON MM",OAKLAND,2024,0,0,create new politician (name needs research),
1473457,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1470262,KEATLEY FOR MARIN MUNICIPAL WATER DISTRICT 2024; DAVE,KEATLEY FOR MARIN MUNICIPAL WATER DISTRICT 2024; DAVE,OAKLAND,2024,0,0,create new politician (name needs research),
1465895,KIM TAVAGLIONE,KIM TAVAGLIONE,OAKLAND,2024,0,0,create new politician,
1466024,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1474592,HAILEY FOR OAKLAND CITY COUNCIL 2024; MICHELLE,HAILEY FOR OAKLAND CITY COUNCIL 2024; MICHELLE,OAKLAND,2024,0,0,create new politician (name needs research),
1475398,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1476719,WILLIE LOCKETT,WILLIE LOCKETT,OAKLAND,2024,0,0,create new politician,
1472524,SAN FRANCISCO YIMBY SLATE MAILER ORGANIZATION,SAN FRANCISCO YIMBY SLATE MAILER ORGANIZATION,OAKLAND,2024,0,0,create new politician (name needs research),
1476233,"CHISPA PAC, SPONSORED BY CHISPA, A PROJECT OF BEYOND IMPACT (FEDERAL PAC ID #C00885715)","CHISPA PAC, SPONSORED BY CHISPA, A PROJECT OF BEYOND IMPACT (FEDERAL PAC ID #C00885715)",OAKLAND,2025,0,0,create new politician (name needs research),
1474947,"PESKIN FOR MAYOR, SPONSORED BY HEALTHCARE, HOSPITALITY, AND SERVICE WORKERS UNIONS; SAN FRANCISCO WORKING FAMILIES VOTER GUIDE SUPPORTING AARON","PESKIN FOR MAYOR, SPONSORED BY HEALTHCARE, HOSPITALITY, AND SERVICE WORKERS UNIONS; SAN FRANCISCO WORKING FAMILIES VOTER GUIDE SUPPORTING AARON",OAKLAND,2024,0,0,create new politician (name needs research),
1481905,WILLIAM ROSETTI,WILLIAM ROSETTI,OAKLAND,2025,0,0,create new politician,
1481928,RANDALL PUTZ,RANDALL PUTZ,OAKLAND,2025,0,0,create new politician,
1468341,ARGENT MATERIALS,ARGENT MATERIALS,OAKLAND,2024,0,0,create new politician (name needs research),
1482242,DEWAYNE DAVIS,DEWAYNE DAVIS,OAKLAND,2025,0,0,create new politician,
1480542,ELWARD FOR ASSEMBLY 2026; JACKIE,ELWARD FOR ASSEMBLY 2026; JACKIE,OAKLAND,2025,0,0,create new politician (name needs research),
1478118,"SPEARS, ROBERT","SPEARS, ROBERT",OAKLAND,2025,0,0,create new politician (name needs research),
1481062,JAMIE HUGHES,JAMIE HUGHES,OAKLAND,2025,0,0,create new politician,
1323065,"MIEC POLITICAL ACTION COMMITTEE OF CALIFORNIA, SPONSORED BY THE MEDICAL INSURANCE EXCHANGE OF CALIFORNIA","MIEC POLITICAL ACTION COMMITTEE OF CALIFORNIA, SPONSORED BY THE MEDICAL INSURANCE EXCHANGE OF CALIFORNIA",OAKLAND,2024,0,0,create new politician (name needs research),
1472525,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1466653,OAKLAND UNITED TO RECALL SHENG THAO,OAKLAND UNITED TO RECALL SHENG THAO,OAKLAND,2025,0,0,create new politician (name needs research),
1466289,ROOT & REBOUND,ROOT & REBOUND,OAKLAND,2024,0,0,create new politician (name needs research),
1473060,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1468166,"ANAHEIM FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","ANAHEIM FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST",OAKLAND,2024,0,0,create new politician (name needs research),
1475694,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1481970,ERICKA LESLEY,ERICKA LESLEY,OAKLAND,2025,0,0,create new politician,
1481972,LAURANCE LEE,LAURANCE LEE,OAKLAND,2025,0,0,create new politician,
1481986,CAROL WYATT,CAROL WYATT,OAKLAND,2025,0,0,create new politician,
