filer_id,committee_name,jurisdiction,election_year,candidate_name,match_status,politician_id,source_row_id,outcome,notes
1479846,PACIFIC COAST ASSOCIATION OF PUBLIC INSURANCE ADJUSTERS,LOS ANGELES,2026,PACIFIC COAST ASSOCIATION OF PUBLIC INSURANCE ADJUSTERS,no_match,,,not_seeded,
1482115,CASCIO FOR ASSEMBLY 2026,LOS ANGELES,2026,CASCIO FOR ASSEMBLY 2026,no_match,,,not_seeded,
1486157,KATHERINE FORSYTH,LOS ANGELES,2026,KATHERINE FORSYTH,no_match,,,not_seeded,
1478054,"TAYLOR, STEVEN",LOS ANGELES,2026,"TAYLOR, STEVEN",no_match,,,not_seeded,
1479542,"JABOUR, CYNTHIA",LOS ANGELES,2026,"JABOUR, CYNTHIA",no_match,,,not_seeded,
1487430,EUGENE H. JONES III,LOS ANGELES,2026,EUGENE H. JONES III,no_match,,,not_seeded,
1488867,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1486662,"B&D LAW GROUP, A PROFESSIONAL LAW CORPORATION",LOS ANGELES,2026,"B&D LAW GROUP, A PROFESSIONAL LAW CORPORATION",no_match,,,not_seeded,
1489112,AL MALAIKAH AUDITORIUM COMPANY,LOS ANGELES,2026,AL MALAIKAH AUDITORIUM COMPANY,no_match,,,not_seeded,
1489554,"LEWIS, HILEL",LOS ANGELES,2026,"LEWIS, HILEL",no_match,,,not_seeded,
1489703,"KATZBURG, JUDITH",LOS ANGELES,2026,"KATZBURG, JUDITH",no_match,,,not_seeded,
1486912,WATER AND POWER CREDIT UNION,LOS ANGELES,2026,WATER AND POWER CREDIT UNION,no_match,,,not_seeded,
1487284,"HERNANDEZ FOR CITY COUNCIL 2026, SPONSORED BY LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO; WORKING FAMILIES IN SUPPORT OF EUNISSES",LOS ANGELES,2026,"HERNANDEZ FOR CITY COUNCIL 2026, SPONSORED BY LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO; WORKING FAMILIES IN SUPPORT OF EUNISSES",matched,317698c6-2ae7-4f7f-ab39-bb3811ed50f3,57381369-0c2d-48ed-b298-275e29566388,inserted,matches: Eunisses Hernandez
1487427,LOURDES EVERETT,LOS ANGELES,2026,LOURDES EVERETT,no_match,,,not_seeded,
1488932,MASOG (SAM SHIN) FOR STATE SENATE 2026; SANG,LOS ANGELES,2026,MASOG (SAM SHIN) FOR STATE SENATE 2026; SANG,no_match,,,not_seeded,
1489267,CAUSE ACTION FUND (NONPROFIT 501(C)(4)),LOS ANGELES,2026,CAUSE ACTION FUND (NONPROFIT 501(C)(4)),no_match,,,not_seeded,
1489305,SANDY SUN,LOS ANGELES,2026,SANDY SUN,no_match,,,not_seeded,
1003436,XAVIER BECERRA,LOS ANGELES,2026,XAVIER BECERRA,matched,0f74219c-7d10-4d29-85fe-0f1d834df8a7,6084afe0-4467-44cf-9b16-d20cb1015d29,inserted,matches: Xavier Becerra
1016537,CALIFORNIANS IN ACTION,LOS ANGELES,2026,CALIFORNIANS IN ACTION,no_match,,,not_seeded,
1413997,JONES FOR CALPERS BOARD 2019; HENRY,LOS ANGELES,2026,JONES FOR CALPERS BOARD 2019; HENRY,no_match,,,not_seeded,
1424915,JONES LEGAL DEFENSE FUND; HENRY,LOS ANGELES,2026,JONES LEGAL DEFENSE FUND; HENRY,no_match,,,not_seeded,
1353808,SHARON L. RAPPORT,LOS ANGELES,2026,SHARON L. RAPPORT,no_match,,,not_seeded,
1393100,BRANDON EPP,LOS ANGELES,2026,BRANDON EPP,no_match,,,not_seeded,
1437711,EARLY FOR CALIFORNIA ATTORNEY GENERAL 2022; ERIC,LOS ANGELES,2026,EARLY FOR CALIFORNIA ATTORNEY GENERAL 2022; ERIC,no_match,,,not_seeded,
1422183,GASCON FOR LA DISTRICT ATTORNEY 2020; GEORGE,LOS ANGELES,2026,GASCON FOR LA DISTRICT ATTORNEY 2020; GEORGE,no_match,,,not_seeded,
1457362,HAHN FOR SUPERVISOR 2024; JANICE,LOS ANGELES,2026,HAHN FOR SUPERVISOR 2024; JANICE,matched,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,f03b4d07-c911-4269-b1c8-a79e1effe247,already_confirmed,matches: Janice Hahn
1461213,POWERCA ACTION,LOS ANGELES,2026,POWERCA ACTION,no_match,,,not_seeded,
1466345,YVONNE WHEELER,LOS ANGELES,2026,YVONNE WHEELER,no_match,,,not_seeded,
1467541,JASON POWELL,LOS ANGELES,2026,JASON POWELL,no_match,,,not_seeded,
1472432,SANDRA LUTZ,LOS ANGELES,2026,SANDRA LUTZ,no_match,,,not_seeded,
1468054,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1466771,"MITCHELL FOR COUNTY SUPERVISOR 2024, SPONSORED BY LA VOICE ACTION; WORKING FAMILIES FOR HOLLY",LOS ANGELES,2026,"MITCHELL FOR COUNTY SUPERVISOR 2024, SPONSORED BY LA VOICE ACTION; WORKING FAMILIES FOR HOLLY",matched,fc5fda5f-f5bb-49bd-b7b3-b56eeaa6bb50,ed98d12a-08e4-4c97-9c13-1570edfe5b09,inserted,matches: Holly J. Mitchell
1466878,WILSON FOR CENTRAL COMMITTEE IN AD 51 2024; DANIELLE,LOS ANGELES,2026,WILSON FOR CENTRAL COMMITTEE IN AD 51 2024; DANIELLE,no_match,,,not_seeded,
1466669,CENTRAL AMERICAN RESOURCE CENTER - CARECEN - OF CALIFORNIA,LOS ANGELES,2026,CENTRAL AMERICAN RESOURCE CENTER - CARECEN - OF CALIFORNIA,no_match,,,not_seeded,
1466805,GONZALO PANTOJA,LOS ANGELES,2026,GONZALO PANTOJA,no_match,,,not_seeded,
1473640,GLENN GRITZNER,LOS ANGELES,2026,GLENN GRITZNER,no_match,,,not_seeded,
1465805,PINSON; YASEF,LOS ANGELES,2026,PINSON; YASEF,no_match,,,not_seeded,
1466052,SILVERSTEIN; DOUGLAS,LOS ANGELES,2026,SILVERSTEIN; DOUGLAS,no_match,,,not_seeded,
1470446,STANLEY LAMPERT,LOS ANGELES,2026,STANLEY LAMPERT,no_match,,,not_seeded,
1472888,THOMAS WALSH,LOS ANGELES,2026,THOMAS WALSH,no_match,,,not_seeded,
1467280,EAST AREA PROGRESSIVE DEMOCRATS VOICE,LOS ANGELES,2026,EAST AREA PROGRESSIVE DEMOCRATS VOICE,no_match,,,not_seeded,
1471170,JONATHAN ROSS,LOS ANGELES,2026,JONATHAN ROSS,no_match,,,not_seeded,
1476026,HUTT FOR CITY COUNCIL 2024 SPONSORED BY LOS ANGELES COUNTY FEDERATION OF LABOR AFL-CIO; WORKING FAMILIES IN SUPPORT OF HEATHER,LOS ANGELES,2026,HUTT FOR CITY COUNCIL 2024 SPONSORED BY LOS ANGELES COUNTY FEDERATION OF LABOR AFL-CIO; WORKING FAMILIES IN SUPPORT OF HEATHER,matched,29a8c85b-2572-463c-8034-8986615d7717,57867323-4367-48ef-939a-22c755c65fe4,inserted,matches: Heather Hutt
1459996,AMERICAN JEWISH UNIVERSITY,LOS ANGELES,2026,AMERICAN JEWISH UNIVERSITY,no_match,,,not_seeded,
1475068,WILLIAM SCOTT VIOLA PEAKE,LOS ANGELES,2026,WILLIAM SCOTT VIOLA PEAKE,no_match,,,not_seeded,
1475173,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1475295,CALIFORNIA CALLS EDUCATION FUND,LOS ANGELES,2026,CALIFORNIA CALLS EDUCATION FUND,no_match,,,not_seeded,
1475293,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1478032,AXAN,LOS ANGELES,2026,AXAN,no_match,,,not_seeded,
1477075,NICOLAS KIET QUACH,LOS ANGELES,2026,NICOLAS KIET QUACH,matched,a9cf3d6b-05ed-4460-a01a-e8c1242f25c7,ac2b3782-e09b-4197-8318-0f0fad9cfac0,inserted,matches: Nicolas Kiet Quach
1477192,HOCHMAN OFFICEHOLDER ACCOUNT; DISTRICT ATTORNEY NATHAN,LOS ANGELES,2026,HOCHMAN OFFICEHOLDER ACCOUNT; DISTRICT ATTORNEY NATHAN,matched,83474f06-c501-416d-a870-65d75f0cec9d,842054bb-2a6a-463c-96bf-414c7272e54d,already_confirmed,matches: Nathan Hochman
1465816,PITTMAN FOR ASSEMBLY 2024; SHANNEL,LOS ANGELES,2026,PITTMAN FOR ASSEMBLY 2024; SHANNEL,no_match,,,not_seeded,
1465846,BARGER FOR SUPERVISOR 2024; NORTH LOS ANGELES COUNTY RESIDENTS FOR,LOS ANGELES,2026,BARGER FOR SUPERVISOR 2024; NORTH LOS ANGELES COUNTY RESIDENTS FOR,no_match,,,not_seeded,
1479423,MITCHELL VIEYRA,LOS ANGELES,2026,MITCHELL VIEYRA,no_match,,,not_seeded,
1482114,KEITH G. CASCIO,LOS ANGELES,2026,KEITH G. CASCIO,matched,cd072ca5-4dc1-450c-b39f-37f5febc6dfe,87cc1f54-a80e-46d4-ae16-29f4ebe9cca9,inserted,matches: Keith G. Cascio
1486224,ASHLEY BROWN,LOS ANGELES,2026,ASHLEY BROWN,matched,df0fdde7-448c-42fb-971d-8fd28c56ca0c,f33fc51c-1a9f-4412-9025-ad11bcd7cf9f,inserted,matches: Ashley M. Brown
1471704,CALIFORNIA JEWISH LEGISLATIVE CAUCUS LEADERSHIP FOUNDATION,LOS ANGELES,2026,CALIFORNIA JEWISH LEGISLATIVE CAUCUS LEADERSHIP FOUNDATION,no_match,,,not_seeded,
1466448,"RAMAN FOR CITY COUNCIL 2024, SPONSORED BY UNITE HERE LOCAL 11; WORKER POWER FOR NITHYA",LOS ANGELES,2026,"RAMAN FOR CITY COUNCIL 2024, SPONSORED BY UNITE HERE LOCAL 11; WORKER POWER FOR NITHYA",matched,26dbe16a-9dff-42c0-939f-5b5e529063ca,e9d72fe3-77e4-4bca-9cea-a236e70e454d,already_confirmed,matches: Nithya Raman
1465602,SONNYS CONSTRUCTION,LOS ANGELES,2026,SONNYS CONSTRUCTION,no_match,,,not_seeded,
1485314,ACOSTA FOR MAYOR 2026,LOS ANGELES,2026,ACOSTA FOR MAYOR 2026,no_match,,,not_seeded,
1485332,"GABRIEL; UNITED FOR JUSTICE, A BALLOT MEASURE COMMITTEE CONTROLLED BY JESSE",LOS ANGELES,2026,"GABRIEL; UNITED FOR JUSTICE, A BALLOT MEASURE COMMITTEE CONTROLLED BY JESSE",matched,f173ce9a-6941-4570-bd3f-97bc1157beaf,2b615f13-61c0-41a0-acd2-9fa024c0719d,inserted,matches: Jesse Gabriel
1485444,DANIEL GRYCZMAN,LOS ANGELES,2026,DANIEL GRYCZMAN,no_match,,,not_seeded,
1479269,ROBERT LUNA,LOS ANGELES,2026,ROBERT LUNA,matched,21975878-739e-452b-8bf7-95919680462a,26a6c250-97cd-487b-addc-7941d4db2654,inserted,matches: Robert Luna
1482308,ELMER ROLDAN,LOS ANGELES,2026,ELMER ROLDAN,matched,100405fd-4ccc-427d-9ccd-962739d6d292,30148a48-6e3b-4acc-9cf7-55147405e978,inserted,matches: Elmer Roldan
1485688,DIXON FOR INGLEWOOD MAYOR 2026; FRE'DRISHA,LOS ANGELES,2026,DIXON FOR INGLEWOOD MAYOR 2026; FRE'DRISHA,no_match,,,not_seeded,
1481475,STEVEN BRADFORD,LOS ANGELES,2026,STEVEN BRADFORD,no_match,,,not_seeded,
1482996,MEJIA FOR CITY CONTROLLER 2026,LOS ANGELES,2026,MEJIA FOR CITY CONTROLLER 2026,no_match,,,not_seeded,
1484259,RICHARD GOLDMAN,LOS ANGELES,2026,RICHARD GOLDMAN,no_match,,,not_seeded,
1479450,MARIA ELENA DURAZO,LOS ANGELES,2026,MARIA ELENA DURAZO,matched,539874fc-489f-4643-9b1a-923aca6cc2c1,a0579f8b-d9f8-4f9b-a0c4-696c117ffde8,inserted,matches: Maria Elena Durazo
1471388,BRIAN G. LEWIS,LOS ANGELES,2026,BRIAN G. LEWIS,no_match,,,not_seeded,
1480099,"IVE, HEATHER",LOS ANGELES,2026,"IVE, HEATHER",no_match,,,not_seeded,
1482634,NICK HUTCHINSON,LOS ANGELES,2026,NICK HUTCHINSON,no_match,,,not_seeded,
1483439,JOE TORRE SAFE AT HOME FOUNDATION,LOS ANGELES,2026,JOE TORRE SAFE AT HOME FOUNDATION,no_match,,,not_seeded,
1488350,L'CARVE LLC,LOS ANGELES,2026,L'CARVE LLC,no_match,,,not_seeded,
1485131,AUTUMN BURKE,LOS ANGELES,2026,AUTUMN BURKE,no_match,,,not_seeded,
1480274,WOODCRAFT RANGERS,LOS ANGELES,2026,WOODCRAFT RANGERS,no_match,,,not_seeded,
1480674,PLAY EQUITY FUND,LOS ANGELES,2026,PLAY EQUITY FUND,no_match,,,not_seeded,
1480832,FENNER GAP MUTUAL WATER COMPANY,LOS ANGELES,2026,FENNER GAP MUTUAL WATER COMPANY,no_match,,,not_seeded,
1481867,TZICATL CDC,LOS ANGELES,2026,TZICATL CDC,no_match,,,not_seeded,
1478441,"CITYVIEW INVESTMENT ADVISORS, LP",LOS ANGELES,2026,"CITYVIEW INVESTMENT ADVISORS, LP",no_match,,,not_seeded,
1481223,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1486173,SELIVRA FOR MAYOR 2026,LOS ANGELES,2026,SELIVRA FOR MAYOR 2026,no_match,,,not_seeded,
1487482,MERRITT FARREN,LOS ANGELES,2026,MERRITT FARREN,no_match,,,not_seeded,
1489207,KURT PETERSEN,LOS ANGELES,2026,KURT PETERSEN,no_match,,,not_seeded,
1488287,"GASPAR FOR COUNCIL 2026: SPONSORED BY BIZFED PAC, A PROJECT OF THE LOS ANGELES COUNTY BUSINESS FEDERATION; ANGELENOS FOR GOOD JOBS AND SAFE NEIGHBORHOODS - SUPPORTING TIM",LOS ANGELES,2026,"GASPAR FOR COUNCIL 2026: SPONSORED BY BIZFED PAC, A PROJECT OF THE LOS ANGELES COUNTY BUSINESS FEDERATION; ANGELENOS FOR GOOD JOBS AND SAFE NEIGHBORHOODS - SUPPORTING TIM",no_match,,,not_seeded,
1485969,"GEOULLA, DANIEL",LOS ANGELES,2026,"GEOULLA, DANIEL",no_match,,,not_seeded,
1488102,"MC CARTHY, LOUISE",LOS ANGELES,2026,"MC CARTHY, LOUISE",no_match,,,not_seeded,
1489394,PHEFFER LAW CORPORATION,LOS ANGELES,2026,PHEFFER LAW CORPORATION,no_match,,,not_seeded,
1489555,"FORBES, AMY",LOS ANGELES,2026,"FORBES, AMY",no_match,,,not_seeded,
1489638,"ABRON, BRYON",LOS ANGELES,2026,"ABRON, BRYON",no_match,,,not_seeded,
1487026,"BANA LAW, PC",LOS ANGELES,2026,"BANA LAW, PC",no_match,,,not_seeded,
1487056,LAWSUIT FUNDING TEAM LLC.,LOS ANGELES,2026,LAWSUIT FUNDING TEAM LLC.,no_match,,,not_seeded,
1487459,"EM RANCH OWNER, LLC C/O DO CAPITAL GROUP",LOS ANGELES,2026,"EM RANCH OWNER, LLC C/O DO CAPITAL GROUP",no_match,,,not_seeded,
1489358,ANGIE CHRISTIDES,LOS ANGELES,2026,ANGIE CHRISTIDES,no_match,,,not_seeded,
1144141,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 18",LOS ANGELES,2026,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 18",no_match,,,not_seeded,
1305577,"TRES ES, INC.",LOS ANGELES,2026,"TRES ES, INC.",no_match,,,not_seeded,
1447174,AGRAN FOR IRVINE CITY COUNCIL 2022; LARRY,LOS ANGELES,2026,AGRAN FOR IRVINE CITY COUNCIL 2022; LARRY,no_match,,,not_seeded,
1415043,BERNIE MC NAMARA,LOS ANGELES,2026,BERNIE MC NAMARA,no_match,,,not_seeded,
1415249,AMITY FOUNDATION,LOS ANGELES,2026,AMITY FOUNDATION,no_match,,,not_seeded,
1456634,BRYAN FOR ASSEMBLY 2024,LOS ANGELES,2026,BRYAN FOR ASSEMBLY 2024,no_match,,,not_seeded,
1458209,PIERSON FOR ASSEMBLY 2024; STEVE,LOS ANGELES,2026,PIERSON FOR ASSEMBLY 2024; STEVE,no_match,,,not_seeded,
1466343,YVONNE WHEELER,LOS ANGELES,2026,YVONNE WHEELER,no_match,,,not_seeded,
1466447,SUSAN MINATO,LOS ANGELES,2026,SUSAN MINATO,no_match,,,not_seeded,
1466252,OHLONES NAPA NATIVE AMERICAN POLITICAL ASSOCIATION,LOS ANGELES,2026,OHLONES NAPA NATIVE AMERICAN POLITICAL ASSOCIATION,no_match,,,not_seeded,
1471904,ANGARELLA LAW,LOS ANGELES,2026,ANGARELLA LAW,no_match,,,not_seeded,
1466554,YWCA GLA URBAN CAMPUS DEVELOPMENT CORP.,LOS ANGELES,2026,YWCA GLA URBAN CAMPUS DEVELOPMENT CORP.,no_match,,,not_seeded,
1466950,TAMAR ZAROUGIAN,LOS ANGELES,2026,TAMAR ZAROUGIAN,no_match,,,not_seeded,
1467279,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1467948,WIENER; DAVID,LOS ANGELES,2026,WIENER; DAVID,no_match,,,not_seeded,
1470099,MATERNAL AND CHILD HEALTH ACCESS,LOS ANGELES,2026,MATERNAL AND CHILD HEALTH ACCESS,no_match,,,not_seeded,
1472885,SUSAN MINATO,LOS ANGELES,2026,SUSAN MINATO,no_match,,,not_seeded,
1462294,THRIVE PAC LA,LOS ANGELES,2026,THRIVE PAC LA,no_match,,,not_seeded,
1483148,DYKEMA GOSSETT PLLC,LOS ANGELES,2026,DYKEMA GOSSETT PLLC,no_match,,,not_seeded,
1471460,FLORA YIN,LOS ANGELES,2026,FLORA YIN,no_match,,,not_seeded,
1469013,"HARRIDGE DEVELOPMENT GROUP, LLC",LOS ANGELES,2026,"HARRIDGE DEVELOPMENT GROUP, LLC",no_match,,,not_seeded,
1467282,"LIMA, CENORINO GOMEZ SARABIA, GABRIELA JUAREZ, LUZ LOPEZ AND JAMES GIL FOR CENTRAL COMMITTEE OF ASSEMBLY DISTRICT 68, 2024; PAOLA H.",LOS ANGELES,2026,"LIMA, CENORINO GOMEZ SARABIA, GABRIELA JUAREZ, LUZ LOPEZ AND JAMES GIL FOR CENTRAL COMMITTEE OF ASSEMBLY DISTRICT 68, 2024; PAOLA H.",no_match,,,not_seeded,
1474379,CHICO FOR COUNCIL 2024; NEIGHBORS FOR A SAFER CD 4 SUPPORTING,LOS ANGELES,2026,CHICO FOR COUNCIL 2024; NEIGHBORS FOR A SAFER CD 4 SUPPORTING,no_match,,,not_seeded,
1476163,HOCHMAN FOR DISTRICT ATTORNEY 2024; FIREFIGHTERS SUPPORTING NATHAN,LOS ANGELES,2026,HOCHMAN FOR DISTRICT ATTORNEY 2024; FIREFIGHTERS SUPPORTING NATHAN,matched,83474f06-c501-416d-a870-65d75f0cec9d,a30edad0-b030-4849-bdf5-288d3b6f7e24,already_confirmed,matches: Nathan Hochman
1477180,ISAIAH MATEAS,LOS ANGELES,2026,ISAIAH MATEAS,no_match,,,not_seeded,
1477311,MARK GONZALEZ,LOS ANGELES,2026,MARK GONZALEZ,matched,005d7df1-227e-4110-b254-ec835d5b5e95,0e95c043-d05a-4a54-a11f-c0ff46267d97,inserted,matches: Mark Gonzalez
1474009,BETH GORDIE,LOS ANGELES,2026,BETH GORDIE,no_match,,,not_seeded,
1471516,LOYOLA MARYMOUNT UNIVERSITY,LOS ANGELES,2026,LOYOLA MARYMOUNT UNIVERSITY,no_match,,,not_seeded,
1482995,KENNETH MEJIA,LOS ANGELES,2026,KENNETH MEJIA,matched,590fd6ec-3194-43af-97fc-25490490c565,31b8e0f8-24a7-46a7-9afe-181e18732ea3,inserted,matches: Kenneth Mejia
1466346,"YES ON MEASURE RW, SPONSORED BY LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO",LOS ANGELES,2026,"YES ON MEASURE RW, SPONSORED BY LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO",no_match,,,not_seeded,
1487266,GENDER EQUITY POLICY INSTITUTE,LOS ANGELES,2026,GENDER EQUITY POLICY INSTITUTE,no_match,,,not_seeded,
1481047,LEOPOLDO MARTINEZ,LOS ANGELES,2026,LEOPOLDO MARTINEZ,no_match,,,not_seeded,
1474415,"BLOCK 36, SPONSORED BY DIGNITY AND POWER IN ACTION",LOS ANGELES,2026,"BLOCK 36, SPONSORED BY DIGNITY AND POWER IN ACTION",no_match,,,not_seeded,
1483813,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1464666,CHEMERINSKY FOR LOS ANGELES COUNTY DISTRICT ATTORNEY 2024; NEIGHBORS FOR SAFER COMMUNITIES SUPPORTING JEFF,LOS ANGELES,2026,CHEMERINSKY FOR LOS ANGELES COUNTY DISTRICT ATTORNEY 2024; NEIGHBORS FOR SAFER COMMUNITIES SUPPORTING JEFF,no_match,,,not_seeded,
1481274,KORTKAMP FOR COUNCIL SEAT 5 2026,LOS ANGELES,2026,KORTKAMP FOR COUNCIL SEAT 5 2026,no_match,,,not_seeded,
1481501,SUSAN MINATO,LOS ANGELES,2026,SUSAN MINATO,no_match,,,not_seeded,
1484813,"FIELD TEAM 6, INC. (FEC PAC ID #C00909994)",LOS ANGELES,2026,"FIELD TEAM 6, INC. (FEC PAC ID #C00909994)",no_match,,,not_seeded,
1478570,YVETTE ROQUE,LOS ANGELES,2026,YVETTE ROQUE,no_match,,,not_seeded,
1479451,DURAZO FOR SUPERVISOR 2026; MARIA ELENA,LOS ANGELES,2026,DURAZO FOR SUPERVISOR 2026; MARIA ELENA,matched,539874fc-489f-4643-9b1a-923aca6cc2c1,d807913b-88dd-4b16-a80a-2b01aae85b75,already_confirmed,matches: Maria Elena Durazo
1479866,STEPHEN KAUFMAN,LOS ANGELES,2026,STEPHEN KAUFMAN,no_match,,,not_seeded,
1488961,CAIN DEVELOPMENT LP AND AFFILIATED ENTITIES,LOS ANGELES,2026,CAIN DEVELOPMENT LP AND AFFILIATED ENTITIES,no_match,,,not_seeded,
1486187,ASHLEY BROWN,LOS ANGELES,2026,ASHLEY BROWN,matched,df0fdde7-448c-42fb-971d-8fd28c56ca0c,f38c9553-963b-4509-9e8c-a066961f4d29,inserted,matches: Ashley M. Brown
1481273,RACHEL FULTON,LOS ANGELES,2026,RACHEL FULTON,no_match,,,not_seeded,
1488163,SUSAN MINATO,LOS ANGELES,2026,SUSAN MINATO,no_match,,,not_seeded,
1488000,KIM FOR MAYOR 2026; COMMITTEE TO ELECT SUZY,LOS ANGELES,2026,KIM FOR MAYOR 2026; COMMITTEE TO ELECT SUZY,matched,555e463f-ad3c-4043-a9ed-c5ac16c8649f,93f3b23e-eddd-4f49-a717-47e2e6ab47a9,inserted,matches: Suzy Kim
1488067,"CAMPBELL FOR CALIFORNIA ASSEMBLY DISTRICT 55 2026; WILLIAM ""BILLION""",LOS ANGELES,2026,"CAMPBELL FOR CALIFORNIA ASSEMBLY DISTRICT 55 2026; WILLIAM ""BILLION""",no_match,,,not_seeded,
1488864,JULIE CHAVEZ RODRIGUEZ,LOS ANGELES,2026,JULIE CHAVEZ RODRIGUEZ,no_match,,,not_seeded,
1486021,ARZANI & NAIMI LLP,LOS ANGELES,2026,ARZANI & NAIMI LLP,no_match,,,not_seeded,
1486511,"KHORSANDI, PC; THE LAW OFFICES OF ARASH",LOS ANGELES,2026,"KHORSANDI, PC; THE LAW OFFICES OF ARASH",no_match,,,not_seeded,
1486868,SHANNON KATHLEEN COOLEY,LOS ANGELES,2026,SHANNON KATHLEEN COOLEY,matched,b3838bf2-01e9-4684-8ab2-279febc8eb27,66bb33c7-940e-41bf-80ee-65ef18ecc404,inserted,matches: Shannon K. Cooley
1488711,"KSAJIKIAN, JOHN",LOS ANGELES,2026,"KSAJIKIAN, JOHN",no_match,,,not_seeded,
1487664,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1487138,DORDICK LAW CORPORATION,LOS ANGELES,2026,DORDICK LAW CORPORATION,no_match,,,not_seeded,
1487442,MARTIN MARRUFO,LOS ANGELES,2026,MARTIN MARRUFO,no_match,,,not_seeded,
1489208,"BRICENO FOR STATE ASSEMBLY 2026, SPONSORED BY UNITE HERE LOCAL 11; WORKING FAMILIES FOR ADA",LOS ANGELES,2026,"BRICENO FOR STATE ASSEMBLY 2026, SPONSORED BY UNITE HERE LOCAL 11; WORKING FAMILIES FOR ADA",no_match,,,not_seeded,
1144188,SOUTHERN CALIFORNIA REGIONAL RAIL AUTHORITY (METROLINK),LOS ANGELES,2026,SOUTHERN CALIFORNIA REGIONAL RAIL AUTHORITY (METROLINK),no_match,,,not_seeded,
1146078,LOS ANGELES COMMUNITY COLLEGE DISTRICT,LOS ANGELES,2026,LOS ANGELES COMMUNITY COLLEGE DISTRICT,no_match,,,not_seeded,
1344204,ASSOCIATION OF INDEPENDENT COMMERCIAL PRODUCERS (AICP),LOS ANGELES,2026,ASSOCIATION OF INDEPENDENT COMMERCIAL PRODUCERS (AICP),no_match,,,not_seeded,
1334914,"OAKTREE CAPITAL MANAGEMENT, L.P. AND ITS AFFILIATE OCM INVESTMENTS, LLC",LOS ANGELES,2026,"OAKTREE CAPITAL MANAGEMENT, L.P. AND ITS AFFILIATE OCM INVESTMENTS, LLC",no_match,,,not_seeded,
1043345,"BUILDING A STRONGER WEST, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS",LOS ANGELES,2026,"BUILDING A STRONGER WEST, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS",no_match,,,not_seeded,
1048450,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 721 CTW, CLC ISSUES AND INITIATIVES SPONSORED BY SERVICE EMPLOYEE UNION",LOS ANGELES,2026,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 721 CTW, CLC ISSUES AND INITIATIVES SPONSORED BY SERVICE EMPLOYEE UNION",no_match,,,not_seeded,
1244807,LOS ANGELES COUNTY WASTE MANAGEMENT ASSOCIATION PAC,LOS ANGELES,2026,LOS ANGELES COUNTY WASTE MANAGEMENT ASSOCIATION PAC,no_match,,,not_seeded,
1405171,UNITE HERE LOCAL 11 (NONPROFIT 501(C)(5)),LOS ANGELES,2026,UNITE HERE LOCAL 11 (NONPROFIT 501(C)(5)),no_match,,,not_seeded,
1458468,HISPANAS ORGANIZED FOR POLITICAL EQUALITY,LOS ANGELES,2026,HISPANAS ORGANIZED FOR POLITICAL EQUALITY,no_match,,,not_seeded,
1143065,UNITED HOSPITAL ASSOCIATION,LOS ANGELES,2026,UNITED HOSPITAL ASSOCIATION,no_match,,,not_seeded,
1471554,WOOD KUSAKA STUDIOS INC.,LOS ANGELES,2026,WOOD KUSAKA STUDIOS INC.,no_match,,,not_seeded,
1471973,SOUTH CENTRAL FAMILY HEALTH CENTER,LOS ANGELES,2026,SOUTH CENTRAL FAMILY HEALTH CENTER,no_match,,,not_seeded,
1473358,"JAMES, MARY ATWATER",LOS ANGELES,2026,"JAMES, MARY ATWATER",no_match,,,not_seeded,
1473340,FLORA YIN,LOS ANGELES,2026,FLORA YIN,no_match,,,not_seeded,
1466981,CIARA THROWER,LOS ANGELES,2026,CIARA THROWER,no_match,,,not_seeded,
