politician_id,topic_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
0eabc969-c1a1-47b7-8d34-6113b723a170,a22215c3-6693-4bc2-b248-01aebba14570,fossil-fuels,2,"Merkley has a 99% lifetime LCV score reflecting consistent opposition to fossil fuel expansion. He opposed the EPA Clean Power Plan repeal and co-sponsored the Climate Risk Disclosure Act (2018). His Green New Deal co-sponsorship reflects commitment to stopping new fossil fuel permits as part of a clean energy transition.",https://www.lcv.org/scorecard/jeff-merkley/,https://en.wikipedia.org/wiki/Jeff_Merkley,https://www.ontheissues.org/Senate/Jeff_Merkley.htm
0eabc969-c1a1-47b7-8d34-6113b723a170,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,healthcare,2,"Merkley supports universal comprehensive care and backed the ACA. He co-sponsored the State Public Option Act (2019) enabling state Medicaid buy-in programs and has consistently opposed privatization while favoring a public option alongside private insurance.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,669cac97-66a6-4087-b036-936fbe62efb3,housing,2,"Merkley introduced the End Hedge Fund Control of American Homes Act (2023) requiring corporate divestment of single-family homes. He proposed a 2012 refinancing plan for underwater mortgages and has secured millions in affordable housing funding for Oregon. He supports building affordable units and expanding rental assistance.",https://en.wikipedia.org/wiki/Jeff_Merkley,https://merkley.senate.gov/newsroom/press-releases/,
0eabc969-c1a1-47b7-8d34-6113b723a170,4e2c69ce-591e-4197-9cd5-7aceff79d390,immigration,2,"Merkley opposed border emergency declarations and sponsored the Dreamer Confidentiality Act to protect DACA recipients from ICE. He supports legal representation for deported children and expanded visa caps for skilled and family-based immigration. He voted NAY on the Laken Riley Act and opposes mandatory detention expansions.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,medicare/aid,2,"Merkley opposes Medicare privatization and co-sponsored the State Public Option Act (2019) enabling state-level Medicaid buy-in programs. He supported the ACA and opposed the 21st Century Cures Act. His record reflects improving current Medicare and Medicaid programs while controlling costs.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,misinformation,2,"Merkley co-led a multisenator effort calling on the FDA to reverse authorization of flavored e-cigarettes (May 2026) and has a pattern of supporting regulatory accountability for harmful content. His progressive record on consumer protection suggests support for mandated fact-checking and transparency in how algorithms promote content.",https://merkley.senate.gov/newsroom/press-releases/,https://www.ontheissues.org/Senate/Jeff_Merkley.htm,
0eabc969-c1a1-47b7-8d34-6113b723a170,48cc9585-ec22-4f53-8d42-6839828dd36f,redistricting,2,"Merkley backed the For the People Act which includes provisions for independent redistricting commissions. His support for democracy reform and opposition to gerrymandering aligns with independent redistricting commissions with equal party representation.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,6b9ba6d9-1001-43f5-b073-4d37130696fd,religious-freedom,2,"Merkley sponsored ENDA and the Equality Act treating anti-discrimination protections as taking precedence over religious exemptions in employment and housing. His record reflects protecting religious freedom while ensuring it does not override anti-discrimination protections.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,c5ab4eab-702f-49b8-9277-8ea53f3835c6,same-sex-marriage,1,"Merkley voted for the Respect for Marriage Act (2022) and has been a consistent champion of full federal marriage equality. He supported the repeal of Don't Ask Don't Tell and has an extensive record backing LGBTQ+ rights and full federal benefits for same-sex couples.",https://en.wikipedia.org/wiki/Jeff_Merkley,https://www.ontheissues.org/Senate/Jeff_Merkley.htm,
0eabc969-c1a1-47b7-8d34-6113b723a170,00b95a6a-75db-4521-b523-3326bba938de,school-vouchers,1,"OTI records Merkley explicitly opposing voucher systems and favoring fully funding public schools. He supports increasing Pell Grants and making community college free while opposing programs that divert taxpayer money to private institutions.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,87d20824-a6e9-407b-983c-65440084a0ab,social-security,2,"OTI records Merkley stating privatization would melt away retirement in a stock crash. He has opposed all Social Security privatization proposals and supports protecting and modestly expanding benefits by raising taxes on higher earners.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,683c8084-2281-4920-a07c-18439b2dd413,tariffs,3,"Merkley applauded a Supreme Court ruling overturning Trump reciprocal tariffs (Feb 2026) and warned they raise living costs over $2000 per year yet voted for USMCA and co-sponsored Export-Import Bank expansion. He opposes blanket tariffs but supports selective use for worker and environmental protection.",https://merkley.senate.gov/newsroom/press-releases/,https://www.ontheissues.org/Senate/Jeff_Merkley.htm,
0eabc969-c1a1-47b7-8d34-6113b723a170,f7e5678d-dadd-4556-a2fc-446e24642ceb,taxes,2,"Merkley supports raising taxes on earnings over $250,000 and a minimum 30% rate for those earning over $1 million while maintaining current rates for middle-class families. He has consistently backed progressive taxation and opposed cuts that disproportionately benefit the wealthy.",https://www.ontheissues.org/Senate/Jeff_Merkley.htm,https://en.wikipedia.org/wiki/Jeff_Merkley,
0eabc969-c1a1-47b7-8d34-6113b723a170,d1618b9c-0b9e-45af-b986-bb33d270b8e4,trans-athletes,2,"Merkley voted NAY on the cloture vote for S.9 (March 2025) the bill that would have restricted transgender athletes to competing based on biological sex. He also supported gender-affirming care in federal prisons via press statement reflecting consistent support for transgender rights.",https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00100.htm,https://merkley.senate.gov/newsroom/press-releases/,
0eabc969-c1a1-47b7-8d34-6113b723a170,24e9212c-b011-422a-865c-093e35050901,ukraine-support,2,"Merkley has supported Ukraine aid and reaffirmed congressional authority on Russia trade restrictions (2025). Wikipedia confirms support for Ukraine against Russian aggression and New START ratification. His record of supporting conditional military aid amendments in 2024-2025 suggests continued support at current levels.",https://en.wikipedia.org/wiki/Jeff_Merkley,https://merkley.senate.gov/newsroom/press-releases/,
0eabc969-c1a1-47b7-8d34-6113b723a170,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,voting-rights,2,"Merkley held the Senate floor for 22 hours and 36 minutes in October 2025 against Trump policies and has backed the For the People Act. He supports expanded voter registration access and automatic registration and has led efforts to remove election deniers from federal positions.",https://en.wikipedia.org/wiki/Jeff_Merkley,https://merkley.senate.gov/newsroom/press-releases/,https://www.ontheissues.org/Senate/Jeff_Merkley.htm
e89abbed-b93c-4a07-a1b1-fe33060ebec7,af2fdfd6-02c4-49df-b09c-cf8536f4773f,abortion,1,"Fetterman holds an absolutist pro-choice position, stating abortion decisions should remain between a woman and her physician with no legal restrictions including in the third trimester. He argues politicians should not control reproductive choices.",https://en.wikipedia.org/wiki/John_Fetterman,https://www.ontheissues.org/Senate/John_Fetterman.htm,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,0bc588c6-39e1-4084-b5de-cac909b8b762,civil-rights,2,"Fetterman officiated same-sex marriages as mayor of Braddock in defiance of Pennsylvania law, supports addressing wage gaps, and has a consistent record supporting LGBTQ rights and anti-discrimination protections.",https://www.ontheissues.org/Senate/John_Fetterman.htm,https://en.wikipedia.org/wiki/John_Fetterman,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,climate-change,3,"Fetterman stated climate change is an existential threat and pledged never to take fossil fuel money, but shifted from calling fracking an environmental abomination to supporting it with stricter regulations; in 2026 he co-sponsored legislation with Cornyn to safeguard LNG export policy. His current stance reflects investment in clean energy while gradually reducing fossil fuel reliance.",https://en.wikipedia.org/wiki/John_Fetterman,https://fetterman.senate.gov/,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,44905f3b-e105-4f6c-afc7-5d223813dbac,deportation,3,"Fetterman voted YEA on the Laken Riley Act cloture (Senate vote 1, Jan 9 2025), which requires mandatory detention of undocumented immigrants charged with theft. While he calls himself perhaps the most pro-immigration member of the Senate, he called for a bipartisan border reset and supported this key deportation-enforcement bill backed by only a handful of Democrats.",https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00001.htm,https://en.wikipedia.org/wiki/John_Fetterman,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,a22215c3-6693-4bc2-b248-01aebba14570,fossil-fuels,3,"Fetterman moved from calling fracking an environmental abomination to supporting it with stricter regulations, and in May 2026 co-introduced legislation with Sen. Cornyn to protect American LNG export policy. He maintains support for renewable energy transition but now backs continued fossil fuel development with regulation.",https://fetterman.senate.gov/,https://en.wikipedia.org/wiki/John_Fetterman,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,healthcare,1,Fetterman self-identifies as a Medicare for All supporter and describes healthcare as a fundamental human need and right. He stated he would support whatever path is necessary to expand coverage but his primary stated position is single-payer coverage for all Americans.,https://en.wikipedia.org/wiki/John_Fetterman,https://www.ontheissues.org/Senate/John_Fetterman.htm,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,4e2c69ce-591e-4197-9cd5-7aceff79d390,immigration,3,"Fetterman claims to be perhaps the most pro-immigration member of the Senate, but voted YEA on the Laken Riley Act cloture (Jan 2025) and called for a bipartisan border reset. He opposes abolishing ICE and his actual votes place him in the centrist Democratic position on immigration.",https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00001.htm,https://en.wikipedia.org/wiki/John_Fetterman,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,medicare/aid,2,"Fetterman broadly supports Medicare for All but also endorsed ACA expansion as an intermediate step. He voted NAY on the confirmation of RFK Jr. as HHS Secretary (vote 52, Feb 2025). His position aligns with lowering the Medicare age and expanding Medicaid significantly rather than privatization.",https://en.wikipedia.org/wiki/John_Fetterman,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00052.htm,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,misinformation,2,"Fetterman co-sponsored the Kids Off Social Media Act (2025), a bipartisan bill requiring platforms to implement age verification, content filtering, and algorithmic safety measures for minors. This reflects a stance favoring mandated platform accountability and transparency over full laissez-faire.",https://en.wikipedia.org/wiki/John_Fetterman,,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,c5ab4eab-702f-49b8-9277-8ea53f3835c6,same-sex-marriage,1,"As mayor of Braddock, Fetterman began officiating same-sex marriages in 2013 in direct defiance of Pennsylvania law, making him an early and vocal advocate. He has a consistent record as a strong LGBTQ ally and supports full federal recognition and benefits for same-sex marriages.",https://en.wikipedia.org/wiki/John_Fetterman,https://www.ontheissues.org/Senate/John_Fetterman.htm,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,87d20824-a6e9-407b-983c-65440084a0ab,social-security,2,"Fetterman has not endorsed privatizing Social Security and his progressive economic record backing minimum wage increases and wealth taxes is consistent with opposing cuts. OTI records him supporting expanded social safety nets, aligning with modest benefit protection and opposing structural overhaul.",https://www.ontheissues.org/Senate/John_Fetterman.htm,https://en.wikipedia.org/wiki/John_Fetterman,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,683c8084-2281-4920-a07c-18439b2dd413,tariffs,3,"Fetterman voted YEA on a Senate joint resolution to end the Trump tariff emergency on Canada (vote 160, March 2025), criticizing Trump for targeting the wrong countries, but has previously supported tariffs protecting American manufacturing jobs and opposed free trade deals like NAFTA. His position reflects selective use of tariffs to protect key industries.",https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00160.htm,https://en.wikipedia.org/wiki/John_Fetterman,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,f7e5678d-dadd-4556-a2fc-446e24642ceb,taxes,2,"Fetterman supports implementing a wealth tax, suggesting yacht ownership as a potential benchmark for taxation levels. He backed raising the minimum wage to 15 per hour and opposed the Fiscal Responsibility Act of 2023 partly due to SNAP work requirements. His record reflects modest increases on high earners while protecting working families.",https://en.wikipedia.org/wiki/John_Fetterman,https://www.ontheissues.org/Senate/John_Fetterman.htm,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,d1618b9c-0b9e-45af-b986-bb33d270b8e4,trans-athletes,2,"Fetterman voted NAY on S.9 (Protection of Women and Girls in Sports Act) in March 2025, the bill that would have banned transgender athletes from competing on teams matching their gender identity. He stated the small handful of trans athletes in Pennsylvania deserve an ally, maintaining LGBTQ support despite rightward shifts on other issues.",https://en.wikipedia.org/wiki/John_Fetterman,,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,24e9212c-b011-422a-865c-093e35050901,ukraine-support,2,"Fetterman is a strong Ukraine supporter, framing inability to support Ukraine as un-American and contrary to democracy defense. He voted for Ukraine aid packages and supported the Tim Kaine amendment preventing presidential NATO withdrawal without congressional approval.",https://en.wikipedia.org/wiki/John_Fetterman,,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,voting-rights,2,"Fetterman called Trump concerns about mail-in voting ridiculous and has a standard progressive Democratic record on expanding voting access. He supports mail-in voting availability and opposes measures that would restrict ballot access, aligning with making mail-in voting available without requiring an excuse.",https://www.cbsnews.com/tag/john-fetterman/,https://en.wikipedia.org/wiki/John_Fetterman,
"2a6693c7-9149-4e71-85fe-003746f7d23d","af2fdfd6-02c4-49df-b09c-cf8536f4773f","abortion","2","Hickenlooper is strongly pro-choice and co-sponsors the Women Health Protection Act; after Dobbs (June 2022) he said the decision threatens to put women and their doctors in jail. He opposes fetal heartbeat laws and supports contraception access, consistent with keeping abortion legal and accessible through the second trimester.","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper","https://hickenlooper.senate.gov/issues/health-care/"
"2a6693c7-9149-4e71-85fe-003746f7d23d","666bf03d-81fc-4138-ab15-69ae734c9023","ai-regulation","3","No specific AI regulatory legislation sponsored; as a Senate Commerce Committee member his focus is on innovation and competitiveness including the COMPETES Act. His record reflects a balanced approach supporting safety standards without heavy-handed regulation.","https://www.ontheissues.org/John_Hickenlooper.htm","https://hickenlooper.senate.gov/issues/space-science-innovation/",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","92730f69-ae57-401c-8ad1-2d07834a895d","campaign-finance","2","OnTheIssues records Hickenlooper as seeking to overturn Citizens United and favoring strict limits on corporate political spending. His history as a politician who criticized unlimited independent expenditures aligns with strictly limiting corporate donations and dark money groups.","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","c1ac1330-47f7-44ec-baf3-c913d926b97c","childcare","2","Hickenlooper explicitly supports investing in childcare and paid family leave to help parents stay in the workforce, as stated on his Senate jobs/economy issues page. This reflects significant expansion of subsidies to make childcare affordable for working families.","https://hickenlooper.senate.gov/issues/jobs-economy-workforce/","https://en.wikipedia.org/wiki/John_Hickenlooper",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","0bc588c6-39e1-4084-b5de-cac909b8b762","civil-rights","2","Hickenlooper co-sponsors the Equality Act to expand federal civil rights protections for sexual orientation and gender identity, and has supported a reparations commission investigation. He believes everyone is entitled to equal rights and justice under the law and supports strengthening civil rights enforcement and addressing systemic discrimination.","https://hickenlooper.senate.gov/issues/civil-rights/","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","f1e44d66-5d27-4b51-b54f-b7ace86f6a3c","climate-change","3","Hickenlooper calls climate change the defining challenge of our time and helped pass the Inflation Reduction Act. He supports a 100% renewable energy economy by 2050 but also supports continued fossil fuel development including fracking; his 91% LCV score reflects investment in clean energy while only gradually reducing fossil fuel reliance.","https://hickenlooper.senate.gov/issues/climate/","https://www.lcv.org/congressional-scorecard/moc/john-hickenlooper","https://www.ontheissues.org/John_Hickenlooper.htm"
"2a6693c7-9149-4e71-85fe-003746f7d23d","44905f3b-e105-4f6c-afc7-5d223813dbac","deportation","2","Hickenlooper introduced legislation requiring ICE agents to display clear identification and banning enforcement at schools, hospitals, and places of worship. He opposes enforcement overreach and mass deportation practices while supporting commonsense border management, aligning with deporting only those who commit serious violent crimes while providing legal status to others.","https://hickenlooper.senate.gov/issues/immigration/","https://hickenlooper.senate.gov/issues/civil-rights/","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","a22215c3-6693-4bc2-b248-01aebba14570","fossil-fuels","3","As governor Hickenlooper established the first state methane pollution limits and as senator championed national methane regulations and a federal methane fee. However he explicitly supports fracking and ongoing fossil fuel production alongside these regulations, placing him at maintaining current production levels with existing environmental regulations rather than restricting new permits.","https://hickenlooper.senate.gov/issues/climate/","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","e8dad4a8-eb93-4931-91f5-d8fb5d7dd529","healthcare","2","Hickenlooper supports a public healthcare option alongside private insurance: he implemented Medicaid expansion in Colorado reducing uninsured from 14.3% to 6.5%, explicitly opposed single-payer, and his Senate page states health care is a right while protecting and expanding the ACA. He has led bills to increase generic competition and reduce prescription drug costs.","https://hickenlooper.senate.gov/issues/health-care/","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","669cac97-66a6-4087-b036-936fbe62efb3","housing","2","Hickenlooper identifies affordable housing as a key economic priority, stating his economic agenda includes addressing the affordable housing crisis as essential to workforce development. He supports building affordable housing units and expanding assistance programs as part of his broader working-family economic agenda.","https://hickenlooper.senate.gov/issues/jobs-economy-workforce/","https://en.wikipedia.org/wiki/John_Hickenlooper",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","4e2c69ce-591e-4197-9cd5-7aceff79d390","immigration","2","Hickenlooper strongly supports pathways to citizenship, signed in-state tuition and driver licenses for undocumented immigrants as governor, protects DACA, and wants to significantly increase legal immigration pathways. He opposes the border wall as ineffective and a waste and described Trump family separation as kidnapping.","https://www.ontheissues.org/John_Hickenlooper.htm","https://hickenlooper.senate.gov/issues/immigration/","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","cab61e8a-64fe-4bbd-bc08-fe9914d0091b","medicare/aid","2","Hickenlooper expanded Medicaid in Colorado as governor and opposes privatization of Medicare/Medicaid. OnTheIssues records he believes these programs should be protected and bolstered against benefit reductions. In February 2025 he voted Yea on Senate Amendment 172 to protect Medicare and Medicaid benefits from reduction.","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper","https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=119&session=1&vote=00075"
"2a6693c7-9149-4e71-85fe-003746f7d23d","48cc9585-ec22-4f53-8d42-6839828dd36f","redistricting","2","Hickenlooper co-sponsors the For the People Act (S.1) which includes provisions for independent redistricting commissions with equal representation and anti-gerrymandering requirements. His civil rights page highlights voting protection as a core issue.","https://hickenlooper.senate.gov/issues/civil-rights/","https://www.ontheissues.org/John_Hickenlooper.htm",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","c5ab4eab-702f-49b8-9277-8ea53f3835c6","same-sex-marriage","1","As Colorado governor Hickenlooper called a special legislative session to pass same-sex marriage and later officiated ceremonies. In the Senate he voted for the Respect for Marriage Act (2022) which provides federal protections and nationwide recognition of same-sex marriages.","https://www.ontheissues.org/John_Hickenlooper.htm","https://hickenlooper.senate.gov/issues/civil-rights/","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","00b95a6a-75db-4521-b523-3326bba938de","school-vouchers","1","OnTheIssues records Hickenlooper as opposing vouchers for private or religious schools. As a Democrat focused on fully funding public education, he consistently opposed diverting taxpayer money to private or religious schools through voucher programs.","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","87d20824-a6e9-407b-983c-65440084a0ab","social-security","2","OnTheIssues records Hickenlooper as opposing Social Security privatization and believing the program should be protected and bolstered. In February 2025 he voted Yea on Senate Vote 180 to protect Social Security Administration funding and reverse DOGE cuts to seniors services.","https://www.ontheissues.org/John_Hickenlooper.htm","https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=119&session=1&vote=00180","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","683c8084-2281-4920-a07c-18439b2dd413","tariffs","2","Hickenlooper explicitly opposes tariffs: OTI records him saying no trade war in history ever had a winner (July 2019) and his Senate page notes he demanded refunds for Americans who paid President Trump illegal tariffs, framing tariffs as harmful to consumers and small businesses. He favors reducing most tariffs.","https://www.ontheissues.org/John_Hickenlooper.htm","https://hickenlooper.senate.gov/issues/jobs-economy-workforce/",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","f7e5678d-dadd-4556-a2fc-446e24642ceb","taxes","2","Hickenlooper supports higher taxes on the wealthy and lower taxes on working families. His Senate page states the wealthy and big corporations should pay their fair share. OTI records him saying $5 trillion of tax cuts to the wealthy is not the answer (Oct 2012) and supporting doubled Earned Income Tax Credit.","https://www.ontheissues.org/John_Hickenlooper.htm","https://hickenlooper.senate.gov/issues/jobs-economy-workforce/",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","d1618b9c-0b9e-45af-b986-bb33d270b8e4","trans-athletes","2","Hickenlooper co-sponsors the Equality Act which prohibits discrimination based on gender identity in public accommodations and education including sports. His overall LGBTQ+ rights record (Respect for Marriage Act vote, Equality Act co-sponsorship, hosting Kennedy Center pride celebration) is consistent with allowing transgender athletes to compete on teams matching their gender identity after documentation of transition.","https://hickenlooper.senate.gov/issues/civil-rights/","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper"
"2a6693c7-9149-4e71-85fe-003746f7d23d","24e9212c-b011-422a-865c-093e35050901","ukraine-support","2","Hickenlooper official Senate website states he supports bipartisan support for the people of Ukraine in the face of Putin brutal aggression, framing it as defending global democracy. On February 21, 2025 he voted Yea on Senate Amendment 299 (Reed Amendment) to S.Con.Res. 7 to ensure continued US support for Ukraine against Russian aggression.","https://hickenlooper.senate.gov/issues/national-security-veterans/","https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=119&session=1&vote=00076",""
"2a6693c7-9149-4e71-85fe-003746f7d23d","d1792200-1d3b-4955-a0b7-0e6980d7a7b2","voting-rights","2","Hickenlooper co-sponsors the For the People Act, Freedom to Vote Act, and John Lewis Voting Rights Advancement Act. His Senate civil rights page champions voting protection as a non-partisan issue and highlights Colorado expanded vote-by-mail as a national model, reflecting support for expanding early voting and making mail-in voting available to all voters.","https://hickenlooper.senate.gov/issues/civil-rights/","https://www.ontheissues.org/John_Hickenlooper.htm","https://en.wikipedia.org/wiki/John_Hickenlooper"
6160a29a-d896-4061-801a-e5c3d9f06c99,af2fdfd6-02c4-49df-b09c-cf8536f4773f,abortion,2,Ossoff unequivocally supports abortion rights and condemned the 2022 Dobbs decision that overturned Roe v. Wade. He pledged to only confirm judges upholding Roe and defends Planned Parenthood funding. No evidence of support for publicly funded abortion at all stages; aligns with keeping abortion legal and accessible through the second trimester.,https://www.ontheissues.org/Senate/Jon_Ossoff.htm,https://en.wikipedia.org/wiki/Jon_Ossoff,
6160a29a-d896-4061-801a-e5c3d9f06c99,666bf03d-81fc-4138-ab15-69ae734c9023,ai-regulation,3,Ossoff investigated the DOD's use of AI software known for antisemitic content (Feb 2026) and has focused on children's online safety legislation. No major AI-specific regulatory bills authored; his record suggests support for requiring basic safety testing and government oversight without heavy prescriptive regulation.,https://www.ossoff.senate.gov/press-releases/,https://en.wikipedia.org/wiki/Jon_Ossoff,
6160a29a-d896-4061-801a-e5c3d9f06c99,92730f69-ae57-401c-8ad1-2d07834a895d,campaign-finance,2,"Ossoff explicitly stated he would end Citizens United and get dark money out of politics, and he introduced legislation prohibiting congressional stock trading by members and their spouses. His positions align with strictly limiting corporate donations and dark money groups.",https://www.ontheissues.org/Senate/Jon_Ossoff.htm,https://en.wikipedia.org/wiki/Jon_Ossoff,
6160a29a-d896-4061-801a-e5c3d9f06c99,c1ac1330-47f7-44ec-baf3-c913d926b97c,childcare,2,"Ossoff launched investigations into childcare program implementation and has multiple press releases expanding childcare service access across Georgia. He voted for the American Rescue Plan (2021) which included major childcare investments, reflecting support for significantly expanding subsidies and provider support for low- and middle-income families.",https://www.ossoff.senate.gov/press-releases/,https://en.wikipedia.org/wiki/Jon_Ossoff,
6160a29a-d896-4061-801a-e5c3d9f06c99,0bc588c6-39e1-4084-b5de-cac909b8b762,civil-rights,2,"Ossoff supports the Equality Act to prevent discrimination on the basis of sexual orientation and gender identity, with his LGBTQ support described as unwavering. He backs strengthening civil rights enforcement and addressing systemic discrimination without endorsing reparations or race-based mandates.",https://www.ontheissues.org/Senate/Jon_Ossoff.htm,https://en.wikipedia.org/wiki/Jon_Ossoff,
6160a29a-d896-4061-801a-e5c3d9f06c99,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,climate-change,3,"Ossoff accepts climate science and voted YEA on the Inflation Reduction Act (HR 5376, Aug 2022) investing in clean energy, holding a 96% lifetime LCV score. However he explicitly opposes the Green New Deal, favoring investment in clean energy while gradually reducing fossil fuel reliance rather than emergency action.",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=117&session=2&vote=00325,https://www.lcv.org/scorecard/jon-ossoff/,https://en.wikipedia.org/wiki/Jon_Ossoff
6160a29a-d896-4061-801a-e5c3d9f06c99,44905f3b-e105-4f6c-afc7-5d223813dbac,deportation,3,"Ossoff voted YEA on the Laken Riley Act (S.5, vote 7, Jan 2025) requiring mandatory detention of undocumented immigrants charged with theft or violent crimes, joining Republicans. He also backed a bill requiring local approval for ICE detention facilities and investigated human rights abuses in detention, reflecting a stance prioritizing deportation of those with criminal charges while retaining some pathways for long-term residents.",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=119&session=1&vote=00007,https://www.ossoff.senate.gov/press-releases/,https://en.wikipedia.org/wiki/Jon_Ossoff
6160a29a-d896-4061-801a-e5c3d9f06c99,a22215c3-6693-4bc2-b248-01aebba14570,fossil-fuels,3,Ossoff's 96% lifetime LCV score and YEA vote on the Inflation Reduction Act reflect strong environmental orientation. He successfully blocked a titanium mine in the Okefenokee Swamp in 2022. However there is no evidence he has advocated stopping new drilling permits; his position aligns with maintaining current fossil fuel production levels under existing environmental regulations.,https://www.lcv.org/scorecard/jon-ossoff/,https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=117&session=2&vote=00325,https://en.wikipedia.org/wiki/Jon_Ossoff
