full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Don Tracy,-400113,immigration,4,"Opposes sanctuary cities; supports border security and immigration enforcement; opposes policies that protect undocumented immigrants from deportation.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,voting-rights,4,"Requires photo ID for voting; supports election integrity measures; conservative election security stance.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,tariffs,4,"Believes the US has been subsidizing the world for too long; supports tariffs as a tool to rebalance trade relationships; backs Trump tariff approach.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,school-vouchers,4,"Believes students are owed school choice options; supports education savings accounts and voucher programs.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,ai-regulation,3,"Take a careful, common sense approach to AI regulation; neither fully permissive nor restrictive; supports thoughtful governance of AI technology.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,fossil-fuels,3,"Supports all available energy sources including fossil fuels; not exclusively pro-fossil fuels but supports continuing their use alongside other energy sources.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,taxes,4,"Supports tax cuts and reduced government spending; in line with TCJA and conservative fiscal policy.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,civil-rights,4,"Conservative on civil rights expansions; opposes DEI mandates and race-based policies; supports traditional civil rights but not newer expansions.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Zach Wahls,-400114,abortion,2,"Supports codifying reproductive rights into law; backs federal protection of abortion access; pro-choice Democrat from Iowa.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,civil-rights,2,"Defended freedom to marry as an Iowa state senator; opposes using religious beliefs to override civil rights for LGBTQ+ individuals; son of two mothers who grew up with a lesbian family.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,https://en.wikipedia.org/wiki/Zach_Wahls,
Zach Wahls,-400114,school-vouchers,1,"Strongly opposes tax-funded private school accounts; supports public education funding and access; opposes voucher programs that divert public school resources.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,social-security,1,"Supports scrapping the Social Security cap on earnings to ensure solvency; opposes any benefit cuts; backs expanding the program.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,healthcare,2,"Supports Medicare at 55 and strengthening the ACA; advocates for expanding healthcare access for Iowans.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,taxes,2,"Supports a 5% wealth tax on billionaires; backs progressive taxation and closing loopholes for the ultra-wealthy.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,tariffs,2,"Opposes tariff chaos; supports fair trade policies that protect American workers without imposing blanket tariffs that harm consumers.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,immigration,2,"Supports reforming asylum process; backs earned legal status for undocumented immigrants; humane immigration reform approach.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,climate-change,2,"Supports clean energy manufacturing in Iowa; backs climate action and renewable energy transition to create Iowa jobs.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,campaign-finance,2,"Supports 12-year term limits for Congress; backed overturning Citizens United; advocates for getting big money out of politics.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
Zach Wahls,-400114,voting-rights,2,"Supports voting access and voting rights protections; opposes voter suppression measures; backs automatic voter registration.",https://www.ontheissues.org/Senate/Zach_Wahls.htm,,
David Roth,-400115,healthcare,1,"Strongly supports Medicare for All; advocates universal healthcare coverage regardless of job, income, age, or pre-existing condition; wants to keep rural Idaho hospitals open and end medical debt.",https://rothforidaho.org/solutions/,,
David Roth,-400115,campaign-finance,1,"Supports ending Citizens United; calls for banning congressional stock trading and ending the revolving door between Congress and lobbying; advocates for congressional term limits.",https://rothforidaho.org/solutions/,,
David Roth,-400115,taxes,2,"Supports raising taxes on wealthy and corporations; backs working-class tax relief; advocates for policies that raise pay over corporate profits.",https://rothforidaho.org/solutions/,,
David Roth,-400115,climate-change,2,"Supports keeping public lands in public hands; backs responsible stewardship of Idaho forests and watersheds; environmental protection stance.",https://rothforidaho.org/solutions/,,
David Roth,-400115,abortion,2,"Democratic Senate candidate; supports reproductive rights and abortion access; aligned with standard Democratic position.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Idaho,,
David Roth,-400115,civil-rights,2,"Openly gay Democratic candidate; first openly gay statewide nominee in Idaho history; strongly supports LGBTQ+ protections and civil rights expansions.",https://rothforidaho.org/solutions/,https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Idaho,
David Roth,-400115,housing,2,"Advocates for affordable housing; supports policies to lower housing costs and create more paths to homeownership for Idaho families.",https://rothforidaho.org/solutions/,,
David Roth,-400115,ai-regulation,3,"Supports regulating AI and automation in the workplace; believes labor unions play a critical role in defining the role of AI; wants workers protected from automation displacement.",https://rothforidaho.org/solutions/,,
David Roth,-400115,economic-development,2,"Supports living wage and policies that raise pay for workers; wants Idaho economy to work for working families not just corporations.",https://rothforidaho.org/solutions/,,
David Roth,-400115,voting-rights,2,"Backs congressional reforms including uncapping the US House; supports democratic participation and representation.",https://rothforidaho.org/solutions/,,
David Roth,-400115,social-security,2,"Supports protecting Social Security; standard Democratic position opposing benefit cuts or privatization.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Idaho,,
