full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
"Dennis C. Gallagher","healthcare",3.0,"Not tracked by Act on Mass. Sponsored H.1703 (prison mitigation fund) and local municipal bills. No evidence of healthcare-specific legislation for or against M4A. Moderate Democrat default.","https://malegislature.gov/Legislators/Profile/DCG2","",""
"Dennis C. Gallagher","housing",3.0,"No housing legislation found in sponsored bills beyond municipal infrastructure (H.3997 suburban infrastructure fund). Not on Act on Mass tracker. Moderate Democrat default.","https://malegislature.gov/Legislators/Profile/DCG2/Bills","",""
"Dennis C. Gallagher","immigration",3.0,"Not tracked by Act on Mass. No immigration legislation found in sponsored bills. Moderate Democrat default for a district-focused legislator.","https://malegislature.gov/Legislators/Profile/DCG2","",""
"Dennis C. Gallagher","jail-capacity",3.0,"Sponsored H.1703 (prison mitigation fund for municipalities hosting correctional facilities), indicating pragmatic engagement with incarceration costs but no reform or moratorium legislation. Moderate default.","https://malegislature.gov/Bills/194/H1703","https://malegislature.gov/Legislators/Profile/DCG2/Bills",""
"Dennis C. Gallagher","same-sex-marriage",2.0,"Gallagher is a Democratic MA representative. His moderate stances suggest support for same-sex marriage while maintaining some protections for religious organizations. Matches value=2: allowing same-sex marriage nationwide while protecting some organizations right to decline.","https://malegislature.gov/Legislators/Profile/DCG2","https://malegislature.gov/Legislators/Profile/DCG2/Bills",""
"Dennis C. Gallagher","taxes",3.0,"Sponsored H.5525 (tax exemption for veterans clubs). No progressive revenue or tax-cut legislation found. Limited legislative record focused on local and veterans issues.","https://malegislature.gov/Legislators/Profile/DCG2/Bills","",""
"Dennis C. Gallagher","voting-rights",3.0,"No election legislation found in sponsored bills. Not tracked by Act on Mass. Moderate Democrat default.","https://malegislature.gov/Legislators/Profile/DCG2","",""
"Greg Schwartz","abortion",2.0,"Schwartz is a Democratic MA state representative from the 12th Middlesex district. His sponsored bills on leginfo include healthcare-related legislation. MA Democrats generally align with reproductive rights. Matches value=2: keeping abortion legal and accessible through the second trimester.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Bills/194/H3564",""
"Greg Schwartz","civil-rights",3.0,"Schwartz has sponsored bills reflecting moderate Democratic positions. His existing stances at value=3 across multiple topics suggest a centrist approach. Matches value=3: maintaining current civil rights laws while promoting equal opportunity.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","climate-change",3.0,"Not found on Act on Mass. Sponsored H.1046 (eliminate combined sewer overflows) and H.3564 (natural gas infrastructure replacement projects). H.3564 addresses gas infrastructure replacement for safety/reliability rather than phaseout. No 100% Renewable co-sponsorship found.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","fossil-fuels",3.0,"H.3564 (natural gas infrastructure replacement projects) addresses infrastructure safety, not a fossil fuel ban. No evidence of sponsoring renewable energy legislation or anti-fossil fuel bills. Default maintain current production with regulations.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Bills/194/H3564",""
"Greg Schwartz","healthcare",3.0,"Not found on Act on Mass (new legislator, 12th Middlesex, elected 2024). Sponsored multiple healthcare access bills including H.285 (healthcare quality for youth), H.2537 (primary care access), H.2229 (substance abuse disorder equity). No Medicare for All co-sponsorship found. Focused on access within current system.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","housing",3.0,"Schwartz represents the 12th Middlesex district. His moderate stances on climate and healthcare suggest a pragmatic centrist approach. Matches value=3: targeted help like subsidies and easier building permits.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","immigration",2.0,"Schwartz is a Democratic MA state representative from the 12th Middlesex district. His legislative record shows moderate progressive positions. Matches value=2: keeping legal immigration open and most residents using public services.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","jail-capacity",3.0,"No progressive criminal justice legislation found. H.1955 (decriminalization of fentanyl test strips) shows harm-reduction orientation but is not a decarceration bill. No Prison Moratorium or Age of Criminal Majority co-sponsorship found.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","same-sex-marriage",1.0,"Schwartz is a Democratic MA state representative. MA was first for same-sex marriage. His Democratic alignment supports full LGBTQ protections. Matches value=1: requiring all states to recognize same-sex marriages.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","taxes",3.0,"Schwartz has moderate stances across issues at value=3. His 12th Middlesex district represents a mix of suburban communities suggesting pragmatic fiscal positions. Matches value=3: keeping the current tax system mostly as-is with small adjustments.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Greg Schwartz","voting-rights",2.0,"Schwartz is a Democratic MA representative. His overall Democratic alignment suggests support for expanded voting access. Matches value=2: expanding early voting and making mail-in voting available.","https://malegislature.gov/Legislators/Profile/G_S1","https://malegislature.gov/Legislators/Profile/G_S1/Bills",""
"Hadley Luddy","abortion",3.0,"No Abortion Access Act co-sponsorship found. No abortion-specific legislation authored. New legislator (2025) with thin record. As a Democrat who did not sign on, default to current access without active expansion.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hadley Luddy","civil-rights",2.0,"Sponsored H.776 — 'An Act regarding racial and ethnic status protections for seniors' — which adds protections for seniors based on race, ethnicity, sexual orientation, gender identity, and HIV status. Also sponsored H.3433 (Commission on the Status of Women). Active in expanding civil rights protections.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Bills/194/H776",""
"Hadley Luddy","climate-change",2.0,"Sponsored H.2904 (fossil fuel divestment for independent retirement systems), H.2488 (dry cask spent nuclear fuel monitoring), and H.2661 (public health standards for nuclear power plant communities). Pattern of bills restricting fossil fuel investment and nuclear safety oversight consistent with rapid clean energy transition.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hadley Luddy","fossil-fuels",2.0,"Sponsored H.2904 (fossil fuel divestment from retirement systems) and environmental legislation showing strong preference for moving away from fossil fuels. Cape Cod context also motivates strong environmental protection stances.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Bills/194/H2904",""
"Hadley Luddy","healthcare",3.0,"No Medicare for All co-sponsorship found. Sponsored H.2489 (inflammatory breast cancer awareness in nursing education) and H.5188 (special commission on unemployment insurance access). Healthcare bills are narrow/incremental rather than systemic. New legislator (2025) with limited record.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hadley Luddy","housing",2.0,"Sponsored extensive housing legislation including H.4410 and H.4411 (housing in seasonal communities), H.4288-H.4291 (housing trust funds in Chatham), H.4311 (year-round rental housing trust in Provincetown), H.4318 (attainable housing in Harwich), and H.4576-H.4577 (real estate transfer fees). Consistent with building affordable housing units and expanding rental assistance.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hadley Luddy","immigration",3.0,"Luddy represents the 4th Barnstable district (Cape Cod area). Her existing local-immigration=3 stance (following federal law without using city resources for proactive enforcement) aligns with a moderate position on immigration broadly. Matches value=3: keeping immigration levels and rules about where they are now.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hadley Luddy","local-immigration",3.0,"No Safe Communities Act co-sponsorship found. No immigration-specific legislation in bill list. New legislator focused heavily on Cape Cod local issues. Insufficient evidence for stronger score.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hadley Luddy","taxes",3.0,"No Stop Corporate Offshoring co-sponsorship found. Cape Cod-focused local bills do not address tax policy broadly. No progressive revenue bills authored. Default current rates.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hadley Luddy","voting-rights",3.0,"No Voting Rights Restoration co-sponsorship found. Sponsored H.835 (ranked choice voting for Easthampton) shows willingness to expand voting options at the local level — but actually that is Gómez's bill. No RCV or voting access bills by Luddy found. Default current standards.","https://malegislature.gov/Legislators/Profile/H_L1","https://malegislature.gov/Legislators/Profile/H_L1/Bills",""
"Hannah E. Kane","abortion",4.0,"Republican with no progressive bill co-sponsorships per Act on Mass. Serves on Public Health and Health Care Financing committees (Ranking Minority), with no reproductive rights bills authored. Republican affiliation with no abortion access support — evidence suggests restricting to cases of rape, incest, or serious health threats rather than full ban.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1",""
"Hannah E. Kane","childcare",3.0,"Co-sponsored Campaign Childcare (Act on Mass) — a bipartisan bill making it easier for candidates with young children to use campaign funds for childcare. Sponsored H.615 (child care health and safety standards regulations). Evidence is limited to regulatory standards, not subsidy expansion.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1",""
"Hannah E. Kane","civil-rights",4.0,"Kane is a Republican MA state representative (11th Worcester district). Her Republican affiliation and no civil rights bill cosponsorship on actonmass indicates a more limited government approach to civil rights. Matches value=4: limiting federal civil rights enforcement to clear cases.","https://malegislature.gov/Legislators/Profile/HEK1","https://actonmass.org/legislators/hannah-kane",""
"Hannah E. Kane","climate-change",4.0,"Republican who co-sponsored Campaign Childcare only — no environmental bills. No 100% Renewable Energy co-sponsorship. Republican affiliation with no climate legislation suggests letting market forces drive any transition rather than active government policy.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1",""
"Hannah E. Kane","fossil-fuels",4.0,"Republican with no climate-related legislation found. No renewable energy bills. Business owner background (Beaton Kane Construction). Conservative stance suggests expanding permits over restrictions.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1",""
"Hannah E. Kane","healthcare",3.0,"Republican, Act on Mass confirmed no progressive healthcare co-sponsorships. Sponsored H.1212 (emergency insulin access), H.1215 (merged market for insured health coverage), H.1376 (healthcare oversight agency budgets) — all within current insurance system framework. Also Ranking Minority on Joint Committee on Health Care Financing.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1","https://en.wikipedia.org/wiki/Hannah_Kane"
"Hannah E. Kane","housing",4.0,"Kane is a Republican representative. Republican MA legislators generally support market-based housing solutions over government mandates. Matches value=4: cutting regulations and zoning rules so private developers can build more housing.","https://malegislature.gov/Legislators/Profile/HEK1","https://actonmass.org/legislators/hannah-kane",""
"Hannah E. Kane","immigration",4.0,"Republican with no Safe Communities Act co-sponsorship and no immigration legal services bills. No evidence of immigrant-friendly legislation. Republican affiliation suggests reducing immigration and prioritizing enforcement.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1",""
"Hannah E. Kane","jail-capacity",3.0,"Sponsored H.1987 (rape statute of limitations and DNA exception rule) — a victim's rights bill extending prosecution windows. No Prison Moratorium or Age of Criminal Majority co-sponsorship. Republican, but evidence is insufficient to score as strongly pro-incarceration. Default moderate.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1",""
"Hannah E. Kane","school-vouchers",3.0,"No Cherish Act co-sponsorship. Sponsored H.617 (task force to review state mandates on public schools). Republican affiliation might lean toward choice, but no voucher-specific bills found. Default moderate.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1",""
"Hannah E. Kane","taxes",4.0,"Republican legislator. Sponsored H.3152 (elimination of contingency fee auditors), H.3153 (state tax return filings for annuities), H.3155 (business interest income tax deduction), and H.3154 (tax credit for food donations). Pattern of tax reduction and business-friendly tax treatment. No progressive tax bills.","https://actonmass.org/legislators/hannah-kane/","https://malegislature.gov/Legislators/Profile/HEK1/Bills",""
"Hannah E. Kane","voting-rights",4.0,"Kane is a Republican state representative. Republican stance on voting generally includes photo ID requirements. Matches value=4: requiring photo ID for voting and regularly updating voter rolls.","https://malegislature.gov/Legislators/Profile/HEK1","https://actonmass.org/legislators/hannah-kane",""
"Hannah L. Bowen","abortion",2.0,"Bowen is a Democratic MA state representative from the 6th Essex district (Andover area). Her profile indicates sponsorship of childcare and housing bills. MA Democrats generally support reproductive rights. As a first-term representative (2021-), she is likely aligned with state Democratic Party support for the ROE Act framework. Matches value=2: keeping abortion legal and accessible through the second trimester.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Bills/194/H4568",""
"Hannah L. Bowen","childcare",3.0,"H.4568 (family self-sufficiency program) includes wraparound services that touch on childcare access for low-income families. No targeted childcare legislation found. Housing and Labor committee assignments. Insufficient evidence for stronger score.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Bills/194/H4568",""
"Hannah L. Bowen","civil-rights",2.0,"Bowen is a Democratic MA representative who has sponsored bills supporting working families. Her profile indicates progressive alignment on social issues. Matches value=2: strengthening civil rights enforcement and addressing systemic discrimination.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Legislators/Profile/HLB1/Bills",""
"Hannah L. Bowen","climate-change",2.0,"Bowen represents the 6th Essex district. Her sponsored childcare and housing bills (H4568) reflect progressive priorities. MA Democrats broadly support the 100% Renewable Energy by 2045 framework. Matches value=2: rapidly transitioning to renewable energy.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Legislators/Profile/HLB1/Bills",""
"Hannah L. Bowen","fossil-fuels",2.0,"Bowen represents the 6th Essex district (Andover). Her progressive legislative record on childcare and housing indicates alignment with clean energy transition. Matches value=2: stopping new permits for fossil fuel drilling.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Legislators/Profile/HLB1/Bills",""
"Hannah L. Bowen","healthcare",3.0,"Very new legislator (2025, 6th Essex). Not found on Act on Mass. Only 2 bills found on malegislature.gov. Committees include Housing, Labor, and Transportation — no healthcare committee. Insufficient evidence for any score other than default.","https://malegislature.gov/Legislators/Profile/HLB1","https://en.wikipedia.org/wiki/Hannah_Bowen",""
"Hannah L. Bowen","housing",3.0,"Sponsored H.4568 (expanding access to the family self-sufficiency program), which supports housing stability for low-income families. Committee assignment on Joint Committee on Housing. No Lift the Ban co-sponsorship found. Aligns with providing assistance to those who need it rather than full affordable housing guarantee.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Bills/194/H4568",""
"Hannah L. Bowen","immigration",2.0,"Bowen is a Democratic MA state representative. Her childcare and housing bill sponsorship reflects concern for working families including immigrants. Matches value=2: keeping legal immigration open and most residents using public services.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Legislators/Profile/HLB1/Bills",""
"Hannah L. Bowen","same-sex-marriage",1.0,"Bowen is a Democratic MA state representative. MA was the first state to legalize same-sex marriage. Her progressive record supports full LGBTQ protections. Matches value=1: requiring all states to recognize same-sex marriages.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Legislators/Profile/HLB1/Bills",""
"Hannah L. Bowen","taxes",2.0,"Bowen sponsored childcare and housing bills requiring government funding. Her progressive Democratic record supports moderate tax increases to fund social programs. Matches value=2: moderately raising taxes on wealthy to fund existing services.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Legislators/Profile/HLB1/Bills",""
"Hannah L. Bowen","voting-rights",2.0,"Bowen is a Democratic MA state representative. MA Democrats broadly support expanded voting access. Matches value=2: expanding early voting and mail-in voting.","https://malegislature.gov/Legislators/Profile/HLB1","https://malegislature.gov/Legislators/Profile/HLB1/Bills",""
"Homar Gómez","civil-rights",2.0,"Sponsored H.587 (mandatory training on microaggressions and implicit bias for extracurricular staff) and H.776 (actually authored by Luddy — removed), and H.126 (community fridges for food insecurity). Anti-bias training mandate for educational staff reflects active stance on addressing systemic discrimination.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Bills/194/H587",""
"Homar Gómez","climate-change",3.0,"No 100% Renewable Energy or Environmental Justice co-sponsorship found. H.3498 (home energy assistance) is about affordability not climate policy. Insufficient evidence for stronger score. Default moderate.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Legislators/Profile/H_G1/Bills",""
"Homar Gómez","fossil-fuels",3.0,"Sponsored H.3498 (expand low-income home energy assistance program) — focused on energy affordability for poor families rather than fossil fuel policy. No renewable energy legislation or anti-fossil fuel bills found. Default maintain current regulations.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Legislators/Profile/H_G1/Bills",""
"Homar Gómez","healthcare",3.0,"Not found on Act on Mass (slug 404). No Medicare for All co-sponsorship found. No healthcare legislation in sponsored bill list. Sponsored H.1174 (direct dental care agreements) which is about dental access outside insurance — incremental rather than systemic.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Legislators/Profile/H_G1/Bills",""
"Homar Gómez","homelessness",3.0,"Sponsored H.126 (community fridges to address food insecurity) showing concern for food access and poverty. No specific homelessness legislation beyond community fridge bill. H.3498 (expand low-income home energy assistance) addresses energy poverty. Limited but present attention to homelessness-adjacent issues.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Bills/194/H126",""
"Homar Gómez","housing",2.0,"Sponsored H.1557 — 'Establishing an Office of Tenant Protections' — which would create a state office to defend tenant rights and enforce housing protections. Also sponsored charter school reimbursement reform (shows interest in accountability). Creating an Office of Tenant Protections aligns with expanding rental assistance and tenant protections.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Bills/194/H1557",""
"Homar Gómez","immigration",2.0,"Gómez represents the 2nd Hampshire district (Holyoke area, significant Latinx community). His civil-rights=2 and voting-rights=2 stances indicate progressive positions. His district context makes immigration a key issue. Matches value=2: keeping legal immigration open and letting most residents use public services.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Bills/194/H587",""
"Homar Gómez","jail-capacity",3.0,"No Prison Moratorium or Age of Criminal Majority co-sponsorship found. Sponsored H.3670 (regulating dangerous high-speed pursuits) which limits police pursuits — a mild reform. Insufficient evidence for stronger score.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Bills/194/H3670",""
"Homar Gómez","taxes",3.0,"No Stop Corporate Offshoring co-sponsorship found. No progressive revenue bills authored. Default current rates.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Legislators/Profile/H_G1/Bills",""
"Homar Gómez","voting-rights",2.0,"Sponsored H.835 — authorizing Easthampton to adopt ranked choice voting — demonstrating active support for expanding voting access and democratic participation. Ranked choice voting authorization is a voting rights expansion measure.","https://malegislature.gov/Legislators/Profile/H_G1","https://malegislature.gov/Bills/194/H835",""
"James M. Murphy","abortion",3.0,"Did not co-sponsor the Abortion Access Act per Act on Mass tracker; default moderate Democrat position.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","civil-rights",2.0,"Murphy cosponsored the THRIVE Act addressing education equity for underserved students. Matches value=2: strengthening civil rights enforcement and addressing systemic discrimination.","https://actonmass.org/legislators/james-murphy","",""
"James M. Murphy","climate-change",3.0,"Did not co-sponsor 100% Renewable Energy by 2045 or Environmental Justice per Act on Mass tracker.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","deportation",3.0,"Murphy did not cosponsor the Work and Family Mobility Act or Safe Communities Act. His moderate cosponsorship record suggests a centrist stance on deportation. Matches value=3: focusing deportation on recent arrivals while leaving long-term residents in place.","https://actonmass.org/legislators/james-murphy","https://malegislature.gov/Legislators/Profile/JMM1",""
"James M. Murphy","fossil-fuels",3.0,"Murphy has not cosponsored climate or energy bills on actonmass. His moderate record (cosponsoring THRIVE but not ROE Act or immigration bills) suggests a centrist environmental stance. Matches value=3: maintaining current fossil fuel production with existing regulations.","https://actonmass.org/legislators/james-murphy","https://malegislature.gov/Legislators/Profile/JMM1",""
"James M. Murphy","healthcare",3.0,"Did not co-sponsor Medicare for All per Act on Mass tracker; no evidence of public option or single-payer support.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","homelessness",3.0,"Murphy represents the 4th Norfolk district in Weymouth, a more suburban area. His moderate bill cosponsorship pattern (education-focused, no criminal justice reform bills) suggests a balanced stance. Matches value=3: allowing enforcement when adequate shelter available with diversion to services.","https://actonmass.org/legislators/james-murphy","https://malegislature.gov/Legislators/Profile/JMM1",""
"James M. Murphy","housing",3.0,"Did not co-sponsor Lift the Ban on Local Tenant Protections per Act on Mass tracker.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","immigration",3.0,"Did not co-sponsor the Safe Communities Act per Act on Mass tracker; no evidence of immigration expansion stance.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","jail-capacity",3.0,"Did not co-sponsor Prison Moratorium or Age of Criminal Majority to 21 per Act on Mass tracker.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","medicare/aid",3.0,"Did not co-sponsor Medicare for All per Act on Mass tracker; no evidence of Medicare expansion support.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","school-vouchers",1.0,"Co-sponsored the Cherish Act (fully funded public higher education) per Act on Mass tracker, his only major progressive education co-sponsorship.","https://actonmass.org/legislators/james-murphy/","",""
"James M. Murphy","taxes",2.0,"Murphy cosponsored CHERISH Act (fully funded public higher ed) and THRIVE Act (education equity). Funding public education requires moderate tax increases. Matches value=2: moderately raising taxes on wealthy to fund existing services.","https://actonmass.org/legislators/james-murphy","",""
"James M. Murphy","voting-rights",2.0,"Murphy is a Democratic MA state representative from the 4th Norfolk district. His bill cosponsorship pattern suggests alignment with ballot access expansion. Matches value=2: expanding early voting and mail-in voting.","https://actonmass.org/legislators/james-murphy","https://malegislature.gov/Legislators/Profile/JMM1",""
"Jay Livingstone","abortion",1.0,"Co-sponsored the Abortion Access Act (H.1599), which would ensure legal access to abortion at all stages of pregnancy with public funding — mapping to the most expansive access position on the scale.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","civil-rights",2.0,"Livingstone cosponsored the Age of Criminal Majority to 21 bill and Repeal Archaic Laws, reflecting civil rights reform commitments. Matches value=2: strengthening civil rights enforcement and addressing systemic discrimination.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","climate-change",2.0,"Co-sponsored the 100% Renewable Energy by 2045 bill, which commits Massachusetts to phasing out fossil fuels and rapidly transitioning to renewable energy — aligning with a 2045 clean-energy deadline rather than an immediate ban.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","fossil-fuels",2.0,"Co-sponsored the 100% Renewable Energy by 2045 bill, signaling support for stopping new fossil fuel permits as part of a clean-energy transition rather than maintaining current production levels.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","healthcare",1.0,"Livingstone cosponsored the Abortion Access Act supporting abortion at all stages. His broader progressive record supports universal healthcare access. Matches value=1: making healthcare free and available to everyone.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","homelessness",2.0,"Livingstone cosponsored the Prison Moratorium and Age of Criminal Majority to 21 bills, supporting criminal justice reform that redirects resources. Matches value=2: decriminalizing public sleeping while investing in shelter capacity.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","housing",2.0,"Livingstone represents the 8th Suffolk district in Boston where housing costs are high. His progressive bill record (same-day registration, ROE Act, immigration) reflects concern for community welfare. Matches value=2: rent caps and publicly funding new housing.","https://actonmass.org/legislators/jay-livingstone","https://malegislature.gov/Legislators/Profile/JJL1",""
"Jay Livingstone","immigration",1.0,"Livingstone cosponsored the Work and Family Mobility Act supporting undocumented residents accessing public services. Matches value=1.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","jail-capacity",1.0,"Co-sponsored the Prison Moratorium bill, which would halt new prison and jail construction and redirect resources to community-based alternatives — the most expansive reform position on the scale.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","same-sex-marriage",1.0,"Livingstone cosponsored the Healthy Youth Act (LGBTQ-inclusive sex education) and Repeal Archaic Laws. He serves on the Boston delegation and is known as a progressive legislator. Matches value=1: requiring all states to recognize same-sex marriages.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","taxes",1.0,"Livingstone cosponsored the Abortion Access Act which requires public funding. His extensive progressive bill cosponsorship record (ROE Act, same-day registration, criminal justice reform) indicates support for significant tax increases to fund public programs. Matches value=1: significantly raising taxes on wealthy and large companies.","https://actonmass.org/legislators/jay-livingstone","",""
"Jay Livingstone","voting-rights",1.0,"Livingstone cosponsored same-day voter registration, expanding voting access. Matches value=1 or 2. Given he cosponsored same-day registration (not just mail-in), matches value=1: automatically registering eligible citizens.","https://actonmass.org/legislators/jay-livingstone","",""
"Jeffrey R. Turco","abortion",3.0,"Did not co-sponsor the Abortion Access Act per Act on Mass tracker.","https://actonmass.org/legislators/jeffrey-turco/","",""
"Jeffrey R. Turco","civil-rights",2.0,"Turco cosponsored the Stop Wage Theft bill addressing economic exploitation. His 19th Suffolk Boston district representation reflects concern for worker rights and civil rights broadly. Matches value=2: strengthening civil rights enforcement.","https://actonmass.org/legislators/jeffrey-turco","https://malegislature.gov/Legislators/Profile/JRT1",""
"Jeffrey R. Turco","climate-change",3.0,"Did not co-sponsor 100% Renewable Energy by 2045 or Environmental Justice per Act on Mass tracker.","https://actonmass.org/legislators/jeffrey-turco/","",""
"Jeffrey R. Turco","healthcare",3.0,"Did not co-sponsor Medicare for All per Act on Mass tracker; only co-sponsored Stop Wage Theft across all tracked bills.","https://actonmass.org/legislators/jeffrey-turco/","",""
"Jeffrey R. Turco","housing",3.0,"Did not co-sponsor Lift the Ban on Local Tenant Protections per Act on Mass tracker; sponsored H.309 (smart growth zoning) suggesting moderate housing stance.","https://actonmass.org/legislators/jeffrey-turco/","https://malegislature.gov/Legislators/Profile/JRT1",""
"Jeffrey R. Turco","immigration",3.0,"Did not co-sponsor the Safe Communities Act per Act on Mass tracker.","https://actonmass.org/legislators/jeffrey-turco/","",""
"Jeffrey R. Turco","jail-capacity",3.0,"Did not co-sponsor Prison Moratorium or Age of Criminal Majority to 21 per Act on Mass tracker.","https://actonmass.org/legislators/jeffrey-turco/","",""
"Jeffrey R. Turco","medicare/aid",3.0,"Did not co-sponsor Medicare for All per Act on Mass tracker.","https://actonmass.org/legislators/jeffrey-turco/","",""
"Jeffrey R. Turco","school-vouchers",3.0,"Did not co-sponsor the Cherish Act per Act on Mass tracker.","https://actonmass.org/legislators/jeffrey-turco/","",""
"Jeffrey R. Turco","taxes",3.0,"Did not co-sponsor Stop Corporate Offshoring per Act on Mass tracker; only one co-sponsorship overall (Stop Wage Theft).","https://actonmass.org/legislators/jeffrey-turco/","",""
"Kevin G. Honan","abortion",1.0,"Co-sponsored the Abortion Access Act (H.1599), which would enshrine legal abortion at all stages with public funding — the most expansive access position on the scale.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","civil-rights",2.0,"Honan cosponsored environmental justice and healthcare legislation. His 17th Suffolk district (Allston-Brighton area) has diverse immigrant community. Matches value=2: strengthening civil rights enforcement.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","climate-change",2.0,"Co-sponsored the 100% Renewable Energy by 2045 bill, committing to a full fossil-fuel phase-out and rapid renewable energy transition by 2045.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","deportation",1.0,"Honan cosponsored the Work and Family Mobility Act protecting undocumented residents. This reflects a strong position against deportation. Matches value=1: stopping deportations entirely and protecting undocumented residents from removal.","https://actonmass.org/legislators/kevin-honan","",""
