link_id,politician_id,row_name,row_district,source_system,external_id,stored_committee_name,official_committee_name,filer_area_code,cal_access_status,prior_status,name_match,verdict,basis,reason,name_only_lead
d5afbeb4-d9e3-43c3-9119-87db9304a844,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1252430,"GARRIE, DIRECTOR, IMPERIAL IRRIGATION DISTRICT - DIST. 2.  COMMITTEE TO ELECT: RONNIE","GARRIE, DIRECTOR, IMPERIAL IRRIGATION DISTRICT - DIST. 2.  COMMITTEE TO ELECT: RONNIE",760,TERMINATED 04/22/2004,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1252430 ""GARRIE, DIRECTOR, IMPERIAL IRRIGATION DISTRICT - DIST. 2.  COMMITTEE TO ELECT: RONNIE"" -- the match is on the Imperial Irrigation District, not the surname; it names a different person (Ronnie Garrie); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
618a51a1-0521-43b2-a06e-f38821b5ce2a,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1277545,SOC - TO SUPPORT RECALL OF JAY IMPERIAL AND GARY TAYLOR,SOC - TO SUPPORT RECALL OF JAY IMPERIAL AND GARY TAYLOR,626,TERMINATED 12/31/2006,needs_research,full name,disputed,B another office or district named,"name-only auto-link: Cal-Access 1277545 ""SOC - TO SUPPORT RECALL OF JAY IMPERIAL AND GARY TAYLOR"" -- a committee supporting the recall of Jay Imperial and Gary Taylor, both then Rosemead City Council members (the 1998 Secretary of State candidate list gives Jay T. Imperial as ""Council Member, Rosemead City""; filer area code 626) -- a committee against the officeholder, never his own, and about a city council seat, not the Rosemead SD board; this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)","Jay T. Imperial, Rosemead City Council member (SOS 1998 candidate list; target of this recall committee)"
b19b67b6-83ff-4b9c-a809-a0d88eccab1a,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1291676,TOM 4 IMPERIAL BEACH,TOM 4 IMPERIAL BEACH,619,TERMINATED 07/31/2007,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1291676 ""TOM 4 IMPERIAL BEACH"" -- the match is on the city name Imperial Beach, not the surname; this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
88c3cc24-e423-4bc6-8668-1ee7f99f3188,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1299923,"RESIDENTS FOR A BETTER IMPERIAL, A COMMITTEE TO RECALL LARRY GROGAN, WALLY LEIMGRUBER, JOE MARUCA & GARY WYATT, SPONSORED BY CALIFORNIA UNITED HOMECARE WORKERS","RESIDENTS FOR A BETTER IMPERIAL, A COMMITTEE TO RECALL LARRY GROGAN, WALLY LEIMGRUBER, JOE MARUCA & GARY WYATT, SPONSORED BY CALIFORNIA UNITED HOMECARE WORKERS",800,TERMINATED 06/30/2008,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1299923 ""RESIDENTS FOR A BETTER IMPERIAL, A COMMITTEE TO RECALL LARRY GROGAN, WALLY LEIMGRUBER, JOE MARUCA & GARY WYATT, SPONSORED BY CALIFORNIA UNITED HOMECARE WORKERS"" -- the match is on the city name Imperial, not the surname (a committee to recall other officials); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
8b85f525-3a75-42ea-96eb-0901d33a7d54,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1326377,"MALDONADO FOR (IID) IMPERIAL IRRIGATION DISTRICT DIRECTOR, DIVISION 1, 2010","MALDONADO FOR (IID) IMPERIAL IRRIGATION DISTRICT DIRECTOR, DIVISION 1, 2010",760,TERMINATED 11/30/2015,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1326377 ""MALDONADO FOR (IID) IMPERIAL IRRIGATION DISTRICT DIRECTOR, DIVISION 1, 2010"" -- the match is on the Imperial Irrigation District, not the surname (a campaign by Maldonado); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
d14a9166-555b-4502-bb4a-6056a5f8bc3f,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1345339,IMPERIAL VALLEY FIRST,IMPERIAL VALLEY FIRST,916,TERMINATED 05/19/2021,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1345339 ""IMPERIAL VALLEY FIRST"" -- the match is on the place name Imperial Valley, not the surname; this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
3357d568-88f1-44bd-a4d1-4838ba712beb,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1346892,"CASAREZ TO IMPERIAL IRRIGATION DISTRICT DIRECTOR DIVISION 2, 2012; COMMITTEE TO ELECT RUBEN ""WATCHDOG""","CASAREZ TO IMPERIAL IRRIGATION DISTRICT DIRECTOR DIVISION 2, 2012; COMMITTEE TO ELECT RUBEN ""WATCHDOG""",760,TERMINATED 12/21/2014,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1346892 ""CASAREZ TO IMPERIAL IRRIGATION DISTRICT DIRECTOR DIVISION 2, 2012; COMMITTEE TO ELECT RUBEN ""WATCHDOG"""" -- the match is on the Imperial Irrigation District, not the surname (a campaign by Ruben Casarez); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
803f8e7b-8118-49de-af24-7ac6cfb64d31,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1348538,LEIMGRUBER FOR IMPERIAL IRRIGATION DISTRICT 2012,LEIMGRUBER FOR IMPERIAL IRRIGATION DISTRICT 2012,760,TERMINATED 11/15/2012,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1348538 ""LEIMGRUBER FOR IMPERIAL IRRIGATION DISTRICT 2012"" -- the match is on the Imperial Irrigation District, not the surname (a campaign by Leimgruber); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
62f20410-3128-4419-ab45-181af4afaff7,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1364036,LOWERY FOR IMPERIAL BEACH COUNCIL 2014,LOWERY FOR IMPERIAL BEACH COUNCIL 2014,619,TERMINATED 12/31/2014,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1364036 ""LOWERY FOR IMPERIAL BEACH COUNCIL 2014"" -- the match is on the city name Imperial Beach, not the surname (a campaign by Lowery); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
75e08954-6472-4c86-9c7b-411b3db93f56,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1383833,ORTEGA FOR IMPERIAL IRRIGATION DISTRICT 2016,ORTEGA FOR IMPERIAL IRRIGATION DISTRICT 2016,760,TERMINATED 05/29/2018,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1383833 ""ORTEGA FOR IMPERIAL IRRIGATION DISTRICT 2016"" -- the match is on the Imperial Irrigation District, not the surname (a campaign by Ortega); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
31c7a40b-5f43-4982-ad89-5ccf51912595,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1394682,"SNIVELY IMPERIAL IRRIGATION DISTRICT DIRECTOR DIVISION 1 2017; COMMITTEE TO ELECT JOHN EDGAR ""ED""","SNIVELY IMPERIAL IRRIGATION DISTRICT DIRECTOR DIVISION 1 2017; COMMITTEE TO ELECT JOHN EDGAR ""ED""",760,TERMINATED 07/31/2017,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1394682 ""SNIVELY IMPERIAL IRRIGATION DISTRICT DIRECTOR DIVISION 1 2017; COMMITTEE TO ELECT JOHN EDGAR ""ED"""" -- the match is on the Imperial Irrigation District, not the surname (a campaign by John Edgar ""Ed"" Snively); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
a7e84474-bcb5-4811-9282-bdddf149f1ce,3ed8f158-6f91-4e96-9181-09e4783c010c,Jay Imperial,Rosemead SD,cal_access,1405181,ESCOBAR IMPERIAL COUNTY SUPERVISOR DIST 1 2022; CMTE TO ELECT,ESCOBAR IMPERIAL COUNTY SUPERVISOR DIST 1 2022; CMTE TO ELECT,760,ACTIVE,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1405181 ""ESCOBAR IMPERIAL COUNTY SUPERVISOR DIST 1 2022; CMTE TO ELECT"" -- the match is on Imperial County, not the surname (a campaign for its board of supervisors); this row is a CA_0159 no-evidence Rosemead SD placeholder (deactivated)",
39b514d8-2895-4fd8-99a3-45b79d91bb50,c5a12549-9b81-4013-b747-bbc7a4fca3f3,Jeffrey Reinhart,Hermosa Beach City SD,cal_access,1287873,REINHART FOR IRWD BOARD OF DIRECTORS - 2022,REINHART FOR IRWD BOARD OF DIRECTORS - 2022,714,ACTIVE,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1287873 ""REINHART FOR IRWD BOARD OF DIRECTORS - 2022"" -- a campaign for a water district board, not for the Hermosa Beach City SD board; this row is a CA_0159 no-evidence Hermosa Beach City SD placeholder (deactivated)",
a1f470cb-b0fd-4987-8642-99a8582e21a2,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1025868,"GILBERT INITIATIVE, CITIZENS FOR THE","GILBERT INITIATIVE, CITIZENS FOR THE",714,TERMINATED 12/01/1990,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1025868 ""GILBERT INITIATIVE, CITIZENS FOR THE"" -- a ballot-initiative committee (the Gilbert Initiative), not a campaign for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
af8b6a89-a971-4af3-a1f9-6cbc982ec06c,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1026330,MARIJUANA P.O.W.'S FOR THE GILBERT INITIATIVE,MARIJUANA P.O.W.'S FOR THE GILBERT INITIATIVE,213,TERMINATED 12/01/1990,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1026330 ""MARIJUANA P.O.W.'S FOR THE GILBERT INITIATIVE"" -- a ballot-initiative committee (the Gilbert Initiative), not a campaign for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
9c8df304-285d-4ead-9c59-a56cfd7b7c89,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1041463,"GILBERT -- SUPERIOR COURT, RETAIN JUDGE ROGER","GILBERT -- SUPERIOR COURT, RETAIN JUDGE ROGER",916,TERMINATED 12/01/1990,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1041463 ""GILBERT -- SUPERIOR COURT, RETAIN JUDGE ROGER"" -- a campaign for a judgeship (Roger Gilbert), not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
2e591184-a32c-4b83-bcf9-16fe2de3219f,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1072291,GILBERT FOR SUPERVISOR,GILBERT FOR SUPERVISOR,209,TERMINATED 01/02/2007,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1072291 ""GILBERT FOR SUPERVISOR"" -- a campaign for a county board of supervisors, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
7472aea2-6a2e-4c19-a82f-ab429f755445,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1349875,GILBERT FOR CITY COUNCIL 2012,GILBERT FOR CITY COUNCIL 2012,949,TERMINATED 01/22/2013,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1349875 ""GILBERT FOR CITY COUNCIL 2012"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
fa73c2b1-15c8-4a9c-a68d-c3003d06f13b,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1383144,GILBERT 4 COUNCIL 2016,GILBERT 4 COUNCIL 2016,916,TERMINATED 12/03/2018,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1383144 ""GILBERT 4 COUNCIL 2016"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
c7e37e37-7556-41e4-ae7d-ffe336875c77,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1391347,GILBERT FOR CITY COUNCIL 2016,GILBERT FOR CITY COUNCIL 2016,949,TERMINATED 12/14/2016,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1391347 ""GILBERT FOR CITY COUNCIL 2016"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
809ac13a-66ed-4dc8-8142-9f148ef8e5db,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1426072,GILBERT FOR DHS COUNCIL 2020,GILBERT FOR DHS COUNCIL 2020,760,TERMINATED 07/21/2021,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1426072 ""GILBERT FOR DHS COUNCIL 2020"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
82dcba5c-2718-47ac-834c-56070a20dc3e,c965c628-5fa7-44d2-b299-59e49eff3ece,Jim Gilbert,Antelope Valley Joint Union HSD,cal_access,1446378,GILBERT FOR CLERK 2022,GILBERT FOR CLERK 2022,916,TERMINATED 07/29/2022,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1446378 ""GILBERT FOR CLERK 2022"" -- a campaign for city clerk, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
4db29186-92e1-4964-8f79-32b81bb57706,aa1cf148-3ad0-4295-924c-11ac69157685,Joe Renteria,Lancaster SD,cal_access,1360693,RENTERIA FOR LYNWOOD SCHOOL BOARD 2013,RENTERIA FOR LYNWOOD SCHOOL BOARD 2013,310,TERMINATED 06/30/2016,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1360693 ""RENTERIA FOR LYNWOOD SCHOOL BOARD 2013"" -- a campaign for the board of a different school district, not for the Lancaster SD board; this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
61b2e578-04b5-4909-8411-72174dd2278b,aa1cf148-3ad0-4295-924c-11ac69157685,Joe Renteria,Lancaster SD,cal_access,1402592,RENTERIA FOR GOVERNOR 2018,RENTERIA FOR GOVERNOR 2018,562,TERMINATED 01/30/2023,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1402592 ""RENTERIA FOR GOVERNOR 2018"" -- a campaign for Governor, not for the Lancaster SD board; this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
d9b02fc3-ad18-487c-95e9-ab6ca5ed88de,aa1cf148-3ad0-4295-924c-11ac69157685,Joe Renteria,Lancaster SD,cal_access,1444470,RENTERIA FOR CITY COUNCIL 2022,RENTERIA FOR CITY COUNCIL 2022,310,TERMINATED 09/15/2023,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1444470 ""RENTERIA FOR CITY COUNCIL 2022"" -- a campaign for a city council, not for the Lancaster SD board; this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
edc4e222-8f14-4f66-b8a0-34dfe21c2cc4,aa1cf148-3ad0-4295-924c-11ac69157685,Joe Renteria,Lancaster SD,cal_access,1462448,RENTERIA FOR CITY COUNCIL 2024,RENTERIA FOR CITY COUNCIL 2024,310,TERMINATED 01/02/2025,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1462448 ""RENTERIA FOR CITY COUNCIL 2024"" -- a campaign for a city council, not for the Lancaster SD board; this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
86fcac43-00fa-43bc-a2df-8c93903a31a9,aa1cf148-3ad0-4295-924c-11ac69157685,Joe Renteria,Lancaster SD,cal_access,1471156,RENTERIA FOR FREMONT UNION HIGH SCHOOL BOARD 2024,RENTERIA FOR FREMONT UNION HIGH SCHOOL BOARD 2024,408,TERMINATED 11/05/2024,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1471156 ""RENTERIA FOR FREMONT UNION HIGH SCHOOL BOARD 2024"" -- a campaign for the board of a different school district, not for the Lancaster SD board; this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
7460b8ab-c0fb-4ede-9d18-065aa56049f2,aa1cf148-3ad0-4295-924c-11ac69157685,Joe Renteria,Lancaster SD,cal_access,1476063,"VERA, DENICE RENTERIA AND JEANNINE WISNOSKY STEHLIN FOR CITY COUNCIL 2024, SPONSORED BY BIZFED PAC, A PROJECT OF LOS ANGELES COUNTY BUSINESS FEDERATION; CULVER CITY FIRENDS AND NEIGHBORS SUPPORTING AL","VERA, DENICE RENTERIA AND JEANNINE WISNOSKY STEHLIN FOR CITY COUNCIL 2024, SPONSORED BY BIZFED PAC, A PROJECT OF LOS ANGELES COUNTY BUSINESS FEDERATION; CULVER CITY FIRENDS AND NEIGHBORS SUPPORTING AL",323,TERMINATED 12/27/2024,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1476063 ""VERA, DENICE RENTERIA AND JEANNINE WISNOSKY STEHLIN FOR CITY COUNCIL 2024, SPONSORED BY BIZFED PAC, A PROJECT OF LOS ANGELES COUNTY BUSINESS FEDERATION; CULVER CITY FIRENDS AND NEIGHBORS SUPPORTING AL"" -- a campaign for a city council (Culver City; Denice Renteria), not for the Lancaster SD board; this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
39d7d98d-2b7e-4970-839c-9cb2cd8cd6d9,aa1cf148-3ad0-4295-924c-11ac69157685,Joe Renteria,Lancaster SD,cal_access,1476210,VERA AND DENICE RENTERIA FOR CITY COUNCIL 2024; OUR CULVER CITY IN SUPPORT OF AL,"VERA, DENICE RENTERIA AND JEANNINE WISNOSKY STELIN FOR CITY COUNCIL 2024; OUR CULVER CITY IN SUPPORT OF AL",949,TERMINATED 04/30/2025,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1476210 ""VERA, DENICE RENTERIA AND JEANNINE WISNOSKY STELIN FOR CITY COUNCIL 2024; OUR CULVER CITY IN SUPPORT OF AL"" (stored as ""VERA AND DENICE RENTERIA FOR CITY COUNCIL 2024; OUR CULVER CITY IN SUPPORT OF AL"") -- a campaign for a city council (Culver City; Denice Renteria), not for the Lancaster SD board; this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
1d6eff69-bba9-41d0-b99e-69df2546b475,a4af047c-985c-4deb-9718-d4bfce2871a0,John Valles,Westside Union SD,cal_access,1408447,VALLES FOR COUNCIL 2018,VALLES FOR COUNCIL 2018,760,TERMINATED 12/31/2018,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1408447 ""VALLES FOR COUNCIL 2018"" -- a campaign for a city council, not for the Westside Union SD board; this row is a CA_0159 no-evidence Westside Union SD placeholder (deactivated)",
b98eb792-67a5-42c1-844b-f16639b68e9e,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1071114,"CONTRERAS, ELECT ALFONSO ""AL""","CONTRERAS, ELECT ALFONSO ""AL""",626,TERMINATED 09/13/2005,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1071114 ""CONTRERAS, ELECT ALFONSO ""AL"""" -- names a different person (Alfonso ""Al"" Contreras); this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
2b87508a-880c-494b-8f85-6fbb17259ea0,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1238088,"CONTRERAS, ELECT ALFONSO ""AL""","CONTRERAS, ELECT ALFONSO ""AL""",626,TERMINATED 12/14/2002,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1238088 ""CONTRERAS, ELECT ALFONSO ""AL"""" -- names a different person (Alfonso ""Al"" Contreras); this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
ef3f41d7-2e1d-4bd4-80c5-6ba96fea377e,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1291375,CONTRERAS FOR CITY COUNCIL,CONTRERAS FOR CITY COUNCIL,209,TERMINATED 07/31/2008,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1291375 ""CONTRERAS FOR CITY COUNCIL"" -- a campaign for a city council, not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
77bfd2bc-67c8-4bd3-a195-1cadbffa76bd,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1301029,"CONTRERAS, COMMITTEE TO ELECT JONATHAN",CONTRERAS FOR VALLEY COUNTY WATER DISTRICT 2011,626,TERMINATED 12/31/2011,needs_research,full name,disputed,B another office or district named,"name-only auto-link: Cal-Access 1301029 ""CONTRERAS FOR VALLEY COUNTY WATER DISTRICT 2011"" (stored as ""CONTRERAS, COMMITTEE TO ELECT JONATHAN"") -- a campaign for a water district board, not for the Garvey SD board; no evidence its candidate ever sought or held a Garvey SD seat; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)","Jonathan Contreras, Valley County Water District candidate 2011 (committee first named ""COMMITTEE TO ELECT JONATHAN"")"
d1948404-d870-4e99-9897-dd4c5c17a39e,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1360941,"CONTRERAS 2013 VALLEY COUNTY WATER DISTRICT BOARD, ELECT ALFONSO ""AL""","CONTRERAS 2013 VALLEY COUNTY WATER DISTRICT BOARD, ELECT ALFONSO ""AL""",626,TERMINATED 07/23/2014,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1360941 ""CONTRERAS 2013 VALLEY COUNTY WATER DISTRICT BOARD, ELECT ALFONSO ""AL"""" -- a campaign for a water district board (Alfonso ""Al"" Contreras), not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
764569b1-e60e-4bee-b4df-ee82dda03d56,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1390737,"CONTRERAS FOR WATER BOARD 2016, ELECT ALFONSO ""AL""","CONTRERAS FOR WATER BOARD 2020, ELECT ALFONSO ""AL""",626,TERMINATED 12/31/2020,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1390737 ""CONTRERAS FOR WATER BOARD 2020, ELECT ALFONSO ""AL"""" (stored as ""CONTRERAS FOR WATER BOARD 2016, ELECT ALFONSO ""AL"""") -- a campaign for a water district board (Alfonso ""Al"" Contreras), not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
a0cb8702-6a78-4a8b-b466-21a80cf1ab1e,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1406247,CONTRERAS FOR LEMON GROVE CITY COUNCIL 2018,CONTRERAS FOR LEMON GROVE CITY COUNCIL 2018,619,TERMINATED 07/31/2019,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1406247 ""CONTRERAS FOR LEMON GROVE CITY COUNCIL 2018"" -- a campaign for a city council (Lemon Grove), not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
7e38af2b-a19f-4b5a-951e-d5a1780847c6,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1428963,CONTRERAS FOR CITY COUNCIL 2020,CONTRERAS FOR CITY COUNCIL 2020,949,ACTIVE,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1428963 ""CONTRERAS FOR CITY COUNCIL 2020"" -- a campaign for a city council, not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
ee1eb428-1674-4a17-a133-282227a757b0,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1435421,CONTRERAS FOR ASSEMBLY 2021,CONTRERAS FOR ASSEMBLY 2021,858,TERMINATED 09/23/2022,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1435421 ""CONTRERAS FOR ASSEMBLY 2021"" -- a campaign for the State Assembly, not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
8b05ac3c-4c38-4159-881c-13d37fed6ace,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1442314,CONTRERAS FOR COUNCIL 2022,CONTRERAS FOR COUNCIL 2022,858,TERMINATED 12/31/2022,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1442314 ""CONTRERAS FOR COUNCIL 2022"" -- a campaign for a city council, not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
25fd2f31-e5f1-4d84-bf5c-f64534b90d33,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1445436,CONTRERAS FOR CITY COUNCIL 2022,CONTRERAS FOR CITY COUNCIL 2022,310,ACTIVE,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1445436 ""CONTRERAS FOR CITY COUNCIL 2022"" -- a campaign for a city council, not for the Garvey SD board; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
5fe0a0e4-d97c-45c7-97b3-b393438e590c,416b3a99-371f-4125-95d5-ee693877d76d,Jonathan Contreras,Garvey SD,cal_access,1450418,CONTRERAS FOR SCHOOL BOARD 2022,CONTRERAS FOR SCHOOL BOARD 2022,213,TERMINATED 12/31/2022,needs_research,surname only,disputed,C evidence places it elsewhere,"surname-only auto-link: Cal-Access 1450418 ""CONTRERAS FOR SCHOOL BOARD 2022"" -- the 2022 LA County candidates for Garvey SD were Paul M. Duran, Ronald Trabanino and Andrew ""Andy"" Yam (RR/CC list); nothing ties it to a Jonathan Contreras or to Garvey SD; this row is a CA_0159 no-evidence Garvey SD placeholder (deactivated)",
8c1a1cb4-0ffe-4279-91de-602455393395,81f85c7b-7abf-4b9e-80f0-38daf0d48fba,Joseph Crawford,Westside Union SD,cal_access,1075870,CRAWFORD FOR SUPERVISOR COMMITTEE,CRAWFORD FOR SUPERVISOR COMMITTEE,707,TERMINATED 10/10/2010,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1075870 ""CRAWFORD FOR SUPERVISOR COMMITTEE"" -- a campaign for a county board of supervisors, not for the Westside Union SD board; this row is a CA_0159 no-evidence Westside Union SD placeholder (deactivated)",
