link_id,politician_id,row_name,row_seat,external_id,stored_committee_name,official_committee_name,filer_area_code,cal_access_status,category,sub_category,controlling_candidate,sos_reports,action,reason
8197ec28-d69f-4ad9-b5e8-6450c770ee66,28413e59-5cf6-416f-89c2-85a13ffdccc5,Doug Stewart,Mayor,1427054,STEWART FOR MALIBU CITY COUNCIL 2020,STEWART FOR MALIBU CITY COUNCIL 2020,310,TERMINATED 12/12/2020,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
534d2a17-a50f-45ee-9e7a-2d834941e99a,28413e59-5cf6-416f-89c2-85a13ffdccc5,Doug Stewart,Mayor,1451173,STEWART FOR MALIBU CITY COUNCIL 2022,STEWART FOR MALIBU CITY COUNCIL 2022,415,TERMINATED 12/18/2022,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
2b15af42-570b-49e1-8fce-1bcdc5075b91,28413e59-5cf6-416f-89c2-85a13ffdccc5,Doug Stewart,Mayor,1227883,STEWART FOR TRUSTEE,STEWART FOR TRUSTEE,916,TERMINATED 12/21/2000,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
a0911715-e380-4c84-b7ad-53887dae8178,84eebb94-9163-40ec-8cc2-1391a00e636e,Elen Asatryan,Councilmember,1460844,ASATRYAN FOR ASSEMBLY 2024,ASATRYAN FOR ASSEMBLY 2024,310,TERMINATED 06/30/2026,40002:CONTROLLED,0:N/A,ELEN ASATRYAN,"F460 x11, F497 x42",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate ELEN ASATRYAN (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x11, F497 x42."
0a30e0fc-e59d-45a8-9f42-7a4a9f3a4a5b,6ed19c10-7b34-47f0-8705-0d154271e362,Eloy Morales,Council Member (District 3),1484996,MORALES FOR ASSEMBLY 2026,MORALES FOR ASSEMBLY 2026,714,ACTIVE,40002:CONTROLLED,0:N/A,PAULO MORALES,"F460 x4, F497 x8",dispute_other_person,"Cal-Access: this committee is controlled by PAULO MORALES, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
f10cc21c-68ad-43d9-9ad1-e66305e5aec4,6ed19c10-7b34-47f0-8705-0d154271e362,Eloy Morales,Council Member (District 3),1390860,MORALES FOR CITY COUNCIL 2016,MORALES FOR CITY COUNCIL 2016,619,TERMINATED 12/31/2016,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
102c7e15-955d-4e02-b618-31100c517d36,6ed19c10-7b34-47f0-8705-0d154271e362,Eloy Morales,Council Member (District 3),1437831,MORALES FOR COUNTY SUPERINTENDENT OF SCHOOLS 2022; DR.,MORALES FOR COUNTY SUPERINTENDENT OF SCHOOLS 2022; DR.,213,TERMINATED 08/09/2023,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
77de2ef8-9645-4a8d-9482-763cc3298609,6ed19c10-7b34-47f0-8705-0d154271e362,Eloy Morales,Council Member (District 3),1485012,MORALES FOR COUNTY SUPERINTENDENT OF SCHOOLS 2026; DR.,MORALES FOR COUNTY SUPERINTENDENT OF SCHOOLS 2026; DR.,213,TERMINATED 06/24/2026,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
5b3bb88b-ae4d-4af0-9aa5-f4b29e0d6f5a,d4b76944-76ed-4e7b-9c9f-40ebc29e2d9e,Emily Hibard,Council Member,1453353,HIBARD FOR CITY COUNCIL DISTRICT 5 2022,HIBARD FOR CITY COUNCIL DISTRICT 5 2026,562,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
24d4cb0f-5d49-4213-b395-77004ca9104b,384ab890-1f4f-4ec9-bf5e-cc689ed092b5,Emmanuel J. Estrada,Council Member,1390113,ESTRADA FOR CITY COUNCIL 2016,ESTRADA FOR CITY COUNCIL 2016,661,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
7e268fa5-274a-4453-95cd-f06a6c1946e1,90d759f2-9a58-43e4-8720-494924c7365e,Eniko Gold,Council Member,1394938,GOLD FOR CITY COUNCIL 2017,GOLD FOR CITY COUNCIL 2018,707,TERMINATED 09/18/2020,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
97e9e21b-82a8-4603-b9c7-d298924551f6,90d759f2-9a58-43e4-8720-494924c7365e,Eniko Gold,Council Member,1221308,GOLD FOR SUPERVISOR,GOLD FOR SUPERVISOR,,TERMINATED 12/09/1999,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
62d2fc3a-aab7-4150-9afa-5030454376d4,28ec5db0-6daa-4f01-9825-2193ba21e349,Eric Chan,Council Member,1420545,CHAN & LIANG; NO RECALL -,CHAN & LIANG; NO RECALL -,213,TERMINATED 07/14/2021,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
d0a715bd-a812-472b-bbe6-6beb5a6f042b,28ec5db0-6daa-4f01-9825-2193ba21e349,Eric Chan,Council Member,1305228,"CHAN INDEPENDENT EXPENDITURE COMMITTEE MAJOR FUNDING BY THE CALIFORNIA MEDICAL ASSOCIATION PAC, PARTNERS FOR WILMA","CHAN INDEPENDENT EXPENDITURE COMMITTEE MAJOR FUNDING BY THE CALIFORNIA MEDICAL ASSOCIATION PAC, PARTNERS FOR WILMA",916,TERMINATED 06/30/2008,0:N/A,40102:PRIMARILY FORMED CANDIDATE,Wilma Chan,"F460 x2, F497 x2",dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
4dce4dc0-0187-43b5-a951-8089a43b1d9c,e024113e-ab16-4af6-aa75-d6ce89690a19,Eric Ohlsen,Council Member (District 4),1420273,OHLSEN FOR ASSEMBLY 2020,OHLSEN FOR ASSEMBLY 2020,661,TERMINATED 03/03/2020,40002:CONTROLLED,0:N/A,ERIC A. OHLSEN,,leave_no_sos_reports,"controlled by this person, but no SOS e-filed reports (files with a local filing officer): confirming would load no data and would show 'data pending' for ever"
b0d31ce5-27ab-4033-bd38-3a4151a45dce,e024113e-ab16-4af6-aa75-d6ce89690a19,Eric Ohlsen,Council Member (District 4),1433038,OHLSEN FOR PALMDALE MAYOR 2020,OHLSEN FOR PALMDALE MAYOR 2020,661,TERMINATED 02/01/2021,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
4dfd5ab1-075c-4dab-a780-b2b6cd3de787,e024113e-ab16-4af6-aa75-d6ce89690a19,Eric Ohlsen,Council Member (District 4),1459556,OHLSEN FOR SENATE 2024,OHLSEN FOR SENATE 2024,916,TERMINATED 10/24/2023,40002:CONTROLLED,0:N/A,ERIC A. OHLSEN,"F460 x2, F497 x1",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate ERIC A. OHLSEN (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x2, F497 x1."
959ba505-53b8-46fb-b4aa-3faef7b47009,3ac280eb-2029-4e17-b46b-9ff8a040dcfc,Ernest Richter,,1021383,RICHTER FOR ASSEMBLY COMMITTEE,RICHTER FOR ASSEMBLY COMMITTEE,916,TERMINATED 12/01/1990,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
7abf871c-5312-4adf-b28a-e6a7b18e2adf,92876cb7-9905-4be7-b349-2a4a4ff39846,Estuardo Mazariegos,,1489139,"MAZARIEGOS FOR CITY COUNCIL AND MARISSA ROY FOR CITY ATTORNEY 2026, SPONSORED BY ACCE ACTION; COMMUNITIES UNITED FOR ESTUARDO","MAZARIEGOS FOR CITY COUNCIL AND MARISSA ROY FOR CITY ATTORNEY 2026, SPONSORED BY UNITED TEACHERS LOS ANGELES AND ALLIANCE OF CALIFORNIANS FOR COMMUNITY EMPOWERMENT (ACCE) ACTION; TEACHERS AND COMMUNIT",213,ACTIVE,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
c3dc81db-17be-4381-9d85-187b0160e5b2,a9882d8b-b20d-4b0c-b509-c2883b4352e0,Faizah Malik,,1481083,MALIK FOR CITY COUNCIL 2026,MALIK FOR CITY COUNCIL 2026,310,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
883f538c-a0fe-40b7-8635-a2a4a257c0f0,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,Council Member,1449668,DE LEON FOR BELL GARDENS CITY COUNCIL 2022,DE LEON FOR BELL GARDENS CITY COUNCIL 2022,213,TERMINATED 05/10/2023,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
b5cfff50-99c5-48c9-b402-a185164a9ef0,c5384731-1bde-469b-b40a-4057f7ea4ae7,Frank Talavera,Council Member,1280225,TALAVERA FOR CENTINELA VALLEY SCHOOL BOARD MEMBER,TALAVERA FOR CENTINELA VALLEY SCHOOL BOARD MEMBER,310,TERMINATED 03/07/2006,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
d8f17ef6-ea21-4ef3-9acb-72ec95b9976e,280bf705-d019-4a3f-97e6-88921486faf2,Gabriel Quinones,Council Member,1452272,QUINONES FOR CITY COUNCIL DIST 3 2022,QUINONES FOR CITY COUNCIL DIST 3 2022,213,TERMINATED 03/23/2023,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
9b5750c7-c8d2-4930-882d-84cd5eb2db76,90b0fc60-30ca-4388-92b0-ff5dd2b443cb,Gabriela Camacho,Council Member,1260897,CAMACHO 4 MAYOR ELECTION COMMITTEE,CAMACHO 4 MAYOR ELECTION COMMITTEE,310,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
d1114911-321c-4bd3-9eff-102cd466f2e3,90b0fc60-30ca-4388-92b0-ff5dd2b443cb,Gabriela Camacho,Council Member,1446251,CAMACHO FOR CITY COUNCIL 2026,CAMACHO FOR CITY COUNCIL 2026,213,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
2da5abea-81b3-448f-a297-67985ebf9653,90b0fc60-30ca-4388-92b0-ff5dd2b443cb,Gabriela Camacho,Council Member,1319557,CAMACHO FOR COUNCIL 2018,CAMACHO FOR COUNCIL 2018,213,TERMINATED 02/10/2024,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
94ae98e8-9d2c-4353-b32d-c652becbf3df,90b0fc60-30ca-4388-92b0-ff5dd2b443cb,Gabriela Camacho,Council Member,1379894,CAMACHO FOR TREASURER 2015; LYNWOOD FAMILIES FOR,CAMACHO FOR TREASURER 2015; LYNWOOD FAMILIES FOR,310,TERMINATED 01/24/2017,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
16199a14-0f46-4008-b789-6e76398595df,71f9120b-9376-4970-a04f-96ba991e0c15,Gary Loe,Council Member,1475769,LOE CITY COUNCIL 2024 DISTRICT 2,LOE CITY COUNCIL 2024 DISTRICT 2,562,TERMINATED 04/27/2026,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
14fa68f2-9ad8-48b3-8732-05ae78113aa4,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1253962,CHINESE AMERICANS FOR NEWSOM,CHINESE AMERICANS FOR NEWSOM,510,TERMINATED 08/04/2004,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
2030e16f-7775-4aea-aa5e-d5fbe98aaaff,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1224413,NEWSOM 2002,NEWSOM 2002,415,TERMINATED 08/09/2004,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
63c9d8c3-41ea-489d-818f-8319ce1c2853,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1308175,NEWSOM FOR CALIFORNIA - GOVERNOR 2010,NEWSOM FOR CALIFORNIA - GOVERNOR 2010,415,TERMINATED 08/18/2011,40002:CONTROLLED,0:N/A,GAVIN NEWSOM,"F460 x19, F497 x87",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate GAVIN NEWSOM (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x19, F497 x87."
ea77b414-aa0f-4daf-8ff3-cc762ee29110,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1325415,NEWSOM FOR CALIFORNIA - LIEUTENANT GOVERNOR 2010,NEWSOM FOR CALIFORNIA - LIEUTENANT GOVERNOR 2010,415,TERMINATED 12/31/2011,40002:CONTROLLED,0:N/A,GAVIN NEWSOM,"F460 x16, F497 x190",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate GAVIN NEWSOM (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x16, F497 x190."
adf75fe6-6cd1-418f-ad6c-11ad12ef2b0d,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1375287,NEWSOM FOR CALIFORNIA GOVERNOR 2018,NEWSOM FOR CALIFORNIA GOVERNOR 2018,916,TERMINATED 12/31/2019,40002:CONTROLLED,0:N/A,GAVIN NEWSOM,"F460 x43, F497 x1259",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate GAVIN NEWSOM (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x43, F497 x1259."
d9bab236-653b-435b-8d05-bb8f776c19d1,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1460135,NEWSOM FOR CALIFORNIA GOVERNOR 2022 OFFICEHOLDER ACCOUNT,NEWSOM FOR CALIFORNIA GOVERNOR 2022 OFFICEHOLDER ACCOUNT,916,ACTIVE,40002:CONTROLLED,0:N/A,GAVIN NEWSOM,"F460 x7, F497 x2",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate GAVIN NEWSOM (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x7, F497 x2."
8d650554-d201-4941-904e-79754490551a,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1333762,NEWSOM FOR CALIFORNIA LIEUTENANT GOVERNOR 2014,NEWSOM FOR CALIFORNIA LIEUTENANT GOVERNOR 2014,916,TERMINATED 12/31/2018,40002:CONTROLLED,0:N/A,GAVIN NEWSOM,"F460 x52, F497 x276",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate GAVIN NEWSOM (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x52, F497 x276."
a01edb66-0769-4764-82c4-3ebd982496d4,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1412931,NEWSOM FOR GOVERNOR 2018; CENTRAL VALLEY CIVIC ENGAGEMENT PROJECT FOR,NEWSOM FOR GOVERNOR 2018 SPONSORED BY THE CALIFORNIA BUILDING INDUSTRY ASSOCIATION INDEPENDENT EXPENDITURE COMMITTEE; CENTRAL VALLEY CIVIC ENGAGEMENT PROJECT FOR,916,TERMINATED 12/15/2019,0:N/A,40102:PRIMARILY FORMED CANDIDATE,Gavin Newsom,"F460 x2, F497 x1",dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
de71a512-a7e4-434c-b569-50ba431d2713,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1319132,"NEWSOM FOR GOVERNOR, CHANGE CALIFORNIA 2010","NEWSOM FOR GOVERNOR, CHANGE CALIFORNIA 2010",213,TERMINATED 06/30/2010,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
d42324e0-1fdf-4e49-9565-4670485e5ce3,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1250905,NEWSOM FOR MAYOR,NEWSOM FOR MAYOR,415,TERMINATED 06/30/2007,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
34878b45-b6b3-4128-933e-27998df4a73b,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1254055,"NEWSOM, AFRICAN AMERICANS FOR","NEWSOM, AFRICAN AMERICANS FOR",510,TERMINATED 08/04/2004,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
633eaac8-c223-4845-b1ac-9100e6ad66f1,f26309c8-2525-49b2-bdaf-62980cbb1853,Gavin Newsom,Governor,1254056,"NEWSOM, LGBT COMMUNITY FOR","NEWSOM, LGBT COMMUNITY FOR",510,TERMINATED 08/04/2004,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
dd4c8ee5-999a-490d-9775-3886ecdc0543,1635074f-3b7b-4d8c-a12d-e99367f99561,Gavin Solomon,,1377947,SOLOMON FOR NEWHALL SCHOOL BOARD 2015,SOLOMON FOR NEWHALL SCHOOL BOARD 2015,661,TERMINATED 08/31/2015,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
43ffa5ac-9f22-4c45-93aa-10023278dbcc,1635074f-3b7b-4d8c-a12d-e99367f99561,Gavin Solomon,,1456730,SOLOMON FOR TREASURER 2023,SOLOMON FOR TREASURER 2023,310,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
c4b1a50a-2127-4f2c-b9c6-f32caca6e747,39426238-e6c2-47d3-bc54-93b8559c9f6b,Gene Masuda,Councilmember,1291164,MASUDA FOR CITY COUNCIL 2024,MASUDA FOR CITY COUNCIL 2024,626,TERMINATED 11/13/2023,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
0de62910-bd3a-487e-b3f8-e44273b979ff,3e73448b-bd10-4e6b-bf2a-c9368cf64af9,George Dotson,,1272217,DOTSON FOR COUNCIL 2022,DOTSON FOR COUNCIL 2022,310,TERMINATED 06/30/2023,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
691c8c11-d23e-47a7-974c-ce67f0b0bd6f,7a04bf87-ab95-4ae7-a142-9899662637b1,Gloria D. Gray,Council Member (District 1),1373906,GRAY FOR ASSEMBLY 2016,GRAY FOR ASSEMBLY 2016,916,TERMINATED 04/21/2018,40002:CONTROLLED,0:N/A,ADAM C. GRAY; Adam Gray,"F460 x15, F497 x124",dispute_other_person,"Cal-Access: this committee is controlled by ADAM C. GRAY; Adam Gray, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
86e6d703-dd07-45aa-8a79-7d2fb2dfe950,7a04bf87-ab95-4ae7-a142-9899662637b1,Gloria D. Gray,Council Member (District 1),1392612,GRAY FOR ASSEMBLY 2018,GRAY FOR ASSEMBLY 2018,916,TERMINATED 06/30/2019,40002:CONTROLLED,0:N/A,ADAM C. GRAY; Adam Gray,"F460 x11, F497 x121",dispute_other_person,"Cal-Access: this committee is controlled by ADAM C. GRAY; Adam Gray, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
6585c8fc-6dc3-4ddc-a417-ad970085d6c2,7a04bf87-ab95-4ae7-a142-9899662637b1,Gloria D. Gray,Council Member (District 1),1414307,GRAY FOR ASSEMBLY 2020,GRAY FOR ASSEMBLY 2020,916,TERMINATED 12/31/2020,40002:CONTROLLED,0:N/A,ADAM C. GRAY; Adam Gray,"F460 x10, F497 x112",dispute_other_person,"Cal-Access: this committee is controlled by ADAM C. GRAY; Adam Gray, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
9fee920e-643b-46e3-8b02-dd0cc5dfe045,7a04bf87-ab95-4ae7-a142-9899662637b1,Gloria D. Gray,Council Member (District 1),1434955,GRAY FOR ASSEMBLY 2022,GRAY FOR ASSEMBLY 2022,916,TERMINATED 04/18/2023,40002:CONTROLLED,0:N/A,ADAM C. GRAY; Adam Gray,"F460 x9, F497 x6",dispute_other_person,"Cal-Access: this committee is controlled by ADAM C. GRAY; Adam Gray, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
8e1dfd40-76fe-4862-9599-a8f4a62a52b9,7a04bf87-ab95-4ae7-a142-9899662637b1,Gloria D. Gray,Council Member (District 1),1347971,GRAY FOR CENTRAL BASIN MUNICIPAL WATER DISTRICT DIRECTOR 2012,GRAY FOR CENTRAL BASIN MUNICIPAL WATER DISTRICT DIRECTOR 2012,562,TERMINATED 01/28/2013,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
7bf5feb2-3a36-428a-b264-bebc6c3e3179,7a04bf87-ab95-4ae7-a142-9899662637b1,Gloria D. Gray,Council Member (District 1),1247599,GRAY P.A.C.,GRAY P.A.C.,714,TERMINATED 01/11/2007,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
b71785bd-49fb-4848-a2c4-c22a585dc492,4c098a3b-d1b4-4751-8ace-2100f43f20b5,Gloria Olmos,Mayor,1397041,OLMOS FOR CITY COUNCIL 2019,OLMOS FOR CITY COUNCIL 2019,949,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
3802e594-f6db-4e05-9e2a-bf1d32228fbe,aa4fea2e-80a3-42e9-b94f-e9fc5e0b966f,Greg Stefflre,Council Member,1476750,STEFFLRE FOR CITY COUNCIL 2024,STEFFLRE FOR CITY COUNCIL 2024,213,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
15420ef1-b793-4cb6-b0ec-85922e3954e6,29a8c85b-2572-463c-8034-8986615d7717,Heather Hutt,Council Member,1437140,HUTT FOR ASSEMBLY 2021,HUTT FOR ASSEMBLY 2021,310,TERMINATED 06/30/2022,40002:CONTROLLED,0:N/A,HEATHER HUTT,"F460 x5, F497 x56",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate HEATHER HUTT (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x5, F497 x56."
fee026c0-3572-4fbd-b401-11ebad5aec44,29a8c85b-2572-463c-8034-8986615d7717,Heather Hutt,Council Member,1435499,HUTT FOR ASSEMBLY 2022,HUTT FOR ASSEMBLY 2022,310,TERMINATED 06/30/2022,40002:CONTROLLED,0:N/A,HEATHER HUTT,"F460 x5, F497 x14",confirm,"Cal-Access bulk export (2026-09-23): category CONTROLLED; controlling candidate HEATHER HUTT (FILER_LINKS_CD / Form 460 cover); SOS e-filed reports F460 x5, F497 x14."
c25abda9-4300-415c-80bc-a0e10811f1f2,f1f3e6ca-5532-4f33-8ec2-64791b08f59b,Hilda L. Solis,Supervisor,1397391,SOLIS FOR SENATE 2018,SOLIS FOR SENATE 2018,916,TERMINATED 06/30/2018,40002:CONTROLLED,0:N/A,ABIGAIL SOLIS,F460 x4,dispute_other_person,"Cal-Access: this committee is controlled by ABIGAIL SOLIS, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
e76521bb-f35d-4fca-93b5-dc9cd831ab91,f1f3e6ca-5532-4f33-8ec2-64791b08f59b,Hilda L. Solis,Supervisor,1374016,SOLIS FOR SUPERVISOR 2014 OFFICEHOLDER ACCOUNT,SOLIS FOR SUPERVISOR 2014 OFFICEHOLDER ACCOUNT,323,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
8616212a-1c73-4051-834d-e92dd36ab4b7,f1f3e6ca-5532-4f33-8ec2-64791b08f59b,Hilda L. Solis,Supervisor,1395229,SOLIS FOR SUPERVISOR 2018,SOLIS FOR SUPERVISOR 2018,323,TERMINATED 12/31/2022,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
53055a7e-8985-4163-84d8-d017481f7794,0e00453c-c95f-4d44-a7af-cf1307850a00,Hugo Argumedo,Council Member,1377568,"ARGUMEDO, LEGAL DEFENSE FUND FOR COUNCILMEMBER","ARGUMEDO, LEGAL DEFENSE FUND FOR COUNCILMEMBER",310,TERMINATED 12/31/2018,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
