link_id,politician_id,row_name,row_seat,source_system,external_id,stored_committee_name,official_committee_name,filer_area_code,cal_access_status,la_city_ethics_candidate,prior_status,name_match,verdict,basis,reason,lead
1c3e0241-0f7e-4f4c-ab9b-bb6e2296a31a,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1349510,"DE LEON FOR SCHOOL BOARD 2012, FRIENDS OF","DE LEON FOR SCHOOL BOARD 2012, FRIENDS OF",951,TERMINATED 12/04/2012,,needs_research,surname only,disputed,C the filer evidence places it elsewhere (area code or shared filer phone),"surname-only auto-link: Cal-Access 1349510 ""DE LEON FOR SCHOOL BOARD 2012, FRIENDS OF"" -- a campaign for a school board; filer area code 951 (Riverside) is outside the Los Angeles region and nothing ties it to the row; this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
41943598-c1db-4d6b-abce-90dd6b78bafa,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1352465,"DE MAIO FOR SAN DIEGO MAYOR 2012 WITH MAJOR FUNDING PROVIDED BY THE CHARLES MC HAFFIE TRUST, CONSERVATIVES FOR GAY RIGHTS IN SUPPORT OF CARL","DE MAIO FOR SAN DIEGO MAYOR 2012 WITH MAJOR FUNDING PROVIDED BY THE CHARLES MC HAFFIE TRUST, CONSERVATIVES FOR GAY RIGHTS IN SUPPORT OF CARL",858,TERMINATED 12/14/2012,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1352465 ""DE MAIO FOR SAN DIEGO MAYOR 2012 WITH MAJOR FUNDING PROVIDED BY THE CHARLES MC HAFFIE TRUST, CONSERVATIVES FOR GAY RIGHTS IN SUPPORT OF CARL"" -- the link matched only the particle ""DE"" of the row's surname; the committee is Carl DeMaio's; filer area code 858 (San Diego); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
fd481a1c-61d5-4875-963a-8f19b5a12432,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1352704,"DE MAIO FOR MAYOR 2012, GAY FRIENDS SUPPORTING CARL","DE MAIO FOR MAYOR 2012, GAY FRIENDS SUPPORTING CARL",619,TERMINATED 01/01/2013,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1352704 ""DE MAIO FOR MAYOR 2012, GAY FRIENDS SUPPORTING CARL"" -- the link matched only the particle ""DE"" of the row's surname; the committee is Carl DeMaio's; filer area code 619 (San Diego); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
c11a6377-6ad7-46a5-a9b7-1f1b916ebe52,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1356406,DE YOUNG FOR ASSEMBLY 2013,DE YOUNG FOR ASSEMBLY 2013,818,TERMINATED 10/11/2013,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1356406 ""DE YOUNG FOR ASSEMBLY 2013"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Young's; filer area code 818 (San Fernando Valley); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
2578c1c3-8209-422d-8637-17e9f8ecd1ef,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1360495,DE FRANCO FOR SALINAS ELEMENTARY SCHOOL BOARD MEMBER 2013,DE FRANCO FOR SALINAS ELEMENTARY SCHOOL BOARD MEMBER 2013,831,TERMINATED 08/31/2018,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1360495 ""DE FRANCO FOR SALINAS ELEMENTARY SCHOOL BOARD MEMBER 2013"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Franco (Salinas)'s; filer area code 831 (Monterey/Santa Cruz); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
1b0a4f48-0283-498c-91c8-0e24ead43c7e,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1363521,DE BRUM FOR MANTECA MAYOR 2018,DE BRUM FOR MANTECA MAYOR 2018,209,TERMINATED 07/20/2023,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1363521 ""DE BRUM FOR MANTECA MAYOR 2018"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Brum (Manteca)'s; filer area code 209 (Stockton/Modesto); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
f9db8b5c-c732-4775-9c01-9afc3b9862aa,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1370709,DE ROSE FOR SCHOOL BOARD 2014,DE ROSE FOR SCHOOL BOARD 2014,831,TERMINATED 01/14/2015,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1370709 ""DE ROSE FOR SCHOOL BOARD 2014"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Rose's; filer area code 831 (Monterey/Santa Cruz); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
cde03139-1e09-45ed-b259-71d64cb719e1,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1379034,DE FIGUEIREDO FOR SCHOOL BOARD 2015,DE FIGUEIREDO FOR SCHOOL BOARD 2015,661,TERMINATED 07/27/2016,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1379034 ""DE FIGUEIREDO FOR SCHOOL BOARD 2015"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Figueiredo's; filer area code 661 (Kern County/Antelope Valley); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
e2ee6047-e5a3-4d77-93d2-9de6fc26d994,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1384949,AHRENS FOR FOOTHILL - DE ANZA COLLEGE BOARD 2016,AHRENS FOR FOOTHILL - DE ANZA COLLEGE BOARD 2016,408,TERMINATED 06/09/2026,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1384949 ""AHRENS FOR FOOTHILL - DE ANZA COLLEGE BOARD 2016"" -- the link matched ""DE"" in the name of Foothill-De Anza College; the committee is Ahrens's; filer area code 408 (San Jose); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
96669e6c-c3c5-4577-8640-cdd39c7137b1,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1391684,DE MEO FOR FALLBROOK HIGH SCHOOL 2016,DE MEO FOR FALLBROOK HIGH SCHOOL 2016,760,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1391684 ""DE MEO FOR FALLBROOK HIGH SCHOOL 2016"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Meo's; filer area code 760 (Inland/north San Diego County); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
5035d250-f877-4795-98bc-778d4b872511,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1396946,DE OCAMPO FOR ASSEMBLY 2018,DE OCAMPO FOR ASSEMBLY 2018,916,TERMINATED 08/19/2017,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1396946 ""DE OCAMPO FOR ASSEMBLY 2018"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Ocampo's; filer area code 916 (Sacramento); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
5e212e55-91d4-4801-a41b-1ad00587280c,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1397405,DE OCAMPO FOR ASSEMBLY 2017,DE OCAMPO FOR ASSEMBLY 2017,916,TERMINATED 06/30/2020,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1397405 ""DE OCAMPO FOR ASSEMBLY 2017"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Ocampo's; filer area code 916 (Sacramento); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
adf2e7dc-e0ed-4628-8eb9-4f2075777878,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1399915,DE BOER FOR OID BOARD OF DIRECTORS DIVISION 5 2017,DE BOER FOR OID BOARD OF DIRECTORS DIVISION 5 2017,209,TERMINATED 06/30/2018,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1399915 ""DE BOER FOR OID BOARD OF DIRECTORS DIVISION 5 2017"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Boer's; filer area code 209 (Stockton/Modesto); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
430bba35-7816-44a3-af0a-1415dff1b6a9,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1409692,DE HART FOR TURLOCK CITY COUNCIL DISTRICT 3 2018,DE HART FOR TURLOCK CITY COUNCIL DISTRICT 3 2018,209,TERMINATED 04/08/2019,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1409692 ""DE HART FOR TURLOCK CITY COUNCIL DISTRICT 3 2018"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Hart (Turlock)'s; filer area code 209 (Stockton/Modesto); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
c58d0295-d208-4bb9-9767-07d1fac69c1b,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1409738,DE VRIES FOR CHAFFEY JOINT UNION HIGH SCHOOL DISTRICT #3 2018; TAXPAYERS FOR EARL,DE VRIES FOR CHAFFEY JOINT UNION HIGH SCHOOL DISTRICT #3 2018; TAXPAYERS FOR EARL,909,TERMINATED 12/10/2018,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1409738 ""DE VRIES FOR CHAFFEY JOINT UNION HIGH SCHOOL DISTRICT #3 2018; TAXPAYERS FOR EARL"" -- the link matched only the particle ""DE"" of the row's surname; the committee is Earl De Vries's; filer area code 909 (Inland Empire); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
2672fcc2-7fcd-45d6-8906-ada40ff5e255,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1411291,DE ROSE FOR SCHOOL BOARD 2018,DE ROSE FOR SCHOOL BOARD 2018,831,TERMINATED 07/31/2019,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1411291 ""DE ROSE FOR SCHOOL BOARD 2018"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Rose's; filer area code 831 (Monterey/Santa Cruz); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
c3b136bf-f28e-4827-bbea-c3dc2ded19e8,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1412135,VAN DE WETERING DUARTE CITY COUNCIL 2018,VAN DE WETERING DUARTE CITY COUNCIL 2018,626,TERMINATED 12/31/2018,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1412135 ""VAN DE WETERING DUARTE CITY COUNCIL 2018"" -- the link matched only the particle ""DE"" of the row's surname; the committee is Van de Wetering (Duarte)'s; filer area code 626 (San Gabriel Valley); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
1decab8e-a72d-4206-b6b9-0dffe393c822,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1430604,"NORMAND FOR STANTON CITY COUNCIL D2 ""2020""; DE WAYNE","NORMAND FOR STANTON CITY COUNCIL D2 ""2020""; DE WAYNE",714,TERMINATED 12/31/2022,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1430604 ""NORMAND FOR STANTON CITY COUNCIL D2 ""2020""; DE WAYNE"" -- names a different person (De Wayne Normand, Stanton); filer area code 714 (Orange County); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
883f538c-a0fe-40b7-8635-a2a4a257c0f0,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1449668,DE LEON FOR BELL GARDENS CITY COUNCIL 2022,DE LEON FOR BELL GARDENS CITY COUNCIL 2022,213,TERMINATED 05/10/2023,,needs_research,surname only,keep needs_research,unresolved,,Bell Gardens City Council 2022; probably the row's own
e4bd2bab-f375-4436-90e6-82469ddc9148,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1451047,DE DOMENICO 4 TRUSTEE 2022,DE DOMENICO 4 TRUSTEE 2022,415,TERMINATED 04/11/2023,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1451047 ""DE DOMENICO 4 TRUSTEE 2022"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Domenico's; filer area code 415 (San Francisco); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
e4a0eb84-e0c9-4c3f-b12c-bdf9fc82f8ab,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1456075,DE JESUS FOR SCHOOL BOARD 2022,DE JESUS FOR SCHOOL BOARD 2022,831,TERMINATED 11/25/2022,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1456075 ""DE JESUS FOR SCHOOL BOARD 2022"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Jesus's; filer area code 831 (Monterey/Santa Cruz); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
a2471d31-00ec-4431-a3f4-937b0412c17a,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1458672,DE BRUM FOR SUPERVISOR 2024,DE BRUM FOR SUPERVISOR 2024,209,TERMINATED 01/25/2025,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1458672 ""DE BRUM FOR SUPERVISOR 2024"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Brum's; filer area code 209 (Stockton/Modesto); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
6bc20532-d7e6-4f50-9053-7964093aa44e,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1460469,DE VILLE FOR ASSESSOR 2026,DE VILLE FOR ASSESSOR 2026,916,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1460469 ""DE VILLE FOR ASSESSOR 2026"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Ville's; filer area code 916 (Sacramento); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
ecbf681d-2bf8-4673-a7b9-1513a0fd672b,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1461155,PETERSON FOR FOOTHILL -- DE ANZA COLLEGE BOARD 2024,PETERSON FOR FOOTHILL -- DE ANZA COLLEGE BOARD 2024,650,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1461155 ""PETERSON FOR FOOTHILL -- DE ANZA COLLEGE BOARD 2024"" -- the link matched ""DE"" in the name of Foothill-De Anza College; the committee is Peterson's; filer area code 650 (San Mateo County); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
ece88ac7-c7fa-43f8-ba1c-721223d98b03,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1464217,DE VINNEY FOR CITY COUNCIL 2024,DE VINNEY FOR CITY COUNCIL 2024,310,TERMINATED 12/31/2025,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1464217 ""DE VINNEY FOR CITY COUNCIL 2024"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Vinney's; filer area code 310 (West LA/South Bay); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
2c685390-65a6-45fc-8239-20980a94945f,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1466592,DE MAIO FOR STATE ASSEMBLY 2024 SPONSORED BY CALIFORNIA PROFESSIONAL FIREFIGHTERS; COMMITTEE FOR A SAFER SAN DIEGO COUNTY TO OPPOSE CARL,DE MAIO FOR STATE ASSEMBLY 2024 SPONSORED BY CALIFORNIA PROFESSIONAL FIREFIGHTERS; COMMITTEE FOR A SAFER SAN DIEGO COUNTY TO OPPOSE CARL,916,TERMINATED 12/31/2024,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1466592 ""DE MAIO FOR STATE ASSEMBLY 2024 SPONSORED BY CALIFORNIA PROFESSIONAL FIREFIGHTERS; COMMITTEE FOR A SAFER SAN DIEGO COUNTY TO OPPOSE CARL"" -- the link matched only the particle ""DE"" of the row's surname; the committee is Carl DeMaio's; filer area code 916 (Sacramento); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
30c0a203-4698-437e-929d-1e86b3066f1f,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1466658,DE MAIO AND SUPPORT ANDREW HAYES FOR ASSEMBLY 2024; SAN DIEGO STRONG 2024 A COMMITTEE TO OPPOSE CARL,DE MAIO AND SUPPORT ANDREW HAYES FOR ASSEMBLY 2024; SAN DIEGO STRONG 2024 A COMMITTEE TO OPPOSE CARL,619,TERMINATED 12/31/2024,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1466658 ""DE MAIO AND SUPPORT ANDREW HAYES FOR ASSEMBLY 2024; SAN DIEGO STRONG 2024 A COMMITTEE TO OPPOSE CARL"" -- the link matched only the particle ""DE"" of the row's surname; the committee is Carl DeMaio's; filer area code 619 (San Diego); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
f736a526-7092-4993-a501-eab6a02065eb,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1469092,DE MOOY FOR OCEANSIDE CITY COUNCIL DISTRICT 3 2024,DE MOOY FOR OCEANSIDE CITY COUNCIL DISTRICT 3 2024,760,TERMINATED 01/29/2025,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1469092 ""DE MOOY FOR OCEANSIDE CITY COUNCIL DISTRICT 3 2024"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Mooy (Oceanside)'s; filer area code 760 (Inland/north San Diego County); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
1f1cbc4a-76af-4a2a-8d22-98c176f311b8,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1470207,DE FOREST 2024 FOR MURRIETA CITY COUNCIL; COMMITTEE TO ELECT DR. LISA,DE FOREST 2024 FOR MURRIETA CITY COUNCIL; COMMITTEE TO ELECT DR. LISA,951,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1470207 ""DE FOREST 2024 FOR MURRIETA CITY COUNCIL; COMMITTEE TO ELECT DR. LISA"" -- the link matched only the particle ""DE"" of the row's surname; the committee is Dr. Lisa De Forest (Murrieta)'s; filer area code 951 (Riverside); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
4d5d6303-5229-45b4-9b20-bf570f50a96c,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1471070,DE SENA FOR CITY COUNCIL 2024,DE SENA FOR CITY COUNCIL 2024,916,TERMINATED 06/30/2025,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1471070 ""DE SENA FOR CITY COUNCIL 2024"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Sena's; filer area code 916 (Sacramento); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
8afb6fcf-31b6-42c5-b49d-77c42c29fcdc,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1472570,"DE LEON FOR CITY COUNCIL 2024, SPONSORED BY LABORERS' INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 300; WORKING FAMILIES FOR","DE LEON FOR CITY COUNCIL 2024, SPONSORED BY LABORERS' INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 300; WORKING FAMILIES FOR",619,TERMINATED 04/15/2025,,needs_research,surname only,disputed,"B another named place or district, or an opposing / ballot / recall committee","surname-only auto-link: Cal-Access 1472570 ""DE LEON FOR CITY COUNCIL 2024, SPONSORED BY LABORERS' INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 300; WORKING FAMILIES FOR"" -- LA City Ethics lists this committee: it supports ""De Leon for City Council 2024"" in the City of Los Angeles, not the Bell Gardens seat; filer area code 619 (San Diego); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
8db942a0-cbe1-446a-81f0-44f9cc48a753,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1473877,DE CARLI FOR CITY COUNCIL 2024,DE CARLI FOR CITY COUNCIL 2024,707,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1473877 ""DE CARLI FOR CITY COUNCIL 2024"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Carli's; filer area code 707 (North Bay); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
490553db-1a5b-429d-b804-1f82be4ace1b,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1474094,MEXICAN & ASIAN AMERICAN LEADERSHIP PAC TO SUPPORT DE LEON FOR CITY COUNCIL 2024; THE,MEXICAN & ASIAN AMERICAN LEADERSHIP PAC TO SUPPORT DE LEON FOR CITY COUNCIL 2024; THE,213,TERMINATED 10/14/2024,,needs_research,surname only,disputed,"B another named place or district, or an opposing / ballot / recall committee","surname-only auto-link: Cal-Access 1474094 ""MEXICAN & ASIAN AMERICAN LEADERSHIP PAC TO SUPPORT DE LEON FOR CITY COUNCIL 2024; THE"" -- LA City Ethics lists this committee: it supports ""De Leon for City Council 2024"" in the City of Los Angeles, not the Bell Gardens seat; filer area code 213 (Los Angeles); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
2e290f47-db73-4a3d-b684-a3e9a97eb66c,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1479584,DE HOFF RECALL; NEIGHBORS IN SUPPORT OF PETER,DE HOFF RECALL; NEIGHBORS IN SUPPORT OF PETER,858,TERMINATED 06/30/2026,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1479584 ""DE HOFF RECALL; NEIGHBORS IN SUPPORT OF PETER"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Hoff (a recall committee)'s; filer area code 858 (San Diego); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
b03e00f0-ff1d-413c-9587-2f01bdb915fe,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1482542,DE WARREN FOR GOVERNOR 2026,DE WARREN FOR GOVERNOR 2026,323,TERMINATED 10/01/2025,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1482542 ""DE WARREN FOR GOVERNOR 2026"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Warren's; filer area code 323 (Los Angeles); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
b0f7d46d-10b5-456d-87df-a0cb477349f1,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1484415,DE WARREN FOR LT GOVERNOR 2026,DE WARREN FOR LT GOVERNOR 2026,323,TERMINATED 11/11/2025,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1484415 ""DE WARREN FOR LT GOVERNOR 2026"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Warren's; filer area code 323 (Los Angeles); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
d3709ab2-27d4-4740-abdb-a0c89e58428f,e086df00-1e48-4882-9594-82f4e9ee273c,Francis De Leon Sanchez,"Council Member, Bell Gardens",cal_access,1488070,DE LUCA BASUALDO FOR GOVERNOR 2026,DE LUCA BASUALDO FOR GOVERNOR 2026,408,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1488070 ""DE LUCA BASUALDO FOR GOVERNOR 2026"" -- the link matched only the particle ""DE"" of the row's surname; the committee is De Luca Basualdo's; filer area code 408 (San Jose); this row is Francis De Leon Sanchez, Council Member, Bell Gardens",
4f1ace51-6634-4eea-aeac-c118501abcff,3bdeb92d-284e-4672-b006-d6cd68070e64,Frank Aurelio Yokoyama,"Mayor, Cerritos",cal_access,1353027,"YOKOYAMA FOR CERRITOS CITY COUNCIL 2013, FRANK","YOKOYAMA FOR CERRITOS CITY COUNCIL 2013, FRANK",323,TERMINATED 06/30/2015,,needs_research,full name,keep needs_research,full name (out of scope),,
114c6836-911b-42a7-ba40-27ce3709c7ec,3bdeb92d-284e-4672-b006-d6cd68070e64,Frank Aurelio Yokoyama,"Mayor, Cerritos",cal_access,1374987,YOKOYAMA FOR CERRITOS CITY COUNCIL 2015; FRANK,YOKOYAMA FOR CERRITOS CITY COUNCIL 2015; FRANK,323,TERMINATED 06/30/2016,,needs_research,full name,keep needs_research,full name (out of scope),,
4af445f3-2a76-4aa9-a026-2a29c449ddff,3bdeb92d-284e-4672-b006-d6cd68070e64,Frank Aurelio Yokoyama,"Mayor, Cerritos",cal_access,1395161,YOKOYAMA FOR CERRITOS CITY COUNCIL 2017; FRANK,YOKOYAMA FOR CERRITOS CITY COUNCIL 2017; FRANK,310,ACTIVE,,needs_research,full name,keep needs_research,full name (out of scope),,
