state,cd,geo_id,target_election,existing_race_id,incumbent_name,incumbent_pid,incumbent_external_id,incumbent_stance_count,incumbent_top_up_tier,nominee_status,general_candidates,new_records_needed,field_status,source_url
PA,2,4202,PA 2026 Statewide General,,Brendan F. Boyle,6d11b72d-fb42-49ca-b44f-89ef02defbb7,-42002,18,partial,renominated,Brendan F. Boyle (Democratic); Jessica Arriaga (Republican),Jessica Arriaga,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,3,4203,PA 2026 Statewide General,,Dwight Evans,3c962502-99c7-46ec-ae6b-0c69143f571c,-42003,20,partial,retired,Chris Rabb (Democratic),Chris Rabb,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,4,4204,PA 2026 Statewide General,,Madeleine Dean,bf942e86-fe8c-496f-9a36-212e9f9403e3,-42004,14,partial,renominated,Madeleine Dean (Democratic); Aurora Stuski (Republican),Aurora Stuski,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,5,4205,PA 2026 Statewide General,,Mary Gay Scanlon,ba906956-7359-4b26-8f1b-0d8f8d60b9fc,-42005,18,partial,renominated,Mary Gay Scanlon (Democratic); Nicholas Manganaro (Republican),Nicholas Manganaro,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,6,4206,PA 2026 Statewide General,,Chrissy Houlahan,abf87328-e0fa-4ebd-89e6-6f1631e5a5c2,-42006,17,partial,renominated,Chrissy Houlahan (Democratic); Marty Young (Republican),Marty Young,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,7,4207,PA 2026 Statewide General,,Ryan Mackenzie,38f9fb6c-b2de-4a79-a9fa-82f400a6a6f2,-42007,12,partial,renominated,Ryan Mackenzie (Republican); Bob Brooks (Democratic),Bob Brooks,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,8,4208,PA 2026 Statewide General,,"Robert P. Bresnahan, Jr.",ac16b65b-c438-40e4-b192-1a01418c2225,-42008,8,partial,renominated,Robert P. Bresnahan Jr (Republican); Paige Cognetti (Democratic),Paige Cognetti,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,9,4209,PA 2026 Statewide General,,Daniel Meuser,345511a8-3f1a-40a7-96a6-b87d6ec011b1,-42009,12,partial,renominated,Daniel Meuser (Republican); Rachel Wallace (Democratic),Rachel Wallace,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,10,4210,PA 2026 Statewide General,,Scott Perry,7412719e-e468-4ce7-85fb-26516ca7610f,-42010,17,partial,renominated,Scott Perry (Republican); Janelle Stelson (Democratic); Isabelle Harman (Independent); Steven Long (Independent),Janelle Stelson; Isabelle Harman; Steven Long,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,11,4211,PA 2026 Statewide General,,Lloyd Smucker,a4f800f0-6634-47c6-a340-ca494544d9b5,-42011,15,partial,renominated,Lloyd Smucker (Republican); Nancy Mannion (Democratic),Nancy Mannion,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,12,4212,PA 2026 Statewide General,,Summer L. Lee,117883ff-7a9a-42cb-b42b-82223f1d618d,-42012,20,partial,renominated,Summer L. Lee (Democratic); James Hayes (Republican),James Hayes,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,13,4213,PA 2026 Statewide General,,John Joyce,7a858437-ac72-45bf-a2b7-3cc130ca6584,-42013,16,partial,renominated,John Joyce (Republican); Beth Farnham (Democratic); Cody Thomas (Independent),Beth Farnham; Cody Thomas,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,14,4214,PA 2026 Statewide General,,Guy Reschenthaler,6840c7e6-2169-43a4-8490-1e73c8704cbd,-42014,15,partial,renominated,Guy Reschenthaler (Republican); Alan Bradstock (Democratic),Alan Bradstock,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,15,4215,PA 2026 Statewide General,,Glenn Thompson,6cf68d79-f822-47c4-b702-1f14f20270e4,-42015,15,partial,renominated,Glenn Thompson (Republican); Ray Bilger (Democratic),Ray Bilger,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,16,4216,PA 2026 Statewide General,,Mike Kelly,4c34d7a5-ceea-493f-a6a4-cb5d14763593,-42016,17,partial,renominated,Mike Kelly (Republican); Justin Wagner (Democratic),Justin Wagner,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
PA,17,4217,PA 2026 Statewide General,,Christopher R. Deluzio,c20345d9-e451-4813-8645-985734fedba3,-42017,11,partial,renominated,Christopher R. Deluzio (Democratic); Tony Guy (Republican),Tony Guy,decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Pennsylvania
VA,1,5101,2026 Virginia General Election,65dd3477-4828-43de-adb5-9b621d08b43e,Rob Wittman,8f4379fc-ae32-4f6a-8773-ac1d723106a5,-5102001,13,partial,pending-primary,Rob Wittman (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,2,5102,2026 Virginia General Election,73a46730-61f8-4e35-90d7-20c11016865e,Jen Kiggans,512f27a4-e24f-4f62-a288-18b1e37db463,-5102002,12,partial,pending-primary,Jen Kiggans (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,3,5103,2026 Virginia General Election,ae5bfa0e-f5da-4fd1-bf69-d07db17a48ee,Bobby Scott,cc499c9a-d165-4cd7-831d-51611339ac29,-5102003,14,partial,pending-primary,Bobby Scott (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,4,5104,2026 Virginia General Election,a48dfb93-6c36-40b0-8f92-c28c6159c9f9,Jennifer McClellan,3e7c0e88-5e35-4d71-8022-98731af6461b,-5102004,12,partial,pending-primary,Jennifer McClellan (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,5,5105,2026 Virginia General Election,6a1bf3a1-3fc7-4997-9e67-7d9736e03ffe,Ben Cline,e4deeac3-b172-473d-9696-a07d874f4795,-5102005,15,partial,pending-primary,Ben Cline (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,6,5106,2026 Virginia General Election,807d0f7c-6bb7-4810-b120-ec241eadef42,Morgan Griffith,12eef223-444e-4bed-8081-f1fd26c43e42,-5102006,15,partial,pending-primary,Morgan Griffith (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,7,5107,2026 Virginia General Election,b9e08170-8918-4bf6-a57c-f0ba5f4dabde,Eugene Vindman,9a9d6b64-60b3-40c9-b213-4088d9a51e68,-5102007,1,partial,pending-primary,Eugene Vindman (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,8,5108,2026 Virginia General Election,df4895e9-81e6-4392-ab40-18105ddacf7c,Don Beyer,0c1eef2f-19be-440f-b3d9-bd99d44ec056,-5102008,13,partial,pending-primary,Don Beyer (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,9,5109,2026 Virginia General Election,da51cdee-de79-4186-baab-033308f251fe,John McGuire,e603fa67-7992-409e-a1e2-1385c32dc217,-5102009,2,partial,pending-primary,John McGuire (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,10,5110,2026 Virginia General Election,3fccc125-a310-4624-aff6-05f8b54bf7cd,Suhas Subramanyam,98b05c70-2a30-48ea-81f3-b3216ffb0ca0,-5102010,1,partial,pending-primary,Suhas Subramanyam (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
VA,11,5111,2026 Virginia General Election,bb9b6411-ef5f-4c1a-bab0-046adf472d4e,James Walkinshaw,32ea954f-8bfa-4d28-9f9e-12d1929cb853,-5102011,7,partial,special-seated,James Walkinshaw (incumbent; 2026 nominees pending Aug-4 primary),,pending-primary (Aug-4),https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Virginia
